lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
K,1.0,0.0,2.0,0.0,0.0,4.0,6.0,5.0,2.0,7.0,6.0,11.0,2.0,8.0,2.0,10.0
F,4.0,11.0,5.0,8.0,4.0,8.0,8.0,3.0,1.0,7.0,9.0,9.0,3.0,9.0,5.0,10.0
C,2.0,5.0,2.0,4.0,2.0,5.0,8.0,7.0,6.0,7.0,6.0,11.0,2.0,9.0,3.0,9.0
A,2.0,3.0,4.0,2.0,1.0,10.0,3.0,3.0,1.0,9.0,2.0,9.0,2.0,6.0,3.0,8.0
U,4.0,6.0,5.0,4.0,2.0,4.0,9.0,6.0,7.0,10.0,10.0,9.0,3.0,9.0,2.0,6.0
C,4.0,7.0,5.0,5.0,2.0,6.0,8.0,8.0,8.0,10.0,8.0,10.0,2.0,11.0,4.0,9.0
T,4.0,10.0,6.0,8.0,4.0,7.0,11.0,3.0,8.0,7.0,12.0,9.0,1.0,11.0,1.0,7.0
U,5.0,10.0,6.0,7.0,2.0,8.0,5.0,14.0,5.0,6.0,14.904809,8.0,3.0,9.0,0.0,8.0
Y,4.0,7.0,5.0,5.0,2.0,4.0,11.0,2.0,7.0,11.0,11.0,6.0,1.0,10.0,2.0,4.0
R,5.0,9.0,7.0,8.0,8.0,9.0,8.0,4.0,4.0,7.0,5.0,6.0,6.0,6.0,6.0,8.0
Z,3.0,6.0,6.0,4.0,2.0,7.0,7.0,2.0,10.0,11.0,6.0,9.0,1.0,9.0,6.0,8.0
L,3.0,10.0,4.0,8.0,2.2457662,0.0,2.0,4.0,6.0,0.6974348,0.0,8.0,0.0,8.0,0.0,8.0
I,1.0,8.0,0.0,6.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
T,6.0,10.0,6.0,8.0,4.0,4.0,12.0,3.0,7.0,11.0,11.0,5.0,1.0,11.0,2.0,5.0
H,2.0,2.0,3.0,2.0,2.0,7.0,7.0,5.0,5.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0
D,5.0,10.0,7.0,8.0,6.0,6.0,7.0,8.0,7.0,6.0,5.0,6.0,3.0,8.0,3.0,8.0
N,5.0,7.0,7.0,4.0,3.0,5.0,7.0,2.0,4.0,13.0,10.0,9.0,5.0,8.0,0.0,8.0
N,5.0,8.0,7.0,6.0,4.0,4.0,10.0,3.0,4.0,10.071117,10.0,8.0,3.0,9.0,2.0,8.0
V,4.0,8.0,6.0,6.0,5.0,7.0,10.0,3.0,2.0,7.0,10.0,8.0,3.0,10.0,3.0,8.0
F,6.0,7.0,8.0,6.0,7.0,7.0,9.0,4.0,5.0,7.0,7.0,8.0,4.0,10.0,8.0,9.0
S,5.0,7.0,6.0,5.0,4.0,10.0,7.0,4.0,7.0,11.0,2.0,8.0,2.0,7.0,4.0,11.0
X,2.0,5.0,4.0,3.0,1.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
O,5.0,9.0,6.0,6.0,6.0,6.0,7.0,6.0,3.0,8.0,7.0,8.0,6.0,11.0,4.0,8.0
P,3.0,4.0,4.0,5.0,2.0,3.0,14.0,8.0,2.0,11.0,6.0,4.0,0.0,10.0,4.0,8.0
V,3.0,7.0,4.0,5.0,3.0,4.0,11.0,2.0,3.0,9.0,11.0,8.0,2.0,10.0,1.0,8.0
P,3.0,8.0,4.0,6.0,3.0,5.0,10.357363,8.0,3.0,8.0,6.0,4.166557,1.0,10.0,3.0,8.0
H,3.0,1.0,4.0,3.0,3.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,4.0,8.0,3.0,8.0
P,3.0,7.0,5.0,5.0,3.0,7.0,10.0,4.0,4.0,12.0,5.0,4.0,1.0,10.0,3.0,8.0
A,3.0,8.0,5.0,6.0,3.0,8.0,3.0,2.0,2.0,7.0,2.0,7.0,3.0,7.0,4.0,8.0
G,5.0,8.0,5.0,6.0,3.0,6.0,7.0,7.0,8.0,10.0,6.0,11.486059,2.0,8.0,4.0,10.0
E,4.0,11.0,6.0,8.0,5.0,8.0,7.0,6.0,9.0,7.0,6.0,9.0,3.0,8.0,6.0,8.0
J,1.0,1.0,2.0,3.0,1.0,10.0,6.0,2.0,7.0,12.0,4.0,8.0,1.0,7.0,1.0,8.0
L,5.0,11.0,6.0,8.0,3.0,5.0,4.0,3.0,8.0,7.0,2.0,8.0,2.0,5.0,3.0,6.0
X,2.0,5.0,3.0,4.0,2.0,7.0,7.0,3.0,8.0,6.0,6.0,8.0,2.0,8.0,6.0,8.0
V,4.0,9.0,5.0,7.0,2.0,5.0,8.0,4.0,3.0,10.0,13.160929,8.0,3.0,10.0,0.0,8.0
F,5.0,11.0,7.0,8.0,7.0,7.0,8.0,5.0,3.0,8.0,6.0,7.0,6.0,11.0,9.0,9.0
E,2.0,1.0,2.0,1.0,2.0,7.0,7.0,5.0,7.0,7.0,6.0,9.0,2.0,8.0,5.0,9.0
Y,5.0,8.0,7.0,11.0,10.689136,8.0,8.0,5.0,3.0,7.0,7.0,8.0,7.0,8.0,8.0,4.0
I,1.0,8.0,2.0,6.0,1.0,7.0,6.0,0.0,7.0,13.0,6.0,9.0,0.0,8.0,1.0,8.0
H,4.0,5.0,5.0,3.0,3.0,6.0,7.0,7.0,6.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
Q,3.0,7.0,4.0,6.0,3.0,8.0,6.0,8.0,5.0,6.0,7.0,10.0,3.0,8.0,4.0,9.0
U,4.0,4.0,5.0,3.0,2.0,4.0,8.0,5.0,7.0,10.0,10.0,9.0,3.0,9.0,2.0,6.0
K,4.0,5.0,4.0,6.0,2.0,3.0,7.0,8.0,2.0,7.0,6.0,11.0,5.0,7.0,2.0,11.0
C,3.0,6.0,4.0,4.0,3.0,4.0,7.0,4.0,6.0,10.0,8.144448,11.0,2.0,8.0,3.0,8.0
J,2.0,5.0,3.0,4.0,1.0,8.0,6.0,2.0,6.0,13.034917,6.0,9.0,0.0,7.0,0.0,8.0
S,5.0,11.0,5.0,6.0,2.0,8.0,7.0,3.0,5.0,13.0,5.0,7.0,2.0,9.0,3.0,7.0
P,3.0,5.0,4.0,3.0,3.0,5.0,12.0,5.0,4.0,10.0,7.0,2.5862038,1.0,10.0,3.0,6.0
X,2.0,6.0,4.0,4.0,2.0,7.0,8.0,3.0,9.0,6.0,6.0,8.0,3.0,8.0,6.0,8.0
R,4.0,9.0,6.0,7.0,6.0,7.0,8.0,5.0,6.0,6.0,6.0,6.0,3.0,7.0,5.0,8.883358
V,2.0,5.0,4.0,4.0,2.0,8.0,12.0,3.0,2.0,5.0,11.0,8.0,2.0,11.0,0.0,8.0
I,2.0,4.0,2.0,4.0,1.0,7.0,7.0,0.0,7.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
H,3.0,7.0,5.0,5.0,7.0,8.0,8.0,4.0,3.0,6.0,6.0,8.0,6.0,9.0,7.0,8.0
V,1.0,4.0,3.0,2.0,1.0,6.0,10.0,2.0,5.0,10.0,10.0,8.0,2.0,10.0,1.0,8.0
O,2.0,5.0,3.0,3.0,2.0,8.0,7.0,7.0,4.0,9.0,5.0,9.0,2.0,8.0,3.0,8.0
D,7.0,11.0,8.0,8.0,3.0,5.0,7.0,11.0,10.0,7.0,7.0,5.0,3.0,8.0,4.0,8.0
I,3.0,9.0,4.0,6.0,2.0,8.0,6.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
H,4.0,8.0,7.0,6.0,5.0,8.0,8.0,2.0,6.0,10.0,5.0,8.0,5.0,8.0,4.0,8.0
C,6.0,11.0,7.0,8.0,3.0,4.0,8.0,5.0,9.0,10.0,10.0,13.0,1.0,8.0,3.0,7.0
D,4.0,9.0,5.0,7.0,3.0,6.0,7.0,9.0,8.0,7.0,5.0,5.0,3.0,8.0,4.0,8.0
V,2.0,5.0,4.0,3.0,1.0,7.0,10.0,4.0,2.0,6.0,11.0,8.0,2.0,10.0,0.0,8.0
L,2.0,8.0,2.0,6.0,1.0,0.0,1.198472,5.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0
X,3.0,6.0,5.0,5.0,2.0,6.0,8.0,1.0,9.0,10.0,7.0,8.0,3.0,7.0,4.0,7.0
T,8.0,10.0,7.0,7.0,3.0,7.0,8.0,3.0,8.0,11.0,6.0,7.0,2.0,9.0,5.0,6.0
J,3.0,10.0,5.0,8.0,1.0,12.0,3.0,8.0,4.0,14.0,5.0,12.0,1.0,6.0,0.0,8.0
V,8.0,11.0,10.0,8.0,6.0,4.0,11.0,3.0,2.0,9.145773,11.0,8.0,6.0,10.0,3.0,8.0
W,7.0,9.0,7.0,6.0,4.0,1.0,11.0,2.0,2.0,11.0,11.0,8.0,7.0,10.0,1.0,7.0
B,1.0,1.0,2.0,1.0,1.0,7.0,7.0,6.0,5.0,6.0,5.0,7.0,2.0,8.0,6.0,10.0
S,7.0,10.0,7.0,5.0,3.0,7.0,8.0,4.0,3.0,13.0,8.0,8.0,3.0,10.0,3.0,8.0
A,3.0,8.0,6.0,6.0,5.0,8.0,6.0,2.0,4.0,7.0,4.0,5.0,5.566875,6.0,5.0,4.0
E,4.0,11.0,4.0,8.0,3.0,3.0,7.0,6.0,11.0,7.0,6.0,14.640585,0.0,8.0,7.0,7.0
X,2.0,3.0,4.0,2.0,2.0,7.0,7.0,3.0,9.0,6.0,6.0,8.0,2.0,8.0,6.0,8.0
L,3.0,8.0,3.0,6.0,3.0,4.0,3.0,5.0,7.0,3.0,0.0,7.0,0.0,6.0,1.0,6.0
S,5.0,9.0,6.0,7.0,5.0,7.0,7.0,4.0,7.0,6.0,6.0,8.0,0.0,9.0,9.0,8.0
L,5.0,11.0,6.0,8.0,4.0,8.0,4.0,1.0,7.0,8.0,2.0,8.0,1.0,6.0,3.0,10.0
S,3.0,7.0,4.0,5.0,3.0,8.0,7.0,5.0,7.0,5.0,6.0,7.0,0.0,8.0,8.0,8.0
X,2.0,0.0,2.0,1.0,0.0,7.0,7.0,5.0,4.0,7.0,6.0,8.0,2.0,8.0,4.0,8.0
J,1.0,5.0,2.0,4.0,1.0,12.0,3.0,9.0,3.0,13.0,5.0,13.0,1.0,6.0,0.0,8.0
X,5.0,10.0,8.0,8.0,5.0,11.0,6.0,2.0,7.0,11.0,2.0,6.0,4.0,8.0,5.0,11.0
U,4.0,9.0,4.0,6.0,3.0,7.0,5.0,13.90684,4.0,7.0,11.0,8.0,3.0,9.0,0.0,8.0
I,2.0,8.0,2.0506341,6.0,2.0,7.0,7.0,0.0,7.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
F,3.0,8.0,3.0,6.0,2.0,1.0,12.0,4.0,3.0,12.0,10.0,7.0,0.0,8.0,2.0,6.0
S,4.0,11.0,5.0,7.0,3.0,11.0,6.0,5.0,6.0,11.0,2.0,8.0,2.0,7.0,5.0,11.0
M,5.0,10.0,9.0,8.0,7.0,3.323144,7.0,3.0,4.0,10.0,11.0,10.0,9.0,6.0,3.0,7.0
K,6.0,7.0,8.0,5.0,8.0,7.0,8.0,3.0,4.0,6.0,6.0,9.0,5.0,5.0,9.0,8.0
J,1.0,3.0,2.0,4.0,1.0,10.0,4.0,7.0,3.0,13.0,8.0,13.0,1.0,6.0,0.0,8.0
P,6.0,11.0,6.0,8.0,5.684813,5.0,11.0,8.0,3.0,9.0,6.0,4.0,1.0,10.0,4.0,8.0
H,3.0,2.0,4.0,4.0,4.0,8.0,7.0,6.0,6.0,7.0,6.0,5.0,4.0,8.0,3.0,6.0
A,7.0,12.0,6.0,6.0,3.0,12.0,0.0,4.0,1.0,11.0,3.0,11.0,2.0,5.0,3.0,8.0
L,1.0,0.0,1.0,0.0,0.0,2.0,1.3125088,6.0,5.0,0.0,2.0,5.0,0.0,8.0,0.0,8.0
I,3.0,9.0,5.0,7.0,3.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
X,3.0,9.0,5.0,7.0,5.0,7.0,7.0,2.0,7.0,6.0,7.0,8.0,3.0,8.0,5.0,8.0
Y,3.0,8.0,4.0,5.0,1.0,6.0,10.0,2.0,2.0,7.0,12.0,8.0,1.0,11.0,0.0,8.0
E,2.0,2.0,4.0,1.0,2.0,8.0,6.0,2.0,7.0,11.0,5.0,9.0,2.0,9.0,4.0,10.0
X,4.0,9.0,6.0,7.0,7.0,7.0,6.0,3.0,5.0,7.0,7.0,9.0,5.0,9.0,8.0,8.0
A,3.0,8.0,4.0,6.0,3.0,7.0,4.0,2.0,2.0,6.0,1.0,7.0,2.0,7.0,3.0,7.0
D,5.0,10.0,5.0,5.0,3.0,11.0,3.0,4.0,5.0,11.0,2.0,8.0,5.0,7.0,2.0618176,11.0
G,4.0,6.0,5.0,4.0,3.0,7.0,6.0,4.0,4.1449714,10.0,7.0,11.0,3.0,7.0,4.0,9.0
U,6.0,10.0,7.0,8.0,3.0,8.0,4.0,14.015956,6.0,6.0,14.444287,8.0,3.0,9.0,0.0,8.0
K,5.0,10.0,7.0,8.0,5.0,9.0,6.0,2.0,7.0,10.0,3.0,8.0,3.0,8.0,5.0,10.0
C,2.0,4.0,3.0,4.0,2.0,7.0,7.0,8.0,6.0,7.0,6.0,10.0,2.0,8.0,3.5141976,9.0
W,6.0,9.0,6.0,7.0,6.0,1.0,11.0,3.0,3.0,11.0,10.0,9.0,5.0,11.0,1.0,7.0
Q,5.0,7.0,6.0,7.0,5.0,8.0,8.0,7.0,4.0,5.0,8.0,10.0,3.0,8.0,6.0,10.0
Z,4.0,9.0,6.0,7.0,6.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,1.0,8.0,11.0,8.0
O,4.0,8.0,4.0,6.0,4.0,7.0,7.0,7.0,3.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0
C,6.0,10.0,5.0,6.0,3.0,6.0,8.0,6.0,7.0,11.0,7.0,10.0,2.0,9.0,4.0,8.0
X,4.0,9.0,6.0,6.0,5.0,8.0,7.0,3.0,7.0,5.0,7.0,8.0,3.0,10.0,8.0,8.0
E,4.0,10.0,5.0,8.0,5.0,7.0,7.0,7.0,8.0,9.0,8.0,9.0,3.0,8.0,6.0,8.0
L,3.0,8.0,4.0,7.0,4.0,8.0,6.0,6.0,5.0,7.0,7.0,8.0,2.0,8.0,6.0,8.0
N,9.0,15.0,9.0,8.0,5.0,8.0,8.0,3.0,5.0,7.0,5.0,7.0,6.0,11.0,2.0,7.0
J,3.0,11.0,5.0,8.0,3.0,10.0,6.0,2.0,6.0,13.0,4.0,8.0,1.0,6.0,1.0,7.0
K,7.0,9.0,10.6056,7.0,8.0,3.0,7.0,2.0,7.0,10.0,11.0,11.0,3.0,7.0,3.4548059,6.0
C,4.0,9.0,5.0,8.0,3.0,5.0,7.0,6.0,7.0,10.0,10.0,13.0,3.0,9.0,4.0,7.0
S,2.0,5.0,3.0,3.0,2.0,8.0,7.0,3.0,5.0,9.0,6.0,7.0,2.0,8.0,6.0,8.0
L,4.0,9.0,5.0,7.0,2.0,3.0,4.0,2.0,9.0,0.0,1.0,7.0,0.0,7.0,1.0,5.0
B,3.0,4.0,4.0,4.0,2.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0
P,3.0,5.0,5.0,8.0,7.0,8.0,11.0,3.0,0.0,8.0,8.0,6.0,6.0,10.0,5.0,6.0
Y,2.0,8.0,4.0,5.0,1.0,7.0,10.0,2.0,3.0,7.0,12.0,8.0,1.0,11.0,0.0,8.0
L,5.0,8.0,8.0,8.0,6.0,10.0,4.0,2.0,5.0,9.0,2.0,6.0,2.0,6.0,5.0,9.0
G,4.0,9.0,6.0,6.0,4.0,6.0,7.0,6.0,5.0,10.0,9.0,9.0,2.0,9.0,5.0,9.0
R,3.0,5.0,4.0,3.0,2.0,5.0,10.0,8.0,3.0,7.0,5.0,8.0,3.0,7.0,6.0,11.0
Z,3.0,8.0,4.0,6.0,2.0,7.0,7.0,4.0,12.896055,9.0,6.0,8.0,0.0,8.0,8.0,8.0
I,1.0,6.0,2.0,4.0,1.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
D,5.0,11.0,6.0,8.0,4.0,5.0,7.0,10.0,9.0,7.0,7.0,5.0,3.0,7.0,4.0,8.0
O,5.0,10.0,4.0,6.0,3.0,6.0,8.0,7.0,4.0,9.0,7.0,9.0,5.0,8.0,5.0,8.0
T,4.0,7.0,5.0,5.0,5.0,6.0,8.0,3.0,6.0,7.0,7.0,8.0,3.0,8.0,5.0,6.0
Z,4.0,9.0,5.0,6.0,2.0,7.0,7.0,4.0,14.881422,9.0,6.0,8.0,0.0,8.0,8.0,8.0
B,4.0,6.0,5.0,5.0,4.0,8.0,8.0,7.0,5.0,9.0,6.0,7.0,3.0,8.0,8.0,10.0
C,6.0,10.0,6.0,8.0,4.0,3.0,8.0,5.0,8.0,10.0,9.0,14.0,1.0,9.0,3.0,8.0
Y,3.0,10.0,6.0,7.0,1.0,7.0,12.0,2.0,3.0,7.0,12.0,8.0,1.0,10.0,0.0,8.0
G,2.0,3.9495456,4.0,3.0,2.0,6.0,7.0,4.0,4.0,7.0,7.0,9.0,2.6271057,8.0,4.0,8.0
R,1.0,3.0,3.0,2.0,1.0,7.0,8.0,3.0,4.0,10.0,6.0,8.0,2.0,8.0,3.0,9.0
R,7.0,13.0,7.0,8.0,7.0,8.0,8.0,3.0,5.0,7.0,3.0,7.0,7.0,5.0,7.0,6.0
A,5.0,9.0,6.0,6.0,6.0,8.0,6.0,8.0,4.0,7.0,6.0,9.0,4.0,8.0,8.0,0.064712144
K,3.0,7.0,5.0,5.0,4.0,5.0,6.0,4.0,7.0,6.0,6.0,11.0,3.0,8.0,6.0,10.0
T,4.0,7.7992806,6.0,6.0,6.0,7.0,7.0,5.0,7.0,7.0,8.0,9.0,4.0,7.0,8.0,7.0
N,7.0,9.0,9.0,6.0,4.0,5.0,9.0,4.0,6.0,10.0,9.0,9.0,5.0,8.0,1.0,7.0
V,1.0,0.0,3.0,1.0,0.0,7.0,9.0,3.0,2.0,7.0,12.0,8.0,2.0,10.0,0.0,8.0
X,4.0,7.0,5.0,5.0,4.0,8.0,6.0,3.0,4.0,10.0,5.0,8.0,3.0,8.0,5.0,8.0
J,3.0,9.0,3.0166664,6.0,3.0,10.0,4.0,3.0,4.0,11.0,4.0,9.0,1.0,6.0,2.0,7.0
Q,2.0,2.0,3.0,2.0527284,2.0,7.0,8.0,5.0,3.0,7.0,7.0,9.0,2.0,9.0,3.0,8.0
R,3.0,6.0,4.0,4.0,2.0,7.0,7.0,4.0,4.0,6.0,6.0,7.0,2.0,8.0,3.0,9.0
K,3.0,7.0,3.0,4.0,2.0,5.0,8.0,8.0,1.6789888,7.0,5.0,11.0,4.0,8.0,2.0,11.0
V,5.0,11.0,7.0,8.0,8.0,7.0,4.0,7.0,4.0,6.0,5.0,7.0,6.0,9.0,6.0,11.0
B,4.0,2.0,5.0,4.0,3.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,2.0,8.0,7.0,9.0
O,7.0,10.0,8.0,8.0,6.0,8.0,10.0,8.0,5.0,7.0,7.0,6.0,6.0,9.0,5.0,8.0
L,3.0,3.0,4.0,5.0,1.0,0.0,0.0,6.0,5.0,0.0,0.917999,5.0,0.0,8.0,0.0,8.0
T,8.0,11.0,8.0,8.0,5.0,5.0,12.0,3.0,7.0,11.0,9.0,4.0,2.0,12.0,3.0,3.0
Y,3.0,4.0,4.0,2.0,2.0,6.0,8.0,1.0,8.0,9.0,9.0,5.0,2.0,10.0,4.0,4.0
T,2.0,4.0,3.0,4.0,2.0,7.0,11.0,3.0,7.0,7.0,11.0,8.0,2.0,11.0,1.0,7.0
S,4.0,9.0,6.0,7.0,4.0,8.0,7.0,3.0,7.0,10.0,5.0,8.0,2.0,9.0,6.0,8.0
G,5.0,7.0,7.0,5.0,6.0,7.0,8.0,5.0,4.0,6.0,6.0,9.0,5.0,7.0,7.0,7.0
A,4.0,9.0,6.0,6.0,4.0,10.0,2.0,1.0,2.0,8.0,2.0,9.0,2.0,6.0,3.0,7.0
Y,5.0,8.0,5.0,7.0,2.0,2.0,11.0,3.0,7.0,12.0,12.0,8.0,0.0,10.0,2.0,6.0
T,5.0,11.0,6.0,8.0,3.0,5.0,12.0,3.0,7.0,12.0,9.0,4.0,1.0,10.0,2.0,5.0
G,4.0,10.0,6.0,8.0,5.0,7.0,6.0,7.0,6.0,6.0,6.0,9.0,2.0,8.0,4.0,8.0
W,4.0,8.0,6.0,5.0,5.0,7.0,7.0,7.0,3.0,9.0,10.0,8.0,6.0,8.0,3.0,8.0
D,5.0,8.0,6.0,5.0,4.0,9.0,6.0,3.0,6.0,10.0,4.0,7.0,3.0,8.0,4.0,7.0
P,4.0,8.0,7.0,6.0,4.0,9.0,10.0,3.0,6.0,13.0,5.0,3.0,1.0,10.0,3.0,10.0
T,4.0,9.0,4.0,6.0,4.0,5.0,10.0,2.0,7.0,10.0,10.0,6.0,2.0,8.0,3.0,4.0
Y,3.0,6.0,5.0,4.0,2.0,8.0,10.0,1.0,8.0,6.0,11.0,8.0,1.0,10.0,2.0,8.0
B,3.0,3.0,3.0,5.0,2.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,2.0,8.0,9.0,10.0
T,2.0,6.0,4.0,4.0,1.0,6.0,14.0,2.0,5.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
F,3.0,8.0,3.0,6.0,2.0,1.3646734,12.0,3.0,4.0,11.0,10.0,7.3459773,0.0,8.0,2.0,7.0
M,4.0,8.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,7.0,7.0,11.0,8.0,5.0,2.0,10.0
T,3.0,9.0,4.0,6.0,1.0,7.0,14.0,0.0,6.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
A,3.0,4.0,6.0,5.0,3.0,7.0,2.0,2.0,3.0,6.0,2.0,7.0,2.0,7.0,3.0,6.0
U,6.0,12.0,6.0,6.0,3.0,8.0,6.0,5.0,5.0,5.0,7.0,7.0,5.0,9.0,2.0,7.0
M,2.0,1.0,3.0,2.0,1.0,8.0,6.0,9.0,1.0,7.0,9.0,8.0,7.0,6.0,0.0,8.0
L,4.0,10.0,5.0,7.0,3.0,8.0,7.0,2.0,6.0,11.0,6.0,7.0,3.0,10.0,4.0,8.0
M,3.0,4.0,7.0,3.0,3.0,8.0,6.0,3.0,4.0,9.0,7.0,7.0,7.0,5.0,0.0,8.0
G,9.376073,13.0,8.0,6.0,5.0,8.0,4.0,3.0,4.0,7.0,3.0,6.0,5.0,7.0,5.0,8.0
K,6.0,8.0,8.0,6.0,5.0,7.0,7.0,2.0,7.0,10.0,5.0,9.0,3.0,8.0,3.0,8.0
K,4.0,9.0,7.0,7.0,5.0,6.0,7.0,3.0,7.0,6.0,6.0,8.0,7.962627,8.0,5.0,9.0
T,2.0,3.0,3.0,3.0,1.0,5.0,11.0,2.0,7.0,9.0,10.704611,8.0,1.0,11.0,1.0,7.0
L,4.0,11.0,5.0,8.0,2.0,0.0,1.0,5.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0
C,8.957571,14.0,7.0,8.0,3.0,4.0,8.0,5.0,8.0,10.0,7.0,14.0,2.0,8.0,4.0,7.0
U,4.0,10.0,6.0,8.0,4.0,7.0,8.0,6.0,7.0,6.0,10.0,9.0,3.0,9.0,1.0,8.0
M,5.0,4.0,5.0,6.0,3.0,8.0,7.0,12.0,2.0,6.0,9.0,8.0,8.0,6.0,0.0,8.0
H,5.0,8.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,8.0,7.0,10.0,6.0,8.0,5.0,10.0
S,8.0,11.0,9.0,8.0,6.0,9.0,7.0,4.0,8.0,10.0,6.0,7.0,2.0,8.0,6.0,8.0
J,1.0,4.0,2.0,6.0,1.0,14.6828785,4.0,5.0,5.0,13.0,0.0,9.0,0.0,7.0,0.0,8.0
S,5.0,8.0,6.0,7.0,3.0,7.0,6.0,6.0,9.0,5.0,7.0,11.0,0.0,9.0,9.0,8.0
J,3.0,11.0,6.0,8.0,4.0,9.0,6.0,1.0,7.0,14.0,4.0,8.0,0.0,7.0,1.0,8.0
S,5.0,8.0,6.0,4.0,3.0,7.0,6.0,3.0,4.0,12.0,8.0,9.0,4.0,7.0,4.0,8.0
S,5.0,10.0,6.0,6.0,5.0,8.0,8.0,6.0,9.0,6.0,6.0,8.0,0.0,8.0,9.0,6.0
E,3.0,9.0,4.0,7.0,3.0,3.0,7.0,5.0,10.0,7.0,6.0,15.0,0.0,8.0,6.0,8.0
D,5.0,9.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,5.0,5.0,8.0,3.0,7.0
C,3.0,6.0,4.0,4.0,2.0,4.0,8.0,5.0,7.0,11.0,9.0,12.0,2.0,9.0,3.0,7.3233256
J,5.0,9.0,7.0,7.0,6.0,8.0,6.0,5.0,5.0,7.0,5.0,7.0,3.0,8.0,5.0,7.0
F,4.0,10.0,5.0,8.0,2.0,1.0,13.0,5.0,4.0,11.0,10.0,6.0,0.0,8.0,2.0,6.0
Y,7.0,9.0,6.0,4.0,3.0,9.0,7.0,5.0,5.0,5.0,11.0,6.0,4.0,9.0,3.0,5.0
K,1.0,0.0,2.0,0.0,0.0,6.0,7.0,6.0,3.0,7.0,6.0,10.0,2.0,8.0,3.0,10.0
G,3.0,8.0,5.0,6.0,5.0,7.0,7.0,5.0,3.0,7.0,5.0,8.0,3.0,7.0,3.0,8.0
A,5.0,10.0,5.0,5.0,3.0,11.0,4.0,3.0,4.0,11.0,2.0,8.0,3.0,7.0,5.0,10.0
E,3.0,5.0,5.0,4.0,3.0,7.0,8.0,2.0,8.0,11.0,7.0,9.0,2.0,8.0,4.5625563,8.0
A,5.0,9.0,6.0,6.0,4.0,7.0,4.0,3.0,2.0,7.0,3.0,9.0,3.0,5.0,3.0,7.0
U,6.0,6.0,6.0,5.0,3.0,4.0,8.0,6.0,8.0,10.0,9.0,9.0,3.0,9.0,2.0,5.0
F,4.0,9.0,5.0,7.0,4.0,6.0,10.0,6.0,6.0,10.0,10.0,6.0,2.0,10.0,3.0,5.0
D,4.0,5.0,5.0,4.0,3.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0
S,4.0,10.0,5.0,8.0,4.0,8.0,8.0,7.0,7.0,7.0,4.0,7.0,2.0,7.0,8.0,8.0
T,4.0,8.0,5.0,7.0,5.0,5.0,8.0,3.0,9.0,7.0,7.0,9.0,0.0,8.0,4.0,7.0
S,6.0,10.0,8.0,8.0,12.0,7.0,6.0,5.0,5.0,7.0,7.0,8.0,6.0,10.0,14.961208,11.0
N,6.0,7.0,6.0,4.0,2.0,10.0,6.0,5.0,4.0,12.0,2.0,7.0,5.0,8.0,0.0,8.0
R,4.0,8.0,7.0,6.0,7.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,7.0,8.0,8.0,0.3799546
N,6.0,11.0,5.0,8.0,3.0,7.0,7.0,15.0,2.0,4.0,6.0,8.0,6.0,8.0,0.0,8.0
U,1.0,0.0,2.0,1.0,0.0,7.0,7.0,7.0,4.0,7.0,11.0,8.0,3.0,10.0,0.0,8.0
N,6.0,11.0,9.0,8.0,9.788591,7.0,7.0,4.0,4.0,8.0,6.0,8.0,7.0,9.0,7.0,3.0
V,3.0,5.0,5.0,7.0,2.0,8.0,8.0,4.0,3.0,6.0,13.552687,8.0,3.0,10.0,0.0,8.0
O,5.0,9.459749,4.0,4.0,3.0,6.0,6.0,7.0,4.0,10.0,7.0,10.0,5.0,9.0,5.0,8.0
