lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
I,3.0,11.0,4.0,8.0,4.0,7.0,7.0,0.0,8.0,7.0,6.0,8.0,0.0,9.0,3.0,8.0
H,4.0,5.0,5.0,7.0,2.0,7.0,7.0,15.0,2.0,7.0,7.0,8.0,3.0,8.0,0.0,8.0
X,4.0,8.0,6.0,6.0,6.0,9.0,7.0,2.0,6.0,9.0,3.0,8.0,3.0,7.0,7.0,11.0
Q,6.0,7.0,8.0,9.0,5.0,8.0,5.0,8.0,7.0,7.0,4.0,8.0,3.0,8.0,5.0,8.0
Y,3.0,9.0,5.0,6.0,2.0,6.0,12.0,2.0,3.0,7.0,11.0,8.0,1.0,10.0,0.0,8.0
S,5.0,9.0,5.0,5.0,3.0,10.0,4.0,2.0,3.0,10.0,4.0,8.0,3.0,9.0,5.0,9.0
F,3.0,2.0,3.0,4.0,3.0,7.0,8.0,5.0,5.0,7.0,6.0,7.0,3.0,9.0,4.0,8.0
I,1.0,0.0,0.0,1.0,0.0,7.0,7.0,3.0,7.0,7.0,6.0,8.0,0.0,8.0,2.0,8.0
W,6.0,10.0,8.0,8.0,9.0,7.0,9.0,5.0,4.0,6.0,8.0,9.0,6.0,9.0,5.0,8.0
G,5.0,11.0,5.0,8.0,5.0,6.0,7.0,6.0,4.0,9.0,8.0,11.0,2.0,9.0,4.0,10.0
R,5.0,9.0,4.0,4.0,3.0,8.0,7.0,6.0,3.0,8.0,5.0,8.0,4.0,6.0,6.0,8.0
U,6.868632,10.0,8.0,8.0,5.0,7.0,8.0,5.0,8.0,8.0,9.0,8.0,3.0,9.0,2.0,8.0
F,3.0,5.0,5.0,4.0,2.0,10.0,7.0,2.0,6.0,13.0,4.0,6.0,1.0,8.0,2.0,9.0
M,4.0,7.0,7.0,5.0,8.0,7.0,7.0,4.0,3.0,6.0,6.0,8.0,12.233471,7.0,5.0,7.0
O,4.0,6.339538,4.0,4.0,3.0,8.0,7.0,7.0,4.0,9.0,6.0,8.0,3.0,8.0,3.0,8.0
B,2.0,4.0,4.0,3.0,3.0,7.0,7.0,3.0,5.0,10.0,5.0,6.0,2.0,8.0,4.0,9.0
S,4.0,7.0,6.0,5.0,3.0,9.0,7.0,5.0,8.0,11.0,3.0,7.0,2.0,7.0,5.0,10.0
X,6.0,7.0,8.0,5.193054,4.0,6.0,8.0,2.0,9.0,10.0,9.5770445,9.0,3.0,8.0,3.0,7.0
N,3.0,7.0,4.0,5.0,2.0,7.0,7.0,13.218631,2.0,5.0,6.0,8.0,5.0,9.0,0.0,8.0
D,6.0,9.0,7.0,8.0,7.0,8.0,6.0,6.0,5.0,8.0,4.0,9.0,5.0,7.0,8.91537,5.0
Y,4.0,8.0,6.0,6.0,4.0,5.0,9.0,1.0,7.0,9.0,11.0,9.0,1.0,11.0,2.0,8.0
B,4.0,8.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,3.0,8.0,7.0,10.0
V,2.0,5.0,4.0,3.0,2.0,7.0,9.0,3.0,2.0,6.0,11.374469,8.0,2.0,10.0,0.0,8.0
F,5.0,7.0,8.0,8.0,7.0,9.0,9.0,3.1928284,5.0,7.0,7.0,7.0,5.0,10.0,8.0,6.0
X,4.0,5.0,7.0,4.0,3.0,7.0,8.0,1.0,9.0,11.0,6.0,8.0,2.0,8.0,3.0,7.0
C,2.0,5.0,3.0,4.0,1.0,4.0,9.0,5.0,6.0,11.0,10.0,10.0,2.0,9.0,2.0,7.0
H,4.0,6.0,7.0,4.0,3.0,9.0,7.0,4.0,6.0,10.0,4.0,7.0,3.0,8.0,3.0,8.0
Z,4.0,9.0,6.0,6.0,4.0,7.0,7.0,5.0,9.0,7.0,6.0,9.0,1.0,8.0,7.0,7.0
N,3.0,6.0,4.0,4.0,2.0,7.0,7.0,14.0,2.0,5.0,6.0,8.0,5.0,8.0,0.0,8.0
C,4.0,7.0,5.0,6.0,4.0,6.0,7.0,4.0,4.0,7.0,7.0,12.0,6.0,11.0,8.0,10.0
T,6.0,11.0,6.0,8.0,3.0,7.0,8.576568,3.0,8.0,13.0,7.0,7.0,2.0,9.0,5.0,5.0
S,6.0,10.0,6.0,6.0,3.0,7.0,7.0,2.0,6.0,11.0,7.0,8.0,2.0,9.0,5.0,6.0
N,6.0,11.0,5.0,6.0,3.0,8.0,10.0,4.0,5.0,5.0,4.0,8.0,4.5787773,9.0,2.0,6.0
M,5.0,5.0,8.0,3.0,4.0,10.0,6.0,3.0,5.0,9.0,4.0,6.7642326,10.0,6.0,3.0,8.0
C,2.0,3.0,2.5905373,2.0,1.0,4.0,8.0,5.0,6.0,11.0,9.0,11.0,1.0,9.0,2.0,8.0
H,4.0,2.0,5.0,4.0,4.0,8.0,6.0,5.0,5.0,7.0,6.0,8.0,8.0,7.0,4.0,7.0
Z,6.0,10.0,8.0,8.0,4.0,7.0,7.0,3.0,10.0,13.0,6.0,9.0,1.0,9.0,6.0,8.0
Q,6.0,9.0,6.0,4.0,3.0,11.0,5.0,4.0,5.0,11.0,1.0,8.0,3.0,7.0,3.0,10.702207
G,8.8256645,13.0,6.0,8.0,5.0,8.0,7.0,5.0,3.0,8.0,4.0,7.0,5.140068,6.0,8.0,8.0
R,2.0,3.0,3.0,1.0,2.0,9.0,8.0,3.0,5.0,9.0,4.0,6.0,2.0,6.0,3.0,9.0
T,2.0,3.0,2.0,2.0,1.0,9.0,11.0,3.0,6.0,5.291438,11.0,8.0,2.0,11.0,1.0,8.0
U,1.0,0.0,1.0,0.0,0.0,8.0,7.0,5.0,4.0,6.0,6.0,8.0,2.0,8.0,3.0,8.0
P,6.0,11.0,8.0,8.0,8.934161,7.0,6.040395,4.646296,4.0,7.0,6.0,9.0,9.0,8.0,6.0,7.0
V,6.0,9.0,6.0,7.0,4.0,3.0,11.0,2.0,3.0,8.0,10.0,8.0,3.0,11.0,1.0,7.0
O,4.0,11.0,4.0,8.0,4.0,6.0,7.0,7.0,5.0,9.0,8.0,7.0,3.0,9.0,3.0,8.0
D,5.0,6.0,6.0,4.0,4.0,7.0,7.0,6.0,4.0,7.0,6.0,5.0,3.0,8.0,3.0,8.0
K,8.0,13.0,10.0,8.0,7.0,12.0,4.0,3.0,7.0,11.0,1.0,8.0,6.0,6.0,6.0,12.0
A,3.0,7.0,5.0,4.0,3.0,9.0,3.0,2.0,2.0,7.0,2.0,9.0,2.0,6.0,2.0,8.0
O,4.0,7.0,6.0,5.0,3.0,7.0,6.0,7.0,3.0,7.0,5.0,6.0,3.0,8.0,3.0,8.0
W,4.0,6.0,6.0,4.0,3.0,8.0,8.0,4.0,2.0,7.0,8.0,8.0,8.0,9.0,0.0,8.0
T,5.0,8.0,6.0,6.0,4.0,5.0,11.0,2.0,7.0,11.0,9.0,6.0,2.0,10.0,2.0,5.0
P,3.0,7.0,3.0,5.0,2.0,4.0,12.0,9.0,2.0,10.0,6.0,5.0,1.0,10.0,3.0,8.0
J,1.0,7.0,2.0,5.0,1.0,14.297637,2.7384052,5.0,5.0,13.0,2.0,10.0,0.0,7.0,0.0,8.0
O,2.0,2.0,2.0,2.0,2.0,8.0,7.0,6.0,5.0,7.0,6.0,7.0,2.0,8.0,2.0,7.0
G,3.0,4.0,4.0,3.0,2.0,7.0,6.0,6.0,5.0,9.0,7.0,11.0,2.0,9.0,4.0,9.0
A,3.0,6.0,5.0,4.0,2.0,11.0,2.0,4.0,2.0,11.0,2.0,9.0,2.0,6.0,3.0,8.0
K,6.0,9.0,8.0,6.0,7.0,8.0,6.0,2.0,5.0,10.0,4.0,9.0,7.0,7.0,6.0,10.0
N,6.0,7.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,8.0,7.0,8.0,7.0,9.0,5.0,4.0
M,9.0,11.0,11.033965,8.0,14.7202215,9.0,7.0,4.0,4.0,7.0,5.0,8.0,13.733081,9.0,7.0,4.0
N,5.0,10.0,6.0,7.0,3.0,7.0,7.0,15.0,2.0,5.0,6.0,8.0,7.0,8.0,0.0,8.0
A,4.0,9.0,6.0,7.0,4.0,10.0,4.0,2.0,2.0,10.0,2.0,9.0,2.0,6.0,3.0,8.0
X,3.0,9.0,4.0,6.0,2.0,8.0,7.0,5.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
O,6.0,11.0,5.0,6.0,2.0,8.0,7.0,6.0,6.0,9.0,5.0,9.0,4.0,9.0,5.0,8.0
N,0.0,8.0,4.0,6.0,4.0,7.0,7.0,12.0,1.0,6.0,6.0,8.0,5.0,8.0,0.0,8.0
H,1.0,0.0,1.0,0.0,0.0,7.0,7.0,6.0,1.0,7.0,6.0,8.0,2.0,8.0,1.0,8.0
G,3.0,8.0,5.0,6.0,3.0,7.0,5.0,5.0,7.0,7.0,4.0,11.0,3.0,8.0,5.0,10.0
F,7.0,9.0,9.0,7.0,4.0,8.0,9.0,4.0,8.0,14.0,4.0,6.0,2.0,7.0,5.0,8.0
D,4.0,8.0,5.0,6.0,4.0807867,7.0,8.0,6.0,6.0,9.0,7.0,4.0,3.0,8.0,3.0,7.0
U,3.0,8.0,4.0,6.0,2.0,8.0,7.0,9.0,4.0,6.0,11.0,8.0,3.0,9.0,0.0,8.0
Y,1.0,7.0,4.0,5.0,1.0,6.0,10.0,1.853801,2.0,7.0,12.0,8.0,1.0,11.0,0.0,8.0
T,2.0,11.0,4.0,8.0,4.0,10.0,5.0,1.0,6.0,10.0,3.0,8.0,2.0,6.0,4.0,8.0
Q,5.0,10.0,8.0,8.0,5.0,8.0,8.0,7.0,8.0,5.0,8.0,9.0,3.0,7.0,6.0,10.0
F,2.0,3.0,3.0,1.0,1.0,6.0,12.0,3.0,5.0,13.0,7.0,4.0,1.0,9.0,1.0,7.0
K,4.0,6.0,6.0,5.0,6.0,11.0,5.644,2.0,4.0,10.0,3.0,8.0,6.0,6.0,6.0,11.0
Y,5.0,7.0,5.0,5.0,3.0,6.0,9.0,1.0,7.0,8.0,10.0,6.0,2.0,12.0,3.0,6.0
Z,2.0,1.0,3.0,2.0,1.0,7.0,7.0,5.0,9.0,6.0,6.0,8.0,1.0,8.0,7.0,8.0
S,4.0,4.0,5.0,3.0,3.0,7.0,7.0,3.0,6.0,9.0,6.0,8.0,2.0,8.0,4.0,8.0
G,2.0,1.0,3.0,2.0,2.0,8.0,6.500161,6.0,5.0,7.0,6.0,9.0,2.0,9.0,5.0,9.0
W,5.0,7.0,5.0,5.0,6.0,4.0,10.0,2.0,2.0,8.0,8.0,8.0,5.0,12.0,1.0,8.0
C,3.0,9.0,4.0,7.0,2.0,6.0,7.0,7.0,10.0,8.0,7.0,14.0,1.0,9.0,4.0,8.0
U,3.0,3.0,4.0,6.0,2.0,7.0,4.0,14.0,6.0,7.0,14.963374,8.0,3.0,9.0,0.0,8.0
O,2.0,4.0,3.0,3.0,2.0,7.0,7.0,5.0,5.0,9.0,6.0,8.0,2.0,8.0,3.0,8.0
A,1.0,1.6809874,2.0,1.0,1.0,8.0,2.0,2.0,1.0,7.0,2.0,8.0,1.0,6.0,1.0,7.0
N,3.0,2.0,4.0,4.0,2.0,7.0,9.0,5.0,4.0,7.0,7.0,7.0,4.0,8.0,1.0,7.0
G,3.0,4.0,4.0,2.0,2.0,7.0,7.0,4.0,7.0,10.0,7.0,8.0,2.0,9.0,4.0,8.0
A,3.0,7.0,4.0,4.0,2.0,6.0,3.0,3.0,2.0,6.0,2.0,7.0,3.0,6.0,4.0,7.0
Q,2.0,6.0,4.0,6.0,2.0,8.0,6.0,8.0,7.0,5.0,4.0,8.0,3.0,8.0,4.0,9.0
Z,1.0,0.0,1.0,0.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,1.0,8.0,5.0,8.0
S,3.0,5.0,4.0,4.0,3.0,8.0,9.0,6.0,5.0,7.0,4.0,7.0,2.0,6.0,8.0,8.0
S,3.0,6.0,4.0,4.0,2.0,8.0,8.0,4.0,6.0,10.0,7.0,7.0,2.0,9.0,5.0,7.0
Y,6.0,9.0,6.0,8.0,6.0,10.0,10.0,5.0,4.0,6.0,8.0,5.0,4.0,11.0,8.0,6.0
F,4.0,11.0,5.0,8.0,4.0,3.0,12.0,4.0,5.0,12.0,11.0,7.0,1.0,10.0,2.0,5.0
G,6.0,10.0,8.0,7.0,4.0,6.0,7.0,8.0,8.0,8.0,7.0,11.0,2.0,10.0,5.0,8.0
K,4.0,8.0,6.0,7.0,6.0,8.0,7.0,2.0,5.0,9.0,4.0,8.0,4.0,5.0,6.0,11.0
T,2.0,5.0,3.0,3.0,0.0,8.0,14.071683,1.0,6.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
C,8.0,11.0,5.0,6.0,3.0,6.0,9.0,6.0,8.0,12.0,7.0,8.0,2.0,10.0,5.0,9.0
O,3.0,6.0,4.0,4.0,2.0,7.0,6.0,8.0,5.0,7.0,5.0,8.0,2.0,8.0,3.0,8.0
C,2.0,4.0,3.0,3.0,2.0,5.0,8.0,6.0,7.0,8.0,8.0,14.0,1.0,9.0,4.0,10.0
E,5.0,7.0,6.0,6.0,6.0,7.0,9.0,5.0,4.0,8.0,7.0,9.0,4.0,10.0,8.0,9.0
C,2.0,4.0,3.0,2.0,2.0,5.0,9.0,5.0,7.0,12.0,8.0,11.0,1.0,9.0,2.0,7.0
V,6.0,9.0,9.0,7.0,9.0,8.0,7.0,5.0,2.0,7.0,7.0,9.0,9.0,9.0,5.0,7.0
M,2.0,0.0,3.0,2.0,2.0,7.0,6.0,6.0,4.0,6.0,7.0,8.0,7.0,6.0,2.0,8.0
S,4.0,5.0,6.0,7.0,3.6778874,8.0,8.0,6.0,8.0,6.0,5.0,7.0,2.0,7.0,9.0,8.0
E,2.0,7.0,3.0,4.0,3.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,2.0,8.0,5.0,10.0
P,2.0,3.0,3.0,2.0,2.0,5.0,11.0,4.0,4.0,10.0,8.0,4.0,1.0,10.0,3.0,7.0
F,2.0,3.0,4.0,2.0,2.0,4.0,12.0,3.0,4.0,13.0,7.0,5.0,1.0,10.0,1.0,7.0
F,3.0,3.0,4.0,4.0,3.0,5.0,12.0,3.0,5.0,11.0,9.0,5.0,1.0,10.0,3.0,6.0
Z,3.0,8.0,4.0,6.0,4.0,8.0,7.0,3.0,8.0,7.0,5.0,8.0,1.0,7.0,6.0,8.0
H,2.0,0.0,2.0,1.0,1.0,7.0,7.0,13.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
A,2.0,3.0,3.0,1.0,1.0,11.0,2.0,3.0,1.0,10.0,2.0,9.0,1.0,6.0,1.0,9.0
Z,3.0,5.0,5.0,4.0,3.0,8.0,7.0,2.0,8.0,11.0,6.0,7.0,1.0,8.0,6.0,8.0
I,1.0,10.0,0.0,7.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
E,4.0,10.0,7.0,7.0,5.0,9.0,7.0,2.0,8.0,12.0,4.0,8.0,3.0,7.0,5.0,11.0
N,2.0,3.0,3.0,1.0,2.0,7.0,8.0,3.0,4.0,9.0,7.0,6.0,4.517758,9.0,1.0,7.0
L,1.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,5.0,0.0,1.0,5.0,0.0,8.0,0.0,8.0
Z,3.0,7.0,4.0,5.0,3.0,7.0,7.0,4.0,10.0,8.0,6.0,8.0,0.0,8.0,7.0,8.0
W,6.0,11.0,8.0,8.0,7.0,8.0,5.0,6.0,2.0,6.0,7.0,8.0,6.0,8.0,5.0,6.0
L,4.0,7.0,6.0,5.0,4.0,5.0,4.0,3.0,8.0,6.0,1.0,8.0,1.0,6.0,2.0,6.0
B,3.0,8.0,4.0,6.0,4.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,2.0,8.0,7.0,8.0
F,6.0,10.0,7.0,7.0,5.0,4.0,11.0,2.0,6.0,11.0,9.0,6.0,2.0,10.182557,3.0,5.0
L,3.0,8.0,5.0,6.0,3.0,8.0,4.0,2.0,8.0,9.0,2.0,9.0,2.0,7.0,4.0,8.0
N,3.0,5.0,4.0,3.0,3.0,7.0,8.0,5.0,4.0,7.0,7.0,6.0,5.0,9.0,2.0,6.0
A,2.0,1.0,3.0,2.0,1.0,7.0,3.0,2.0,0.0,7.0,2.0,8.0,2.0,7.0,2.0,8.0
S,3.0,5.0,5.0,4.0,2.0,7.0,7.0,3.0,7.0,10.0,6.0,8.0,1.0,8.0,4.0,7.0
E,2.0,4.0,3.0,3.0,2.0,7.0,7.0,4.0,6.0,8.0,7.0,9.0,2.0,8.0,5.0,10.0
R,2.0,3.0,4.0,1.0,2.0,8.0,7.0,3.0,6.0,9.0,4.0,7.0,2.0,7.0,4.0,10.0
B,3.0,6.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,2.0,8.0,7.0,8.0
O,2.0,2.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0
N,6.0,11.0,9.0,8.0,8.0,7.0,8.0,4.0,4.0,7.0,8.0,9.0,7.0,9.0,5.0,5.0
N,4.0,5.0,6.0,4.0,4.0,4.0,9.0,3.0,4.0,9.0,9.0,9.0,6.0,7.0,3.0,7.0
Y,0.0,0.0,1.0,0.0,0.0,7.0,10.0,2.0,2.0,7.0,11.0,8.0,1.0,11.0,0.0,8.0
X,2.0,3.0,3.0,4.0,1.0,7.0,7.0,3.0,4.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0
S,5.0,12.0,6.0,7.0,3.0,9.0,6.0,3.0,4.0,11.0,5.0,8.0,2.0,9.0,4.0,8.0
M,6.0,9.0,8.0,6.0,9.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,9.946256,7.0,7.0,6.0
C,4.0,7.0,5.0,5.0,2.0,4.0,8.0,6.0,8.0,13.0,10.0,11.0,1.0,9.0,3.0,7.0
T,5.0,6.0,6.0,4.0,3.0,6.0,11.0,3.0,7.0,11.0,10.0,4.0,2.0,11.0,2.0,4.0
U,3.0,8.0,4.0,6.0,2.0,7.0,6.0,13.0,6.0,7.0,11.0,8.0,3.0,9.0,0.0,8.0
N,5.0,9.0,7.0,7.0,5.0,7.0,9.0,5.0,6.0,7.0,6.0,7.0,6.0,9.0,3.0,7.0
E,2.0,3.0,2.0,1.0,1.0,6.0,8.0,2.0,7.0,11.0,7.0,8.0,2.0,8.0,4.0,7.0
Q,4.0,10.0,6.0,8.0,5.0,7.0,4.0,9.0,5.0,6.0,4.0,7.0,3.0,8.0,4.0,8.0
Y,4.0,10.0,6.0,8.0,4.0,7.0,10.0,1.0,6.0,6.0,12.0,8.0,1.0,11.0,2.0,8.0
P,5.0,8.0,7.0,6.0,5.0,7.0,9.0,4.0,4.0,12.0,6.0,4.0,1.0,10.0,3.0,8.0
O,3.0,4.0,4.0,4.0,3.0,7.0,8.0,7.0,4.0,8.0,7.0,8.0,2.0,8.0,3.0,8.0
D,4.0,9.0,5.0,6.0,4.0,8.0,8.0,3.0,7.0,9.0,6.0,6.0,4.0,8.0,7.0,5.0
K,6.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,10.0,8.0,10.0,5.0,8.0,4.0,8.0
M,7.0,11.0,11.0,8.0,8.0,3.0,7.0,4.0,5.0,10.0,11.0,11.0,11.064082,7.0,4.0,7.0
V,2.0,2.0,4.0,1.0855211,1.0,8.0,12.0,3.0,7.0,6.0,11.0,8.0,2.0,10.0,1.0,8.0
W,8.0,10.0,11.0,8.0,14.939434,9.0,5.0,5.0,2.0,7.0,6.0,8.0,10.92259,7.0,5.0,5.0
E,8.0,15.0,8.0,8.0,5.0,9.0,6.0,3.0,7.0,11.0,5.0,9.0,3.0,8.0,7.0,11.0
D,3.0,9.0,3.0,7.0,2.0,6.0,7.0,10.0,7.0,6.0,5.0,5.0,3.0,8.0,3.0,8.0
F,4.0,8.0,5.0,6.0,2.0,6.0,11.0,3.0,6.0,13.0,7.0,4.0,1.0,10.0,2.0,7.0
D,3.0,7.0,4.0,5.0,2.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,3.0,8.0,6.0,8.0
U,2.0,3.0,3.0,2.0,2.0,6.0,6.0,3.0,7.0,7.0,2.0,7.0,2.0,9.0,2.0,8.0
F,2.0,1.0,2.0,2.0,1.0,5.0,10.0,4.0,5.0,10.0,9.0,5.0,1.0,10.0,3.0,6.0
T,3.0,11.0,4.0,8.0,3.0,7.0,10.0,4.0,6.0,7.0,11.0,9.0,2.0,11.0,2.0,8.0
P,3.0,9.0,4.0,7.0,3.0,5.0,9.0,7.0,4.0,9.0,6.0,4.0,1.0,10.0,4.0,8.0
N,6.0,10.0,8.0,8.0,5.0,4.0,9.0,4.0,4.0,9.0,9.0,10.0,5.0,8.0,1.0,7.0
E,4.0,8.0,6.0,6.0,4.0,5.0,8.0,4.0,9.0,11.0,9.0,9.0,2.0,8.0,5.0,5.0
B,2.0,1.0,2.0,2.0,1.0,8.0,7.0,6.0,5.0,6.0,6.0,7.0,2.0,8.0,5.0,9.0
U,4.0,8.0,5.0,6.0,2.0,7.0,4.0,14.0,5.0,7.0,14.933208,8.0,3.0,9.0,0.0,8.0
O,3.0,3.0,4.0,4.0,3.0,7.0,7.0,8.0,5.0,7.0,6.0,8.0,2.0,8.0,4.0,8.0
Z,4.0,8.0,5.0,6.0,5.0,8.0,9.0,5.0,4.0,6.0,5.0,8.0,2.0,8.0,8.0,6.0
O,4.0,7.0,6.0,5.0,3.0,8.0,6.0,7.0,5.0,9.0,5.0,7.0,3.0,8.0,4.0,8.0
Z,2.0,4.0,3.0,2.0,2.0,8.0,7.0,3.0,9.0,9.0,6.0,8.0,1.0,8.0,6.0,7.0
V,5.0,9.0,8.0,7.0,9.815782,8.0,6.0,5.0,2.0,7.0,8.0,8.0,9.0,9.0,5.0,8.0
U,4.0,7.0,6.0,5.0,5.0,7.0,8.0,6.0,5.0,6.0,5.0,9.0,3.0,8.0,8.0,5.0
Q,7.0,11.0,6.0,6.0,5.0,9.0,4.0,6.0,5.0,10.0,6.0,9.0,3.0,7.0,7.0,9.0
R,4.0,5.0,6.0,5.0,4.0,5.0,8.0,5.0,3.0,7.0,4.0,9.0,4.0,6.0,7.0,6.0
D,3.0,4.0,5.0,4.0,2.0,9.0,6.0,4.0,6.0,10.0,4.0,6.0,2.0,8.0,3.0,9.0
R,4.0,10.0,7.0,8.0,5.0,9.0,7.0,4.0,7.0,9.0,3.0,8.0,4.0,5.0,5.0,11.0
K,2.0,3.0,3.0,2.0,2.0,5.0,7.0,4.0,7.0,7.0,6.0,11.0,3.0,8.0,4.0,10.0
Z,2.0,4.0,4.0,3.0,2.0,10.0,6.0,3.0,7.0,10.0,4.0,7.0,1.0,7.0,6.0,8.0
M,4.0,8.0,6.0,6.0,6.0,6.0,7.0,5.0,4.0,6.0,5.0,9.0,10.0,6.0,3.0,9.0
C,2.0,3.0,3.0,2.0,2.0,5.0,7.0,5.0,6.0,9.101202,7.0,11.0,1.0,8.0,3.0,8.0
R,3.0,8.0,4.0,6.0,3.0,6.0,9.0,8.0,4.0,7.0,5.0,8.0,2.0,8.0,5.0,10.0
Q,1.0,0.0,2.0,1.0,1.0,8.0,7.0,5.855145,3.0,6.0,6.0,9.082946,2.0,8.0,3.0,8.0
M,4.0,7.0,5.0,5.0,3.0,7.0,7.0,13.0,2.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0
R,4.0,4.0,5.0,5.0,4.0,8.0,7.0,6.0,6.0,8.0,5.0,7.0,4.0,7.0,6.0,10.0
O,3.0,7.0,4.0,5.0,4.0,7.0,7.0,8.0,4.0,7.0,6.0,7.0,3.0,8.0,3.0,8.0
M,3.0,1.0,3.0,3.0,3.0,8.0,6.0,6.0,4.0,7.0,7.0,7.0,7.3747764,5.620825,2.0,7.0
U,2.0,1.0,3.0,4.0,2.0,7.0,8.0,5.0,4.0,7.0,6.1877856,8.0,3.0,8.0,2.0,7.0
I,4.0,7.0,5.0,8.0,6.0,8.0,10.0,5.0,6.0,7.0,4.0,7.0,2.0,7.0,8.0,9.0
G,6.0,9.0,7.0,8.0,10.0,8.0,7.0,4.0,3.0,6.0,5.0,10.0,9.621621,7.0,8.0,12.0
U,5.0,5.0,6.0,3.0,4.0,5.0,7.0,4.5402417,8.0,9.0,7.0,9.0,6.0,8.0,4.0,5.0
T,4.0,9.0,6.0,6.0,3.0,7.0,7.0,5.0,7.0,7.0,6.0,8.0,3.0,8.0,6.0,8.0
Q,5.0,7.0,5.0,8.0,6.0,8.0,6.0,6.0,3.0,8.0,8.0,10.0,3.0,9.0,6.0,8.0
E,4.0,7.0,6.0,5.0,6.0,8.0,7.0,6.0,3.0,7.0,6.0,9.0,6.0,8.0,8.0,10.0
D,5.0,10.0,5.0,8.0,5.0,6.0,7.0,10.0,7.0,7.0,7.0,6.0,3.0,8.0,3.0,8.0
K,3.0,1.0,4.0,3.0,2.0,6.0,7.0,4.0,8.0,7.0,6.0,10.0,3.0,8.0,5.0,10.0
F,4.0,9.0,4.0,5.0,2.0,6.0,9.0,2.0,6.0,11.0,7.0,5.0,1.0,10.0,4.0,6.0
M,3.0,6.0,4.0,4.0,3.0,8.0,7.0,6.0,4.0,7.0,7.0,7.0,6.0,8.0,2.0,6.0
H,4.0,6.0,4.0,8.0,3.0,7.0,8.0,15.0,2.0,7.0,4.0,8.0,3.0,8.0,0.0,8.0
C,3.0,5.0,4.0,4.0,2.0,6.0,7.0,7.0,9.0,7.0,7.0,13.0,1.0,9.0,4.0,9.0
K,3.0,5.0,4.0,8.0,2.0,3.0,7.0,8.0,2.0,7.0,6.0,11.0,3.0,8.0,3.0,10.0
S,5.0,9.0,6.0,7.0,4.0,8.0,7.0,4.0,8.0,10.0,4.0,6.0,2.0,7.0,5.0,8.0
O,3.0,4.0,4.0,5.0,2.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
U,4.0,6.0,5.0,4.0,4.0,8.0,6.0,3.0,6.0,7.0,6.0,7.0,5.0,8.0,2.0,6.0
O,5.0,9.0,7.0,7.0,4.0,6.0,7.0,7.0,4.0,8.0,6.0,8.0,3.0,8.0,4.0,8.0
C,2.0,1.2397448,3.0,3.0,2.0,6.0,7.0,6.0,7.0,7.0,7.0,13.0,1.0,9.0,4.0,10.0
W,10.327292,13.0,10.0,8.0,6.442965,2.0,10.0,3.0,4.0,11.0,12.0,9.0,9.0,10.0,1.0,6.0
L,4.0,8.0,6.0,6.0,4.0,10.0,7.0,3.0,9.0,10.0,2.0,7.0,3.0,6.0,4.0,11.0
S,6.0,9.0,8.0,8.0,9.0,8.0,9.0,5.0,5.0,7.0,7.0,8.0,4.0,9.0,9.0,9.0
M,8.0,13.0,9.047014,7.0,5.0,12.517724,2.0,5.0,2.0,11.0,1.0,9.0,7.0,1.6718744,1.0,8.0
U,3.0,3.0,3.0,4.0,2.0,7.0,6.0,12.138605,5.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0
M,5.0,11.0,7.0,8.0,6.0,3.0,6.0,5.0,3.0,10.0,11.0,10.188075,7.0,8.0,3.0,8.0
V,5.0,10.0,6.0,7.0,3.0,8.0,10.0,3.0,4.0,5.0,11.0,8.0,3.0,11.393931,2.0,8.0
O,3.0,3.0,4.0,2.6503263,2.0,8.0,5.0,5.0,4.0,7.0,5.0,9.0,3.0,7.0,4.0,8.0
H,2.0,2.0,3.0,1.0,2.0,7.0,9.0,4.0,3.0,8.0,4.0,7.0,3.0,8.0,2.0,8.0
X,3.0,6.0,6.0,4.0,3.0,7.0,8.0,1.0,9.0,10.0,7.0,8.0,3.0,8.0,3.0,7.0
