lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
N,4.0,6.0,4.0,5.0,3.0,7.0,10.0,6.0,4.0,7.0,6.0,7.0,5.0,9.0,1.0,7.0
H,2.0,5.0,3.0,3.0,2.0,7.0,7.0,12.078109,2.0,7.0,5.0,8.0,3.0,8.0,0.0,8.0
E,5.0,10.0,6.0,8.0,6.0,6.0,6.0,3.0,8.0,6.0,4.0,11.0,4.0,10.0,10.0,9.0
T,4.0,9.0,6.0,8.0,5.0,7.0,12.0,2.0,7.0,7.0,11.0,9.0,2.0,11.0,1.0,7.0
S,4.0,9.0,5.0,6.0,5.0,8.0,6.0,6.0,4.0,7.0,6.0,9.0,3.0,8.0,10.0,8.0
I,7.0,13.156692,6.0,8.0,4.0,5.0,9.0,3.0,5.0,11.0,9.0,6.0,2.0,9.0,5.0,6.0
S,5.0,10.0,7.0,8.0,5.0,8.0,7.0,3.0,6.0,10.0,6.0,8.0,2.0,9.0,6.0,8.0
B,5.0,10.0,4.0,8.0,4.0,6.0,7.0,9.0,8.0,7.0,6.0,6.0,2.0,8.0,9.0,10.0
G,6.0,11.0,7.0,8.0,7.0,6.0,7.0,4.0,5.0,8.0,8.0,11.0,3.0,7.0,7.0,7.0
A,2.0,6.0,4.0,4.0,2.0,6.0,4.0,2.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,7.0
S,4.0,9.0,6.0,7.0,5.0,7.0,9.0,6.0,5.0,7.0,5.0,6.0,3.0,8.0,7.0,6.0
F,4.0,9.0,5.0,6.0,2.0,4.0,13.0,5.0,6.0,12.0,10.0,4.0,1.0,10.0,3.0,5.0
X,3.0,5.989397,3.0,4.0,2.0,7.0,7.0,3.0,4.0,6.0,6.0,6.0,2.0,8.0,4.0,8.0
I,2.0,4.0,3.0,3.0,1.0,7.0,7.0,0.0,8.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
U,5.0,9.0,5.0,7.0,2.0,8.0,6.0,13.0,6.0,6.0,14.999706,8.0,3.0,9.0,0.0,8.0
L,5.0,9.0,6.0,6.0,5.0,7.0,6.0,2.0,5.0,11.0,7.0,12.0,4.0,10.0,4.0,10.0
E,4.0,10.0,6.0,8.0,6.0,9.0,6.0,3.0,5.0,10.0,5.0,9.0,5.0,8.0,4.0,8.0
W,7.0,10.0,9.0,8.0,5.0,5.0,8.0,5.0,2.0,7.0,9.0,8.0,8.0,9.0,0.0,8.0
X,4.0,6.0,4.0,5.0,2.0,7.0,7.0,5.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
D,9.0,15.0,8.0,8.0,4.0,11.0,5.0,5.0,5.0,13.0,2.0,7.0,5.0,8.0,5.0,9.0
J,1.0,1.0,2.0,2.0,0.0,11.0,6.0,3.0,5.0,11.0,4.0,8.0,0.0,7.0,0.0,8.0
E,2.0,3.0,2.0,1.0,2.0,7.0,7.0,6.0,7.0,7.0,6.0,9.0,2.0,8.0,5.0,8.0
Q,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0,2.0,5.0,7.0,10.0,4.0,10.0,6.0,10.0
R,4.0,10.0,5.0,7.0,6.0,7.0,9.0,5.0,6.0,6.0,5.0,7.0,3.0,7.0,4.0,9.0
A,3.0,5.0,5.0,4.0,2.0,7.0,2.0,2.0,3.0,7.0,3.0,8.0,3.0,5.0,3.0,8.0
B,4.0,7.0,6.0,5.0,5.0,11.0,6.0,3.0,5.0,10.0,4.0,8.0,3.0,8.0,4.0,10.0
X,7.0,11.0,7.0,6.0,3.0,7.0,8.0,3.0,8.0,11.0,8.0,8.0,4.0,11.0,4.0,6.0
I,1.0,1.2718343,0.0,1.0,0.0,7.0,7.0,2.0,6.0,7.0,6.0,9.0,0.0,8.0,2.0,8.0
A,3.0,10.0,6.0,8.0,4.0,11.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,3.0,8.0
J,3.0,8.0,4.0,6.0,2.0,8.0,6.0,3.0,6.0,14.0,6.0,11.0,0.0,7.0,1.0,6.0
C,4.0,9.0,6.0,6.0,5.0,6.0,7.0,3.0,4.0,7.0,7.0,9.0,6.0,8.0,3.0,8.0
Q,5.0,7.0,7.0,5.0,6.0,7.0,4.0,4.0,5.0,7.0,5.0,9.0,4.0,8.0,6.0,7.0
H,2.0,3.0,3.0,1.3455775,2.0,8.0,7.0,2.0,5.0,10.0,6.0,8.0,3.0,8.0,2.0,8.0
S,9.0,15.0,8.0,8.0,4.0,7.0,3.0,3.0,5.0,8.0,2.0,7.0,3.0,6.0,6.0,8.0
T,6.0,11.0,6.0,6.0,3.0,7.0,9.0,4.0,6.0,13.0,5.0,5.0,2.0,9.0,4.0,7.0
X,3.0,4.0,4.0,3.0,2.0,7.0,7.0,3.0,9.0,6.0,6.0,9.0,2.0,8.0,6.0,8.0
J,2.0,3.0,4.0,4.0,2.0,10.0,6.0,1.0,7.0,11.0,3.0,6.0,1.0,7.0,1.0,8.0
H,6.0,9.0,6.0,6.0,3.0,7.0,7.0,15.0,0.0,7.0,7.0,8.0,3.0,8.0,0.0,8.0
L,2.0,6.0,3.0,4.0,1.0,6.0,5.0,1.0,9.0,7.0,2.0,10.0,0.0,7.0,2.0,8.0
I,3.0,11.0,3.0,8.0,3.0,8.0,7.0,0.0,8.0,7.0,5.0,9.0,0.0,8.0,3.0,9.0
G,5.0,7.0,6.0,6.0,7.0,7.0,8.0,5.0,4.0,7.0,6.0,8.0,7.0,12.0,9.0,7.0
P,6.0,10.0,6.0,8.0,3.0,4.0,12.0,8.0,2.0,10.0,6.0,3.0,1.0,10.0,4.0,8.0
U,6.0,10.0,6.0,8.0,4.0,3.0,9.0,5.0,6.0,10.0,10.0,9.0,3.0,9.0,2.0,6.0
E,5.0,9.0,6.0,5.0,4.0,6.0,8.0,2.0,8.0,11.0,7.0,9.0,3.0,8.0,4.0,7.0
M,4.0,10.0,5.0,8.0,4.0,7.0,7.0,11.0,2.0,7.0,9.0,8.0,9.0,6.0,0.0,8.0
Q,3.0,6.0,4.0,6.2079234,5.0,8.0,6.0,5.0,3.0,7.0,7.0,9.0,3.0,9.0,3.0,9.0
A,2.0,5.0,3.0,4.0,2.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,2.0,7.0
Z,4.0,9.0,5.0,7.0,3.0,7.0,7.0,4.0,15.0,9.0,6.0,8.0,0.0,8.0,8.0,8.0
R,12.210505,15.0,10.0,8.0,7.0,7.0,7.0,5.0,6.0,9.0,4.0,9.0,8.0,4.0,7.0,10.0
D,5.0,9.0,7.0,7.0,5.0,8.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,3.0,7.0
H,7.0,11.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,6.0,6.0,8.0,9.0,7.0,5.0,9.0
T,3.0,9.0,5.0,7.0,4.0,6.0,12.0,4.0,6.0,7.0,11.0,8.0,2.0,12.0,1.0,8.0
Y,5.0,6.783084,5.0,5.0,3.0,4.0,10.0,2.0,8.0,10.0,11.0,5.0,2.0,11.0,3.0,5.0
I,2.0,6.0,1.0,4.0,1.0,7.0,7.0,1.0,8.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
V,3.0,7.0,4.0,5.0,1.0,5.0,11.0,3.0,4.0,7.0,12.0,8.0,3.0,11.0,1.0,8.0
N,4.0,3.0,6.0,5.0,3.0,7.0,9.0,7.0,5.0,7.0,6.0,6.0,6.0,9.0,2.0,7.0
N,5.0,8.0,5.0,5.053063,4.0,7.0,9.0,5.0,5.0,6.0,6.0,6.0,6.0,8.0,2.0,7.0
R,3.0,6.0,4.0,4.0,3.0,8.0,7.0,4.0,5.0,9.0,4.0,7.0,3.0,7.0,4.0,10.0
P,5.0,9.0,7.0,7.0,6.0,10.0,7.0,3.0,4.0,11.0,4.0,5.0,2.0,9.0,3.0,8.0
T,1.0,3.0,2.0,2.0,1.0,7.0,11.308963,3.0,6.0,7.0,10.0,8.0,2.0,10.0,1.0,8.0
K,4.0,10.0,6.0,7.0,7.0,6.0,7.0,4.0,5.0,6.0,6.0,10.0,3.0,8.0,6.0,8.0
J,2.0,9.0,4.0,7.0,2.0,13.925364,4.0,5.0,5.0,13.0,3.0,10.0,0.0,6.0,1.0,7.0
N,3.0,5.0,5.0,4.0,3.0,5.0,9.0,5.0,4.0,7.0,8.0,8.0,4.0,8.0,1.0,7.0
M,6.0,10.0,9.0,8.0,12.0,9.0,4.0,3.0,1.0,8.0,4.0,9.0,11.485981,6.0,2.0,7.0
T,3.0,6.0,5.0,8.0,1.0,8.0,15.0,1.0,5.0,6.0,11.0,7.0,0.0,8.0,0.0,8.0
A,4.0,7.0,5.0,5.0,5.0,7.0,6.0,7.0,4.0,7.0,6.0,8.0,3.0,8.0,8.0,3.0
D,3.0,4.0,4.0,3.0,2.0,9.0,7.0,4.0,6.0,10.0,5.0,4.0,2.0,8.0,3.0,7.0
O,5.0,10.0,4.0,5.0,2.0,8.0,7.0,6.0,4.0,10.0,6.0,9.0,3.0,8.0,5.0,9.0
A,2.0,7.0,4.0,5.0,3.0,8.0,5.0,2.0,0.0,6.0,2.0,8.0,2.0,6.0,1.0,7.0
B,4.0,8.0,5.0,6.0,5.0,7.0,7.0,5.0,6.0,7.0,6.0,8.0,3.0,7.0,6.0,12.67926
F,4.0,10.0,7.0,7.0,7.0,7.0,11.0,2.0,5.0,10.0,7.0,5.0,4.0,10.0,5.0,4.0
W,6.0,10.0,9.0,8.0,5.0,7.0,8.0,4.0,1.0,7.0,9.0,8.0,9.0,10.0,0.0,8.0
E,6.0,10.0,4.0,5.0,3.0,7.0,7.0,5.0,4.0,10.0,6.0,9.0,3.0,8.0,7.0,11.0
K,2.0,0.0,2.0,1.0,1.0,6.0,7.0,5.0,7.0,6.0,6.0,10.0,3.0,8.0,4.0,10.0
I,4.0,10.0,4.0,8.0,3.0,7.0,7.0,0.0,7.89734,13.0,6.0,9.0,0.0,8.0,1.0,7.0
P,5.0,6.0,6.0,9.277358,6.0,6.0,11.0,5.0,3.0,9.0,7.0,5.0,6.0,10.0,5.0,8.0
I,2.0,11.0,3.0,8.0,2.0,8.0,7.0,0.0,9.0,7.0,6.0,7.0,0.0,8.0,3.0,7.0
A,3.0,10.0,4.0,7.0,2.0,8.0,3.0,3.0,1.0,7.0,2.0,8.0,3.0,6.0,3.0,8.0
G,8.0,11.0,6.0,7.0,4.0,7.0,7.0,4.0,3.0,9.0,6.0,8.0,3.0,8.0,7.0,8.0
R,4.0,10.0,4.0,8.0,5.0,6.0,8.0,8.0,3.0,7.0,5.0,8.0,2.0,7.1655083,5.0,11.0
B,6.0,10.0,9.0,8.0,9.0,8.0,7.0,6.0,7.0,7.0,6.0,7.0,5.2441278,8.0,6.0,10.0
M,3.0,3.0,4.0,5.0,2.0,7.0,7.0,11.0,2.0,7.0,9.0,8.0,7.0,6.0,0.0,8.0
L,5.0,12.0,5.0,7.0,3.0,8.0,3.0,3.0,6.0,10.0,3.334105,12.0,2.0,6.0,5.0,9.0
M,6.0,11.0,6.0,6.0,5.0,11.0,3.0,2.0,3.0,9.0,3.0,8.0,5.0,5.0,2.0,9.0
Z,4.0,7.0,6.0,6.0,5.0,9.0,8.0,6.0,5.0,7.0,4.0,8.0,3.0,7.0,7.0,6.0
R,3.0,6.0,3.0,4.0,4.0,5.0,9.0,7.0,3.0,7.0,4.0,8.0,2.0,7.0,5.0,11.0
M,4.0,5.0,7.0,4.0,3.0,6.0,6.0,3.0,4.0,10.0,9.0,10.0,7.0,6.0,3.0,8.0
W,8.0,9.0,8.0,7.0,7.0,4.0,10.0,3.0,3.0,9.0,9.0,7.0,8.0,10.0,2.0,6.0
Q,4.0,5.0,5.0,8.0,3.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,3.0,7.0,5.0,9.0
N,6.0,10.0,7.0,8.0,3.0,7.0,7.0,15.0,2.0,5.6728315,6.0,8.0,6.0,8.0,0.0,8.0
M,3.0,5.0,5.0,4.0,4.0,8.0,5.0,3.0,3.0,9.0,6.0,9.0,7.0,6.0,2.0,7.0
P,2.0,3.0,3.0,3.0,1.0,6.0,11.0,6.0,4.0,10.0,7.0,3.0,1.0,9.0,3.0,6.0
L,2.0,6.0,4.0,4.0,1.0,5.0,4.0,5.0,8.0,1.7237549,2.0,5.0,1.0,6.0,2.0,5.0
V,9.0,14.0,8.0,8.0,4.0,9.0,10.0,5.0,4.0,6.0,10.0,5.0,5.0,12.0,4.0,5.0
Z,3.0,8.0,4.0,6.0,3.0,7.0,7.0,3.0,12.067297,9.0,6.0,8.0,0.0,8.0,7.0,8.0
V,3.0,0.0,3.0,1.0,0.0,7.0,9.0,4.0,2.0,7.0,13.0,8.0,2.0,10.0,0.0,8.0
M,4.0,9.0,5.0,6.0,4.0,8.0,7.0,12.0,1.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0
A,3.0,9.0,5.0,6.0,2.0,11.0,3.0,3.0,2.0,9.0,2.0,9.0,2.0,5.0262756,3.0,9.0
B,2.0,1.0,3.0,1.0,2.0,7.0,7.051126,6.0,5.0,7.0,6.0,7.0,1.0,8.0,6.0,9.0
F,0.0,0.0,1.0,0.0,0.0,3.0,12.0,4.0,2.0,11.0,8.0,6.0,0.0,8.0,2.0,7.0
U,3.0,3.0,4.0,2.0,1.0,4.0,8.0,5.0,7.0,10.0,10.0,9.0,3.0,9.0,2.0,6.0
N,4.0,5.0,6.0,3.0,3.0,8.0,8.0,2.0,5.0,10.0,3.0,6.0,5.0,9.0,1.0,7.0
Z,2.0,2.0,2.0,2.0,1.0,7.0,7.0,3.0,10.268223,8.0,6.0,8.0,0.0,8.0,6.0,8.0
B,6.0,10.0,8.0,8.0,6.0,8.0,7.0,3.0,6.0,9.0,5.0,7.0,4.0,9.0,6.0,9.0
L,3.0,5.0,4.0,3.0,2.0,5.0,4.0,5.0,7.0,3.0,3.0,5.0,1.0,6.0,1.0,6.0
M,5.0,12.071197,8.0,8.0,10.0,11.0,4.0,3.0,1.0,10.0,4.0,9.0,11.726452,6.0,3.0,8.0
S,4.0,8.0,5.0,6.0,3.0,8.0,8.0,6.0,8.0,5.0,6.0,6.0,0.0,8.0,8.0,8.0
T,2.0,10.0,4.0,7.0,1.0,8.0,14.258899,0.0,6.0,6.0,11.0,9.0,0.0,8.0,0.0,8.0
G,10.0,13.0,9.0,7.0,4.0,9.0,3.0,4.0,4.0,10.0,3.0,6.0,4.0,6.0,5.0,9.0
J,1.0,7.0,3.0,5.2794237,1.0,12.673304,2.0,8.0,4.0,13.0,4.0,13.0,1.0,6.0,0.0,8.0
K,5.0,8.0,6.0,6.0,7.0,9.0,6.0,3.0,4.0,8.0,4.0338798,7.0,5.0,7.0,6.0,11.0
S,6.0,10.0,8.0,7.0,4.0,8.0,8.0,4.0,8.0,11.0,6.0,8.0,2.0,8.0,5.0,7.0
Z,5.0,8.0,6.0,6.0,4.0,8.0,6.0,3.0,10.0,11.0,5.0,8.0,1.0,8.0,6.0,8.0
U,6.0,9.0,9.0,8.0,8.0,8.0,6.0,4.0,4.0,6.0,6.0,7.0,5.0,8.0,1.0,8.0
K,3.0,7.0,5.0,5.0,3.0,5.0,7.0,4.0,7.0,5.0,6.0,10.0,4.0,8.0,5.0,9.0
U,5.0,11.0,7.0,8.0,6.0,6.0,8.0,5.0,5.0,7.0,8.0,9.0,6.0,8.0,3.0,7.0
Y,3.0,6.0,5.0,4.0,2.0,7.0,10.0,1.0,6.0,7.0,11.0,7.0,1.0,11.0,1.0,8.0
M,4.0,6.0,6.0,8.0,4.0,7.0,7.0,12.0,2.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0
W,6.0,8.0,6.0,5.0,5.0,4.0,11.0,2.0,2.0,9.0,9.0,7.0,6.0,10.0,1.0,7.0
C,3.0,5.0,3.0,3.0,1.0,4.0,10.0,5.0,7.0,11.0,10.0,11.0,1.0,8.0,2.0,7.0
C,4.0,4.0,5.0,3.0,2.0,5.0,7.0,5.0,7.0,10.0,9.0,12.0,1.0,9.0,3.0,8.0
S,7.0,13.0,9.0,9.0,4.0,9.0,7.0,5.0,9.0,11.0,4.0,8.0,2.0,6.0,5.0,10.0
O,3.0,3.0,4.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,9.0,7.0,3.0,8.0,4.0,8.0
W,4.0,4.0,6.0,2.0,2.0,4.0,11.0,3.0,2.0,9.0,9.0,8.0,6.0,11.0,1.0,7.0
F,2.0,1.0,3.0,2.0,1.0,6.0,10.0,4.0,5.0,11.0,8.0,5.0,1.0,9.0,3.0,8.0
T,2.0,0.0,2.0,0.0,0.0,7.0,15.0,2.0,3.5219321,6.0,10.0,8.0,0.0,8.0,0.0,8.0
U,3.0,2.0,4.0,4.0,2.0,6.0,8.0,5.0,7.0,6.0,9.0,9.0,3.0,9.0,1.0,8.0
H,2.0,1.0,3.0,2.0,2.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0
S,1.0,7.0,3.0,6.0,3.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,2.0,9.0,8.0,7.0
O,4.0,7.0,4.0,5.0,3.0,7.0,7.0,7.0,5.0,9.0,7.0,8.0,3.0,8.0,3.0,8.0
Y,2.0,5.0,3.0,6.0,5.0,9.0,8.0,4.0,2.0,6.0,8.0,9.0,2.0,11.0,5.0,7.0
D,1.0,4.0,3.0,2.0,1.0,8.0,6.0,4.0,4.0,10.0,4.0,5.0,2.0,8.0,2.0,8.0
W,6.0,9.0,9.0,8.0,10.0,7.0,8.0,5.0,4.0,7.0,8.0,8.0,7.0,10.0,8.0,10.0
P,8.0,12.0,6.0,6.0,3.0,7.0,9.0,6.0,4.0,12.0,4.0,5.0,4.0,9.0,4.0,8.0
T,4.0,4.0,4.0,2.2302918,2.0,6.0,12.0,4.0,7.0,11.0,9.0,3.0,1.0,11.0,3.0,5.0
W,4.0,4.0,5.0,3.0,3.0,5.0,11.0,3.0,2.0,8.0,8.0,7.0,7.0,11.0,1.0,7.0
A,6.0,10.0,8.0,6.0,6.0,10.0,2.0,6.0,3.0,11.0,4.0,9.0,6.0,6.0,6.0,10.565655
Q,4.0,9.0,6.0,8.0,4.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,3.0,7.0,6.0,9.0
B,3.0,8.0,3.0,6.0,3.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,2.0,8.0,8.0,8.0
L,2.0,5.0,4.0,3.0,2.0,7.0,3.0,1.0,7.0,8.0,2.0,9.0,0.0,7.0,2.0,8.0
Z,3.0,7.0,4.0,6.0,2.0,7.0,7.0,3.0,13.807071,9.0,6.0,8.0,0.0,8.0,8.0,8.0
L,2.0,6.0,2.3766947,4.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0
K,6.0,10.0,9.0,8.0,10.0,6.0,8.0,4.0,5.0,7.0,6.0,9.0,6.0,9.0,8.0,9.0
A,4.0,8.0,6.0,6.0,5.0,7.0,7.0,3.0,4.0,7.0,8.0,8.0,6.0,8.0,4.0,6.0
F,2.0,3.0,4.0,2.0,1.0,6.0,9.0,3.0,5.0,13.0,7.0,6.0,1.0,9.0,1.0,7.0
N,6.0,11.0,6.0,8.0,4.0,7.0,9.0,7.0,5.0,6.0,6.0,8.0,6.0,9.0,2.0,8.0
B,7.0,10.0,9.0,8.0,9.0,10.0,6.0,3.0,6.0,10.0,4.0,7.0,5.0,8.0,6.0,11.0
L,4.0,11.0,6.0,8.0,5.0,6.0,5.0,2.0,9.0,5.0,3.0,5.0,4.0,7.0,4.0,4.0
L,3.0,9.0,3.0,7.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0
B,3.0,7.0,4.0,5.0,4.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0,3.0,8.0,6.0,6.0
G,4.0,7.0,5.0,5.0,2.0,7.0,6.0,7.0,9.0,7.0,4.0,10.0,2.0,8.0,6.0,10.0
Z,2.0,2.0,2.0,1.0,1.0,7.0,7.0,3.0,8.0,7.0,6.0,8.0,1.0,8.0,5.0,8.0
F,3.0,10.0,6.0,8.0,5.8341722,6.0,8.0,2.0,6.0,10.0,7.0,8.482,3.0,9.0,3.0,7.0
D,4.0,10.0,6.0,7.0,5.0,10.0,7.0,3.0,6.0,11.0,5.0,6.0,3.0,10.0,5.0,9.1562805
W,4.0,4.0,4.0,3.0,3.0,4.0,10.0,2.0,3.0,9.0,9.0,7.0,5.0,10.0,1.0,6.0
K,3.0,6.0,4.0,5.0,2.0,4.0,8.0,7.0,2.0,7.0,6.0,11.0,3.0,8.0,3.0,10.0
S,5.0,8.0,6.0,6.0,3.0,7.0,8.0,4.0,7.0,11.0,8.0,7.0,2.0,9.0,5.0,5.0
O,5.0,11.0,7.0,8.0,9.0,9.0,6.0,6.0,1.2959758,7.0,6.0,10.0,11.0,10.0,4.0,6.0
V,4.0,10.0,6.0,8.0,2.0,8.0,8.0,4.0,3.0,5.9665904,14.0,8.0,3.0,9.0,0.0,8.0
V,6.0,10.0,6.0,8.0,4.0,4.0,11.0,3.0,4.0,9.0,11.0,8.0,2.0,10.0,1.0,8.0
T,6.0,8.0,6.0,6.0,3.0,5.0,12.0,3.2841263,7.0,12.0,10.0,5.0,1.0,11.0,2.0,4.0
K,3.0,8.0,3.0,5.0,1.0,4.0,8.0,8.0,2.0,7.0,5.0,11.0,3.0,8.0,3.0,10.0
J,2.0,4.0,4.0,3.0,1.0,7.0,6.0,3.0,6.0,14.0,6.4403663,10.0,0.0,7.0,0.0,7.0
V,3.0,7.0,5.0,5.0,5.0,8.0,8.0,3.0,4.0,7.0,7.0,8.0,5.0,10.0,6.0,7.0
G,2.0,0.0,2.0,1.0,1.0,8.0,7.0,6.0,4.0,6.0,6.0,9.0,1.0,7.0,5.0,10.0
E,4.0,7.0,6.0,6.0,6.0,7.0,8.0,4.0,5.0,7.0,7.0,8.0,3.0,9.0,6.0,8.0
E,5.0,9.0,4.0,4.0,2.0,8.0,7.0,4.0,4.0,10.0,5.0,9.0,3.0,8.0,7.0,10.0
R,6.0,9.0,6.0,4.0,4.0,8.0,8.0,4.0,5.0,8.0,3.0,8.0,5.0,6.0,6.0,8.0
Z,2.0,5.0,5.0,3.0,2.0,7.0,7.0,2.0,9.0,11.0,6.0,8.0,1.0,8.0,5.0,7.0
Z,4.0,9.0,5.0,7.0,5.0,8.0,7.4409733,6.0,9.0,7.0,4.8043838,6.0,1.0,7.0,7.0,8.0
A,3.0,6.0,5.0,4.0,2.0,11.0,3.0,3.0,2.0,10.0,0.20658487,9.0,2.0,6.0,3.0,8.0
Y,2.0,7.0,4.0,5.0,1.0,8.0,10.0,1.0,3.0,7.0,12.0,8.0,2.0,10.0,0.0,8.0
A,3.0,8.0,4.0,6.0,3.0,9.0,4.0,2.0,2.0,7.0,2.0,9.0,3.0,6.0,3.0,8.0
J,3.0,6.0,4.0,4.515586,2.0,8.0,7.0,2.0,6.0,15.0,5.0,9.0,0.0,7.0,1.0,7.0
Y,7.0,9.0,8.0,8.0,7.0,7.0,8.0,2.0,7.0,6.0,10.0,6.0,5.0,10.0,7.0,6.0
C,2.0,5.0,2.0,3.0,1.0,5.0,7.0,5.0,7.0,7.0,5.0,12.0,1.0,9.0,3.0,8.0
L,3.0,9.0,5.0,6.0,3.0,7.0,3.0,3.0,9.0,6.0,2.0,7.0,3.0,6.0,2.0,6.0
G,4.0,11.0,6.0,8.0,5.0,8.0,7.0,9.0,6.0,6.0,6.0,9.0,3.0,7.0,4.0,10.0
B,4.0,6.0,6.0,5.0,6.0,8.0,7.0,6.0,5.0,7.0,6.0,8.0,5.0,9.0,9.0,6.0
G,6.0,10.0,7.0,8.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,9.0,1.0,7.0,6.0,11.0
I,4.0,11.0,6.0,8.0,4.0,9.0,6.0,1.0,7.0,7.0,6.0,7.0,0.0,9.0,4.0,7.0
Z,5.0,7.0,7.0,5.0,4.0,8.0,6.0,2.0,9.0,12.0,5.0,7.0,1.0,8.0,5.0,8.0
W,3.0,6.0,5.0,4.0,3.0,11.0,11.0,3.0,2.0,5.0,9.0,7.0,7.0,12.0,1.0,7.0
P,3.0,5.0,2.8624535,4.0,3.0,4.0,12.0,8.0,2.0,10.0,6.0,4.0,1.0,10.0,3.0,8.0
Z,3.0,8.0,4.0,6.0,3.0,8.0,7.0,2.0,5.0,7.0,6.0,6.0,0.0,9.0,9.0,8.0
N,4.0,9.0,4.0,7.0,3.0,7.0,7.0,13.272367,2.0,6.0,6.0,8.0,6.0,8.0,0.0,8.0
M,5.7195153,11.0,7.0,8.0,9.0,7.0,6.0,7.0,5.0,6.0,7.0,8.0,8.0,5.0,2.0,8.0
O,4.0,7.0,4.0,5.0,3.0,7.0,7.0,7.0405464,4.0,8.0,7.0,8.0,3.0,8.0,3.0,8.0
C,6.0,11.0,7.0,8.0,3.0,7.0,7.0,7.0,11.0,9.0,5.0,12.0,1.0,9.0,4.0,8.0
F,4.0,10.0,6.0,8.0,6.0,8.0,6.0,3.0,4.0,7.0,6.0,8.0,7.0,9.0,7.0,5.0
J,2.0,8.0,3.0,6.0,3.0,8.0,7.0,2.0,5.0,11.0,5.0,8.0,1.0,6.0,1.0,6.0
J,4.0,10.0,5.0,7.0,4.0,8.0,9.0,3.0,4.0,10.0,3.0,6.0,3.0,8.0,6.0,7.0
R,3.0,7.0,5.0,5.0,4.0,7.0,8.0,5.0,5.0,8.0,4.0,9.0,2.0,6.0,4.0,10.0
N,8.0,13.0,9.0,7.0,4.0,7.0,7.0,2.0,4.0,13.0,6.0,8.0,6.0,9.0,0.0,8.0
N,3.0,4.0,5.0,3.0,2.0,8.0,8.0,4.0,5.0,10.0,4.0,6.0,5.0,8.0,1.0,7.0
I,4.0,10.0,5.0,7.0,3.0,7.0,7.0,0.0,7.0,13.0,7.0,8.0,0.0,8.0,1.0114973,8.0
J,2.0,5.0,4.0,3.0,1.0,8.0,6.0,3.0,6.0,14.0,6.0,11.0,1.0,6.2959495,0.0,8.0
S,7.0,11.0,6.0,6.0,3.0,9.0,2.0,3.0,4.0,10.0,2.0,9.0,3.0,7.0,5.0,11.0
X,10.0,14.0,10.0,8.0,5.0,8.0,7.0,2.0,8.0,11.0,5.0,7.0,5.0,11.0,4.0,7.0
I,4.0,8.0,6.0,6.0,2.0,8.0,12.0,3.0,6.0,6.0,11.0,9.0,3.0,11.0,1.0,8.0
F,7.0,13.942497,6.0,7.0,3.0,6.0,10.0,3.0,5.0,11.0,6.0,5.0,2.0,8.0,6.0,5.0
F,5.0,9.0,7.0,8.0,8.0,7.0,8.0,3.0,5.0,9.0,6.0,6.0,6.0,8.0,9.0,4.0
R,10.0,15.0,8.0,8.0,5.0,8.0,5.0,6.0,4.0,10.0,4.0,10.0,8.0,1.583579,7.0,11.0
Q,9.209502,15.0,9.0,8.0,5.0,9.0,5.0,4.0,6.0,9.0,4.0,6.0,4.0,8.0,7.0,8.0
C,6.0,10.0,6.7792487,8.0,4.0,5.0,8.0,7.0,8.0,7.0,8.0,14.0,2.0,9.0,4.0,9.0
D,4.0,4.0,4.0,6.0,2.0,5.0,7.0,11.895532,8.0,7.0,6.0,6.0,3.0,8.0,4.0,8.0
H,6.0,10.0,9.0,8.0,7.0,5.0,9.0,2.0,6.0,10.0,9.0,9.0,5.0,8.0,4.0,5.0
D,5.0,10.0,6.0,8.0,6.0,9.0,6.0,3.0,5.0,10.0,4.0,8.0,3.0,8.0,3.0,8.0
T,6.0,10.0,5.0,8.0,4.0,4.0,11.0,1.8580834,8.0,12.0,10.0,6.0,1.0,10.0,2.0,4.0
