lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
K,4.0,7.0,7.0,5.0,3.0,8.0,7.0,2.0,7.0,11.0,6.0,8.0,1.0,10.0,4.0,10.0
Z,1.0,3.0,3.0,2.0,1.0,8.0,7.0,2.0,9.0,11.0,6.0,8.0,1.0,9.0,6.0,9.0
K,5.0,9.0,6.0,7.0,8.0,6.0,7.0,4.0,4.0,6.0,4.0,8.0,7.0,6.0,7.0,11.0
C,5.0,4.0,6.0,7.0,3.0,6.0,7.0,6.0,12.880158,7.0,6.0,14.281425,0.0,8.0,4.0,9.0
C,3.0,6.0,4.0,4.0,2.0,5.0,8.0,5.0,7.0,12.0,9.0,11.0,1.0,10.0,3.0,7.0
Q,4.0,4.0,5.0,6.0,3.0,8.0,5.0,8.0,7.0,7.0,4.0,9.0,3.0,8.0,4.0,8.0
O,3.0,5.0,4.0,4.0,3.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,3.0,8.0
S,7.0,11.0,9.0,8.0,11.0,9.0,7.0,5.0,5.0,7.0,6.0,7.0,7.0,8.0,11.893683,11.0
L,4.0,9.0,6.0,6.0,3.0,8.0,3.0,2.0,8.0,9.0,2.0,10.0,2.0,6.0,4.0,9.0
J,2.0,6.0,3.0,5.0,2.0,9.0,6.0,2.0,7.0,12.0,4.0,8.0,0.0,7.0,1.0,7.0
T,3.0,5.0,5.0,6.0,1.0,7.0,14.415224,0.0,6.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
U,4.0,11.0,5.0,8.0,4.0,8.0,6.0,12.0,4.0,6.0,13.0,8.0,3.0,9.0,0.0,8.0
Q,3.0,8.0,4.0,7.0,3.0,8.0,6.0,8.0,5.0,7.0,6.0,8.0,3.0,9.0,4.0,9.0
K,10.147982,12.0,8.0,6.0,4.0,8.0,7.0,4.0,5.0,11.0,4.0,8.0,5.0,8.0,5.0,10.0
P,1.0,0.0,0.0,1.0,0.0,8.0,5.0,3.0,4.0,7.0,4.0,10.0,0.0,7.0,2.0,8.0
N,13.327928,15.0,10.0,8.0,5.0,5.0,9.0,5.0,6.0,4.0,3.0,11.490935,6.0,10.0,2.0,8.0
T,2.0,3.0,3.0,2.0,1.0,6.0,11.0,2.0,6.0,11.0,8.236641,5.0,1.0,9.0,2.0,5.0
O,8.0,11.0,6.0,6.0,4.0,6.0,8.0,6.0,4.0,9.0,7.0,9.0,6.0,10.0,6.0,8.0
H,5.0,9.0,8.0,7.0,9.0,8.0,6.0,4.0,4.0,6.0,5.0,6.0,9.0,10.0,8.0,4.0
F,5.0,10.0,7.0,6.0,5.0,9.0,8.0,2.0,6.0,10.0,4.0,4.0,4.0,10.0,6.0,8.0
T,3.0,7.0,4.0,4.0,2.0,8.0,12.0,1.9483742,8.0,6.0,11.0,8.0,1.0,10.0,1.0,8.0
F,6.0,9.0,6.0,5.0,4.0,7.0,9.0,3.0,6.0,12.0,6.0,5.0,4.0,9.0,6.0,7.0
T,6.0,11.0,5.0,6.0,3.0,5.0,9.0,3.0,7.0,11.0,9.0,9.0,2.0,9.0,3.0,6.0
J,4.0,10.0,5.0,9.0,4.0,11.0,3.0,10.0,3.0,13.0,7.0,13.0,1.0,6.0,0.0,8.0
T,1.0,0.0,2.0,0.0,0.0,7.0,13.514897,2.0,4.0,7.0,10.0,8.0,0.0,8.0,0.0,8.0
I,1.0,3.0,2.0,2.0,0.0,7.0,7.0,1.0,7.0,13.0,6.0,8.0,0.0,8.0,0.0,8.0
O,5.0,5.0,5.0,6.0,3.0,6.0,8.0,7.0,7.0,7.0,5.0,6.0,3.0,7.0,4.0,8.0
T,1.0,0.0,1.9160975,0.0,0.0,7.0,13.695848,2.0,4.0,7.0,10.0,8.0,0.0,8.0,0.0,8.0
H,5.0,11.0,6.0,8.0,3.0,7.0,7.0,15.0,2.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
I,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
D,3.0,7.0,4.0,5.0,3.0,5.0,7.0,9.0,8.0,7.0,6.0,6.0,3.0,8.0,3.0,8.0
N,4.0,6.0,5.0,4.0,3.0,9.0,8.0,3.0,4.0,10.0,3.0,5.0,5.0,9.0,1.0,7.0
U,3.0,8.0,4.0,6.0,2.0,7.0,7.0,7.0,5.0,6.0,12.0,9.0,2.0,9.0,0.0,8.0
X,3.0,7.0,6.0,6.0,5.0,7.0,7.0,2.0,6.0,7.0,6.0,8.0,3.0,8.0,6.0,8.0
P,11.243773,15.0,11.0,9.0,8.0,7.0,8.0,3.0,5.0,11.0,6.0,5.0,6.863213,9.0,9.0,6.0
E,2.0,2.0,3.0,2.0,1.0,4.0,7.0,5.0,9.0,7.0,6.0,13.0,0.0,8.0,6.0,9.0
P,3.0,8.0,4.0,6.0,3.0,6.0,8.0,5.0,5.0,8.0,6.0,4.0,2.0,10.0,4.0,7.0
O,6.0,10.0,7.0,6.0,9.0,8.0,9.0,5.0,2.0,6.0,6.0,8.0,9.0,10.0,6.416618,12.0
T,5.0,9.0,4.0,6.0,3.0,6.0,10.0,2.0,6.0,10.0,8.0,7.0,3.0,9.0,4.0,5.0
W,6.0,7.0,6.0,5.0,5.0,3.049085,11.0,2.0,3.0,9.0,9.0,8.0,7.180083,11.0,2.0,6.0
O,5.0,9.0,4.0,4.0,2.0,7.0,7.0,6.0,4.0,9.0,7.0,9.0,5.0,10.0,5.0,9.0
P,3.0,7.0,4.0,5.0,2.0,3.0,13.0,6.0,2.0,11.0,7.0,4.0,1.0,10.0,3.0,8.0
N,4.0,5.0,5.0,4.0,3.0,6.0,9.998941,2.0,5.0,10.0,7.0,7.0,5.0,9.0,2.0,8.0
X,6.0,9.0,8.0,7.0,5.0,4.0,8.0,4.0,7.0,10.0,11.0,10.0,3.0,8.0,3.0,5.0
O,3.0,6.0,5.0,4.0,3.0,8.0,7.0,8.0,6.0,7.0,6.0,8.0,3.0,9.0,5.0,8.0
G,3.0,4.0,4.0,3.0,2.0,7.0,7.0,6.0,5.0,7.0,7.0,8.0,2.0,9.0,5.0,9.0
Y,1.0,0.0,2.0,1.0,0.0,7.0,10.0,2.0,2.0,6.0,12.0,8.0,1.0,11.0,0.0,8.0
P,4.0,8.0,6.0,6.0,4.0,9.0,8.0,3.0,5.0,12.0,4.0,4.0,2.0,10.0,3.0,9.0
W,5.0,8.0,7.389624,6.0,4.0,10.0,7.0,4.0,2.0,7.0,8.0,8.0,8.0,9.0,0.0,8.0
W,7.0,10.0,9.0,8.0,7.0,5.0,12.0,3.0,3.0,8.0,9.0,8.0,8.0,11.0,2.0,7.0
H,3.0,4.0,5.0,4.0,3.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,3.0,8.0,4.0,9.0
O,5.0,10.0,5.0,8.0,4.0,7.0,7.0,8.0,5.5500817,7.0,6.0,9.0,3.0,8.0,4.0,9.0
G,3.0,7.0,4.0,5.0,3.0,8.0,7.0,8.0,6.0,6.0,7.0,9.0,2.0,7.0,4.0,11.0
K,5.0,8.0,7.0,6.0,5.0,6.0,6.0,2.0,7.0,10.0,7.4811807,12.0,4.0,8.0,5.0,7.0
I,7.0,11.0,7.0,8.0,4.0,8.0,8.0,3.0,7.0,13.0,4.0,5.0,2.0,9.0,5.0,10.0
K,4.0,5.0,6.0,4.0,3.0,6.0,7.0,1.0,7.0,10.0,6.0,9.0,3.0,8.0,3.0,7.0
A,2.0,5.0,4.0,3.0,2.0,7.0,2.0,2.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,7.0
L,0.0,0.0,1.0,1.0,0.0,5.0,4.0,4.0,4.0,5.0,4.0,8.0,0.0,8.0,0.0,8.0
D,2.0,7.0,5.0,5.0,5.0,8.0,7.0,4.0,5.0,6.0,4.0,6.0,3.0,8.0,4.0,7.0
X,2.0,0.0,4.0,3.0,2.0,7.0,7.0,3.0,9.0,6.0,6.0,8.0,2.0,8.0,6.0,7.0
N,4.0,9.0,6.0,6.0,4.0,7.0,8.0,7.0,5.0,8.0,6.0,7.0,5.0,8.0,2.0,7.0
S,3.0,6.0,4.0,4.0,2.0,7.0,8.0,5.0,8.0,5.0,6.0,7.0,0.0,8.0,8.0,7.0
P,4.0,7.0,6.0,5.0,3.0,7.0,11.0,5.0,4.0,12.0,4.0,3.0,1.0,10.0,3.0,8.0
C,3.0,8.0,4.0,6.0,2.0,6.0,7.0,7.0,8.0,8.0,7.0,15.0,1.0,9.0,4.0,9.0
P,5.0,7.0,7.0,5.0,5.0,8.0,6.0,3.0,5.0,10.0,6.0,9.0,3.0,8.0,4.0,9.0
Y,2.0,4.0,2.0,2.0,1.0,6.0,10.0,3.0,7.0,10.0,10.0,5.0,2.0,11.0,3.0,4.0
I,2.0,6.0,3.0,5.0,2.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
L,2.0,0.0,2.0,1.0,1.0,2.0,0.46658772,6.0,5.0,0.0,3.0,4.0,0.0,8.0,0.0,8.0
P,3.0,10.0,5.0,8.0,4.0,6.0,10.0,3.0,7.0,10.0,9.0,5.0,1.0,10.0,4.0,6.0
F,3.0,4.0,4.0,7.0,1.0,0.0,11.0,4.0,6.0,12.0,11.0,9.0,0.0,8.0,2.0,6.0
G,2.0,5.0,3.0,4.0,2.0,6.0,7.0,5.0,5.0,10.0,7.0,11.0,2.0,9.0,4.0,10.0
C,4.0,7.0,5.0,6.0,5.0,5.0,7.0,6.0,6.0,8.0,7.0,12.0,2.0,10.0,4.0,9.0
Y,9.0,14.0,7.0,7.0,4.0,7.0,8.0,5.0,4.0,10.0,8.0,5.0,4.0,10.0,4.0,5.0
D,3.0,10.0,4.0,7.0,3.0,5.0,7.0,8.0,6.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0
I,2.0,9.0,2.0,7.0,3.0,7.0,7.0,0.0,6.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
Z,4.0,8.0,6.0,6.0,3.0,7.0,7.0,3.0,10.0,11.0,6.0,8.0,1.0,8.0,6.0,8.0
J,4.0,8.0,6.0,6.0,3.0,7.0,8.0,2.0,6.0,15.0,6.0,8.0,2.0,6.0,1.0,7.0
F,6.0,9.0,6.0,6.0,4.0,8.0,8.0,2.0,5.0,12.0,6.0,5.0,5.0,10.0,5.0,8.0
A,5.0,11.0,9.0,8.0,6.0,7.0,3.0,2.7396162,3.0,5.0,2.0,7.0,4.0,8.0,6.0,5.0
Z,2.0,0.0,2.0,1.0,1.0,7.0,7.0,5.0,8.0,6.0,6.0,8.0,1.0,8.0,6.0,8.0
A,4.0,4.0,6.0,5.0,3.0,7.0,3.0,3.0,2.0,7.0,2.0,8.0,2.0,7.0,3.0,6.0
S,4.0,5.0,3.0,3.0,2.0,8.0,8.0,5.0,4.0,9.0,5.0,8.0,2.0,8.0,7.0,8.0
R,4.0,6.0,6.0,4.0,5.0,7.0,7.0,3.0,4.0,8.0,3.0,7.0,5.0,6.0,5.0,8.0
V,2.0,7.0,4.0,5.0,1.0,8.0,8.0,5.0,3.0,6.0,13.0,8.0,3.0,9.0,0.0,8.0
O,5.0,6.0,6.0,5.0,5.0,7.0,4.0,4.0,4.0,7.0,4.0,8.0,4.0,6.0,8.0,7.0
M,2.0,3.0,3.0,1.0,1.0,11.0,3.0,8.0,2.0,10.0,6.0,9.0,6.0,5.0,0.0,8.0
S,6.0,13.0,5.0,7.0,3.0,6.0,7.0,5.0,4.0,11.0,9.0,9.0,3.0,10.0,4.0,8.0
F,3.0,3.0,3.0,5.0,0.0,1.0,11.0,5.0,6.0,11.0,11.0,9.0,0.0,8.0,2.0,6.0
H,3.0,5.0,4.0,3.0,3.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,5.0,8.0,3.0,8.0
V,5.0,11.0,8.0,8.0,6.0,7.0,11.0,2.0,2.0,6.0,9.0,8.0,7.0,11.0,2.0,8.0
N,8.181853,11.0,11.0,8.0,6.0,4.0,10.0,4.0,4.0,10.0,10.0,9.0,8.0,8.0,2.0,8.0
O,3.0,4.0,4.0,3.0,2.0,7.0,7.0,8.0,6.875745,7.0,6.0,7.0,3.0,8.0,4.0,8.0
V,6.0,10.0,5.0,5.0,3.0,8.0,9.0,5.0,4.0,7.0,10.0,5.0,5.0,12.0,3.0,7.0
G,2.0,4.0,3.0,4.0,2.0,9.0,6.0,5.0,4.0,7.0,6.0,9.0,3.0,9.0,5.0,8.0
D,2.0,3.0,3.0,2.0,1.0,9.0,6.0,4.0,6.0,10.0,4.0,6.0,2.0,8.0,2.0,8.0
M,2.0,2.0,3.0,2.0,2.0,8.0,6.0,4.0,4.0,7.0,7.0,8.0,5.0,5.0,1.0,8.0
Z,4.0,7.0,5.0,4.0,3.0,7.0,6.0,4.0,11.0,6.0,6.0,9.0,3.0,8.0,8.0,8.0
O,6.0,9.0,7.0,7.0,4.0,7.0,8.0,8.0,6.0,8.463413,8.0,7.0,3.0,8.0,4.0,8.0
F,3.0,4.0,4.0,6.0,2.0,1.0,14.0,5.0,3.0,12.0,9.0,5.0,0.0,8.0,2.0,6.0
F,3.0,3.0,4.0,2.0,1.0,6.0,10.0,3.0,5.0,13.0,6.0,5.0,1.0,9.0,2.0,7.0
Z,4.0,4.0,5.0,6.0,2.0,7.0,7.0,4.0,13.067734,9.0,6.0,8.0,0.0,8.0,8.0,8.0
M,4.0,10.0,5.0,8.0,6.0,7.0,6.0,11.0,0.0,7.0,8.0,8.0,7.0,6.0,0.0,8.0
R,6.0,11.0,6.0,6.0,4.0,6.0,7.0,3.0,5.0,7.0,4.0,9.0,6.0,6.0,5.0,6.0
A,4.0,11.0,6.0,8.0,2.0,7.0,6.0,3.0,1.0,6.0,0.0,8.0,3.0,7.0,2.0,7.0
C,2.0,3.0,4.0,5.0,2.0,5.0,8.0,7.0,8.0,7.0,7.0,13.0,1.0,8.0,4.0,9.167549
G,4.0,8.0,4.0,6.0,3.0,6.0,6.0,6.0,5.0,10.0,7.0,11.0,2.0,9.0,4.0,10.0
A,3.0,4.0,6.0,4.0,2.0,7.0,3.0,2.0,2.0,6.0,2.0,9.0,2.0,7.0,3.0,6.0
T,3.0,7.0,4.0,4.0,3.0,9.0,12.0,2.0,7.0,5.0,11.0,9.0,1.0,11.0,0.0,8.0
Q,3.0,5.0,5.0,7.0,5.0,9.0,12.0,4.0,2.0,5.0,8.0,11.0,4.0,13.369915,4.0,10.0
K,4.0,4.0,5.0,4.0,2.0,7.0,7.0,7.0,8.0,6.0,6.0,11.0,3.0,8.0,5.0,9.0
Q,2.0,2.0,3.0,4.0,2.0,7.0,8.0,5.0,2.0,6.0,8.0,10.0,2.0,9.0,5.0,8.0
U,2.0,4.0,3.0,3.0,2.0,6.0,8.0,3.0,6.0,10.0,8.0,9.0,3.0,9.0,0.0,6.0
N,3.0,7.0,5.0,4.0,5.0,7.0,8.0,5.0,4.0,7.0,6.0,6.0,5.0,9.0,5.0,4.0
I,7.0,14.0,5.0,8.0,2.0,11.0,4.0,4.0,4.0,13.0,2.0,9.0,3.0,8.0,4.0,10.0
D,2.0,2.9327202,2.0,1.0,1.0,8.0,7.0,5.9634748,6.0,7.0,6.0,5.0,2.0,8.0,3.0,7.0
Q,4.0,5.0,5.0,8.0,2.0,8.0,6.0,8.0,6.0,7.0,5.0,8.0,3.0,8.0,4.0,9.0
C,4.0,8.0,6.0,6.0,3.0,5.0,7.0,7.0,8.0,10.0,6.0,11.0,1.0,10.0,4.0,9.0
H,4.0,9.0,5.0,7.0,5.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,4.0,8.0,4.0,8.0
Q,4.0,9.0,5.0,8.0,4.0,7.0,6.0,7.0,4.0,10.0,8.0,12.0,3.0,8.0,5.0,8.0
K,11.0,15.0,10.0,9.0,5.0,9.0,6.0,4.0,6.0,11.0,3.0,6.0,5.0,8.0,5.0,9.0
L,3.0,6.0,4.0,5.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,6.0,0.0,8.0,0.0,8.0
O,2.0,3.0,3.0,1.0,1.0,7.0,7.0,6.0,4.0,7.0,6.0,8.0,2.0,8.0,2.0,7.0
O,3.0,6.0,4.0,4.0,3.0,7.0,7.0,7.0,5.0,7.0,5.0,8.0,3.0,8.0,3.0,8.0
B,4.0,8.0,7.0,5.0,6.0,7.0,8.0,4.0,5.0,10.0,6.0,6.0,3.0,8.0,5.0,8.0
Z,6.929564,10.0,8.0,8.0,7.0,7.0,8.0,1.0801754,9.0,12.0,7.0,9.0,1.0,9.0,6.0,8.0
J,3.0,11.0,4.0,8.0,3.0,14.326674,5.0,4.0,4.0,13.0,1.0,8.0,0.0,7.0,0.0,8.0
Q,5.0,8.0,5.0,9.0,5.0,6.0,9.0,5.0,4.0,7.0,10.0,10.0,3.0,9.0,6.0,8.0
L,4.0,9.0,7.0,7.0,4.0,7.0,4.0,2.0,8.0,7.0,2.0,8.0,1.0,6.0,3.0,8.0
U,2.0,3.0,4.0,4.0,2.0,6.0,8.0,6.0,6.0,7.0,9.0,9.0,3.0,9.0,2.0,8.0
W,6.0,8.0,8.0,6.0,9.0,7.0,7.0,5.0,3.0,7.0,6.0,8.0,9.0,10.0,6.0,7.0
Q,3.0,4.0,4.0,6.0,3.0,8.0,7.0,8.0,5.0,6.0,7.0,9.0,2.0,8.0,4.0,9.0
O,6.0,11.0,7.0,8.0,5.0,8.0,7.0,9.0,5.0,7.0,6.0,6.0,3.0,8.0,3.0,8.0
R,4.0,5.0,5.487517,4.0,5.0,6.0,8.0,3.0,3.0,6.0,6.0,9.0,6.0,9.0,6.0,8.0
O,5.0,11.0,5.0,8.0,5.0,7.0,7.0,8.0,5.0,8.0,6.0,5.0,2.0,7.0,5.0,5.0
Q,5.0,8.0,6.0,6.0,6.097754,7.0,5.0,6.0,5.0,7.0,6.0,8.0,4.0,6.0,6.0,10.0
C,7.0,10.0,6.0,7.0,3.0,5.0,10.0,7.0,7.0,12.0,9.0,8.0,2.0,9.0,4.0,8.0
L,2.0,6.0,4.0,4.0,3.0,8.0,5.0,2.0,7.0,7.0,2.0,6.0,0.0,7.0,1.0,8.0
K,5.0,9.0,7.0,7.0,4.0,4.0,7.0,2.0,7.168831,10.0,9.0,11.0,3.0,8.0,4.0,7.0
W,5.0,10.0,7.0,8.0,8.0,6.0,12.0,3.0,2.0,7.0,8.0,9.0,10.0,12.0,3.0,8.0
U,3.0,5.0,4.0,4.0,1.0,8.0,6.0,10.0,4.0,6.0,14.0,8.0,3.0,9.0,0.0,8.0
A,3.0,8.0,5.0,6.0,6.0,9.0,8.0,2.0,4.0,6.0,6.128231,6.0,5.0,9.0,6.0,4.0
H,3.0,3.0,3.0,3.0,2.0,7.0,7.0,12.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
D,8.0,14.0,7.0,8.0,4.0,7.0,7.0,5.0,7.0,7.0,6.0,5.0,5.0,8.0,5.0,8.0
G,2.0,5.0,3.0,3.0,2.0,6.0,6.0,5.0,4.0,7.0,6.0,9.0,2.0,9.0,4.0,8.0
N,3.0,1.0,4.0,3.0,2.0,7.0,8.0,5.0,4.0,7.0,6.0,6.0,5.0,8.0,2.0,8.0
D,4.0,9.0,4.0,7.0,3.0,7.0,7.0,10.0,9.0,7.0,6.0,6.0,3.0,8.0,4.0,8.0
P,4.0,6.0,6.0,4.0,3.0,7.0,10.0,4.0,5.0,13.0,5.0,3.0,2.0,8.0,4.0,8.0
Q,5.0,10.0,6.0,11.0,7.0,8.0,9.0,7.0,5.0,5.0,8.0,11.0,3.0,8.0,6.0,8.0
M,3.0,6.0,4.0,4.0,3.0,7.0,6.0,6.0,3.0,7.0,8.0,8.0,7.0,6.0,2.0,9.0
M,3.0,6.0,4.0,4.0,3.0,8.0,6.0,5.0,4.0,6.0,7.0,5.0,8.0,6.0,2.0,7.0
K,4.0,8.0,5.0,5.0,2.0,7.0,8.0,3.0,7.0,12.0,5.0,8.0,2.0,7.0,4.0,8.0
W,6.0,10.0,8.0,8.0,7.0,3.0,11.0,2.0,3.0,10.0,9.0,8.0,7.3945484,11.0,2.0,7.0
G,4.0,5.0,5.0,4.0,3.0,6.0,7.0,6.0,6.0,10.0,7.0,10.0,2.0,9.0,4.0,9.0
H,4.0,4.0,6.0,4.0,4.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0
Z,3.0,5.0,4.0,8.0,3.0,7.0,7.0,3.0,12.032674,8.0,6.0,8.0,0.0,8.0,8.0,8.0
N,4.0,10.0,6.0,8.0,4.0,7.0,7.0,8.0,3.0,6.0,6.0,7.0,5.0,7.0,2.0,8.0
N,5.0,7.0,6.0,5.0,3.0,8.0,7.0,3.0,5.0,10.0,5.0,7.0,5.0,8.0,1.0,7.0
E,4.0,5.0,5.0,7.0,2.0,3.0,7.0,6.0,10.724278,7.0,6.0,14.0,0.0,8.0,6.0,9.0
E,4.0,9.0,6.0,7.0,5.0,7.0,8.0,4.0,6.0,11.0,8.0,9.0,3.0,8.0,5.0,9.0
F,6.0,11.0,8.0,8.0,9.0,7.0,8.0,4.0,4.0,7.0,6.0,7.0,6.0,12.0,9.0,8.0
T,3.0,6.0,4.0,4.0,2.0,8.0,12.0,4.0,6.0,6.0,11.0,8.0,2.0,11.0,1.0,8.0
S,2.0,5.0,2.0,4.0,2.0,7.0,7.0,3.0,7.0,6.0,6.0,7.0,0.0,8.0,6.0,8.0
Q,5.0,9.0,5.0,4.0,3.0,10.0,4.0,4.0,7.0,11.0,4.0,9.0,3.0,8.0,8.0,11.0
D,4.0,4.0,5.0,5.0,3.0,5.0,7.0,9.0,8.0,6.0,5.0,5.0,3.0,8.0,4.0,8.0
U,8.0,9.0,9.0,7.0,5.0,3.0161707,8.0,6.0,8.0,10.0,10.0,9.0,3.0,9.0,2.0,5.0
E,3.0,2.0,3.0,3.0,3.0,7.0,8.0,5.0,8.0,7.0,5.0,9.0,2.0,8.0,6.0,9.0
Z,4.0,8.0,4.0,6.0,4.0,7.0,7.0,5.0,10.0,7.0,6.0,8.0,1.0,8.0,7.0,8.0
Z,6.0154986,9.0,6.0,10.0,7.0,8.0,9.0,4.0,4.0,8.0,7.0,6.0,3.0,9.0,11.992431,10.0
H,4.0,5.0,6.0,4.0,4.0,6.0,8.0,2.0,6.0,10.0,7.0,9.0,3.0,8.0,2.0,7.0
B,3.0,5.0,4.0,3.0,3.0,7.9337344,7.0,6.0,7.0,7.0,6.0,6.0,2.0,8.0,6.0,9.0
B,3.0,6.0,6.0,4.0,4.0,8.0,8.0,3.0,6.0,10.0,5.0,6.0,2.0,7.0,5.0,8.0
O,5.0,11.0,6.0,8.0,2.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,2.0,8.0,4.0,8.0
T,3.0,4.0,4.0,2.0,1.0,5.0,11.0,2.0,8.0,11.0,9.0,5.0,0.0,10.0,2.0,5.0
H,5.0,10.0,7.0,8.0,8.0,7.0,11.0,5.0,2.0,7.0,7.0,7.0,7.0,10.0,7.0,9.0
W,3.0,6.0,5.0,5.0,4.0,7.0,10.0,2.0,3.0,7.0,8.0,8.0,7.0,11.0,1.0,8.0
I,3.0,9.0,4.0,6.0,1.0,7.0,9.0,0.0,8.0,14.0,6.0,6.0,0.0,9.0,1.0,7.0
L,3.0,9.0,4.0,7.0,3.0,4.0,5.0,4.0,4.0,5.0,0.0,8.0,1.0,7.0,1.0,8.0
V,4.0,10.0,6.0,7.0,5.0,7.0,10.0,2.0,2.0,7.0,11.0,8.0,3.0,10.0,2.0,8.0
Y,3.0,6.0,4.0,8.0,6.0,9.0,10.0,5.0,2.0,7.0,7.0,7.0,3.0,10.0,6.0,5.0
G,4.0,7.0,5.0,5.0,4.0,7.0,7.0,6.0,6.0,8.0,6.0,11.0,3.0,9.0,4.0,8.0
L,5.0,9.0,6.0,6.0,4.0,4.0,5.0,3.0,9.0,4.0,1.5866354,8.0,0.0,6.0,2.0,6.0
M,4.0,7.0,6.0,4.0,4.0,8.0,6.0,3.0,4.0,9.0,7.0,8.0,7.0,5.0,1.0080593,7.0
B,3.0,5.0,4.0,3.0,2.0,6.0,7.0,8.0,6.0,7.0,5.0,7.0,2.0,8.0,7.0,10.0
I,5.0,7.0,7.0,5.0,4.0,7.0,8.0,3.0,6.0,9.0,6.0,9.0,3.0,8.0,5.0,6.0
G,4.0,10.0,5.0,8.0,4.0,6.0,8.0,6.0,6.0,9.0,7.0,9.0,2.0,6.0,5.0,9.0
M,5.0,9.0,5.0,7.0,4.0,7.0,7.0,13.0,2.0,7.0,9.0,8.0,8.929367,6.0,0.0,8.0
W,5.0,10.0,8.0,7.0,4.0,12.0,7.0,5.0,2.0,6.0,9.0,8.0,8.0,9.0,0.0,8.0
R,3.0,5.0,5.0,3.0,3.0,8.0,8.0,4.5090632,5.0,10.0,4.0,7.0,3.0,7.0,4.0,11.0
V,4.0,10.0,5.0,6.0,4.0,10.0,4.0,3.0,5.0,11.0,5.0,9.0,3.0,9.0,6.0,11.0
J,3.0,5.0,5.0,7.0,2.0,12.0,2.0,10.0,3.0,13.0,6.0,13.0,1.0,6.0,0.0,8.0
Y,8.0,14.0,7.0,8.0,4.0,4.0,9.0,4.0,5.0,10.0,11.0,6.0,3.0,10.0,3.0,4.400387
V,6.0,9.0,6.0,7.0,3.0,4.0,11.0,4.0,3.0,10.0,12.0,8.0,2.0,10.0,0.0,8.0
P,3.0,5.0,4.0,3.0,3.0,6.0,10.0,5.0,4.0,10.0,6.0,0.42830735,1.0,10.0,2.0,7.0
X,4.0,5.0,5.0,4.0,3.0,7.0,7.0,1.0,8.0,9.0,7.0,8.0,2.0,8.0,3.0,7.0
Z,2.0,3.0,3.0,2.0,1.0,9.0,6.0,2.0,8.0,11.0,4.0,8.0,1.0,8.0,5.0,9.0
P,5.0,11.0,5.0,8.0,3.0,4.0,11.0,9.0,3.0,10.0,6.0,4.0,2.0,10.0,4.0,8.0
I,1.0,5.0,0.0,6.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
X,3.0,4.0,4.0,3.0,2.0,7.0,8.0,5.0,7.0,9.0,8.0,6.0,3.0,9.0,3.0,8.0
A,4.0,7.0,6.0,6.0,5.0,7.0,5.0,7.0,4.0,6.0,6.0,7.0,3.0,8.0,6.0,4.0
D,3.0,5.0,5.0,3.0,3.0,8.0,7.0,5.0,7.0,10.0,5.0,6.0,3.0,8.0,3.0,8.0
X,3.0,8.0,6.0,7.0,3.0,10.0,7.0,2.0,8.0,11.0,3.0,7.0,3.0,8.0,3.0,9.0
J,2.0,9.0,3.0,7.0,1.0,13.165562,2.0,8.0,5.0,14.0,2.0,11.0,0.0,7.0,0.0,8.0
Y,3.0,5.0,4.4817815,5.0,1.0,7.0,11.0,0.0,4.0,7.0,10.0,9.0,0.0,8.0,0.0,8.0
C,4.0,7.0,6.0,6.0,4.0,7.0,7.0,5.0,6.0,7.0,6.0,9.0,3.0,7.0,5.0,9.0
X,4.0,10.0,6.0,7.0,5.0,8.0,7.0,3.0,9.0,5.0,6.0,6.0,2.0,8.0,6.0,7.0
J,6.0,10.0,5.0,10.0,3.0,7.0,10.0,2.0,3.0,12.0,6.0,5.0,2.0,9.0,8.0,8.0
Y,3.0,3.0,5.0,5.0,1.0,9.0,11.0,3.0,2.0,5.0,13.0,8.0,1.0,11.0,0.0,8.0
D,2.0,4.0,3.0,2.0,3.0,7.0,7.0,7.0,5.0,7.0,6.0,5.0,2.0,8.0,3.0,7.0
I,4.0,10.0,7.0,8.0,6.0,10.0,6.0,3.0,4.0,9.0,4.0,5.0,5.0,8.0,4.0,7.0
