lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
P,7.0,10.0,6.0,5.0,3.0,6.0,10.0,6.0,4.0,12.0,6.0,5.0,5.0,10.0,4.0,8.0
Z,3.0,3.0,4.0,5.0,3.0,8.0,7.0,5.0,8.0,6.0,6.0,7.0,2.0,8.0,6.0,7.0
P,2.0,4.0,3.0,3.0,2.0,7.0,9.0,4.0,4.0,9.0,8.0,3.0,1.0,10.0,3.0,7.0
T,4.0,5.0,4.0,3.0,2.0,5.0,12.0,4.0,5.0,11.0,9.0,4.0,2.0,11.0,2.0,5.0
L,4.0,11.0,6.0,8.0,8.0,6.0,7.0,3.0,5.0,7.0,7.0,11.0,6.0,8.0,7.0,6.0
O,6.0,10.0,7.0,7.0,5.0,8.0,8.0,8.0,4.0,8.0,6.0,8.0,6.0,7.0,4.0,10.0
F,4.0,8.0,6.0,6.0,4.0,5.0,11.0,4.0,7.0,11.0,10.0,4.0,1.0,10.0,3.0,4.0
X,3.0,6.0,5.0,4.0,3.0,7.0,7.0,4.0,9.0,6.0,7.0,9.0,3.0,8.0,5.0,8.0
Q,2.0,2.0,2.0,3.0,1.0,7.0,8.0,5.0,2.0,6.0,8.0,10.0,2.0,9.0,4.0,8.0
S,5.0,9.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,3.0,8.0,6.0,8.0
Y,4.0,3.0,6.0,4.0,2.0,7.0,11.0,1.0,9.0,7.0,12.0,8.0,1.0,11.0,3.0,8.0
D,4.0,11.0,5.0,8.0,5.0,9.0,6.0,3.0,7.0,11.0,5.0,6.0,3.0,8.0,3.0,8.0
U,5.0,5.0,5.0,8.0,2.0,7.0,5.0,14.0,5.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0
W,2.0,2.0,4.0,2.0,2.0,8.0,9.0,3.0,1.0,6.0,8.0,8.0,6.0,10.0,0.0,8.0
T,6.0,10.0,7.0,8.0,4.0,5.0,12.955863,4.0,6.0,11.0,8.0,4.0,2.0,12.0,2.0,4.818293
R,3.0,4.0,4.0,6.0,2.0,5.0,10.0,9.0,4.0,7.0,4.0,8.0,2.0,8.0,6.0,11.0
M,4.0,9.0,6.0,6.0,6.0,5.0,5.0,4.0,2.0,7.0,5.0,9.0,8.0,6.0,3.0,8.0
D,6.0,11.0,8.495628,8.0,10.278885,8.0,8.0,6.0,4.0,7.0,7.0,6.0,4.0,8.0,9.0,7.0
N,5.0,12.0,7.0,8.0,4.0,4.0,9.0,5.0,4.0,10.0,10.0,9.0,6.0,9.0,0.0,8.0
T,3.0,4.0,4.0,3.0,2.0,7.0,12.0,2.0,7.0,7.0,11.0,8.0,1.0,11.0,1.0,7.0
Q,5.0,7.0,6.0,6.0,6.0,8.0,7.0,6.0,4.0,7.0,6.0,8.0,5.0,6.0,7.0,5.0
X,4.0,9.0,6.0,7.0,4.0,8.0,7.0,3.0,8.0,6.0,5.0,8.0,3.0,9.0,6.682314,9.0
S,6.0,10.0,9.0,8.0,10.0,6.0,9.0,3.0,3.0,7.0,7.0,5.1316104,3.0,8.0,10.0,0.38089672
L,3.0,9.0,4.0,8.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,6.0,0.0,8.0,0.0,8.0
T,5.0,7.0,6.0,6.0,4.0,6.0,11.0,2.0,8.0,9.0,11.0,8.0,4.0,9.0,2.0,7.0
O,5.0,9.0,5.0,6.0,3.0,8.0,9.0,8.0,4.0,10.0,6.0,5.0,4.0,10.0,5.0,9.0
P,2.0,3.0,4.0,2.0,1.0,6.0,9.0,6.0,5.0,10.0,7.0,4.0,2.0,8.0,3.0,7.0
J,3.0,6.0,4.0,4.0,1.0,8.0,6.0,3.0,5.0,15.0,7.0,11.0,1.0,6.0,0.0,7.0
G,4.0,8.0,6.0,6.0,3.0,7.0,6.0,8.0,7.0,6.6185308,5.0,10.0,1.0,8.0,5.0,11.0
J,3.0,5.0,4.0,5.0,4.0,8.0,10.0,3.0,4.0,7.0,8.0,8.0,3.0,10.0,8.0,10.0
O,6.0,11.0,8.0,9.0,11.0,7.0,9.0,5.0,2.0,7.0,7.0,8.0,7.0,8.0,8.0,11.0
M,9.0,13.0,10.0,8.0,6.0,5.0,8.0,6.0,4.0,5.0,4.0,11.0,10.110746,10.0,2.0,8.0
U,3.0,7.0,5.0,5.0,6.0,8.0,6.0,4.0,3.0,7.0,7.0,8.0,5.0,9.0,4.0,7.0
Y,6.0,11.0,10.0,8.0,5.0,9.0,10.0,1.0,7.0,4.0,11.0,8.0,3.0,11.0,3.0,8.0
S,2.0,4.0,3.0,2.0,1.0,9.0,7.0,2.0,7.0,10.0,5.0,7.0,1.0,8.0,4.0,8.0
U,3.0,7.0,5.0,5.0,1.0,8.0,6.0,10.0,5.0,7.0,14.999681,8.0,3.0,9.0,0.0,8.0
Q,7.0,10.0,8.0,8.0,8.0,8.0,8.0,6.0,4.0,5.0,7.0,11.0,5.0,8.0,7.0,5.0
P,8.0,15.0,7.0,8.0,4.0,6.0,8.0,4.0,4.0,10.0,5.0,6.0,4.0,9.0,5.0,6.0
D,3.0,7.0,5.0,5.0,4.0,7.0,8.0,8.0,7.0,7.0,6.0,3.0,3.0,8.0,3.0,7.0
B,3.0,7.0,4.0,5.0,5.0,7.0,9.0,7.0,6.0,8.0,5.0,6.0,2.0,8.0,6.0,9.0
G,4.0,8.0,5.0,6.0,3.0,6.0,7.0,6.0,6.0,9.0,7.0,11.0,2.0,8.0,4.0,10.0
N,4.0,6.0,5.0,4.0,3.0,8.0,8.0,6.0,5.0,6.0,6.0,5.0,5.0,10.0,2.0,5.0
V,3.0,6.0,4.0,4.0,1.0,4.7650437,11.0,3.0,3.0,9.0,11.0,7.0,3.0,10.0,1.0,8.0
G,4.0,7.0,5.0,5.0,4.0,7.0,7.0,5.0,2.0,7.0,6.0,9.0,5.0,8.0,6.0,8.0
G,2.0,2.0,3.0,1.0,1.0,7.0,7.0,6.0,6.0,7.0,6.0,10.0,1.0,9.0,4.0,9.0
O,3.0,7.0,5.0,4.0,3.0,7.0,7.0,8.0,5.0,7.0,6.0,9.0,3.0,8.0,3.0,8.0
W,2.0,2.0,4.0,4.0,2.0,6.0,8.0,4.0,1.0,7.0,8.0,8.0,7.0,10.0,0.0,8.0
H,2.0,0.0,3.0,2.0,1.0,7.0,8.0,12.538655,1.0,7.0,5.0,8.0,3.0,8.0,0.0,8.0
O,4.0,9.0,6.0,8.0,3.0,9.0,7.0,9.0,8.0,7.0,6.0,9.0,3.0,8.0,4.0,8.0
Q,5.0,9.0,5.0,8.0,7.0,6.0,6.0,8.0,5.0,7.0,5.0,8.0,2.0,9.0,4.0,10.0
M,6.0,11.0,7.0,8.0,4.0,7.0,7.0,13.0,2.0,6.0,9.0,8.0,9.0,6.0,0.0,8.0
W,3.0,7.0,5.0,5.0,4.0,7.0,10.0,2.0,3.0,7.0,9.0,8.0,6.0,11.0,1.0,8.0
K,6.0,9.0,10.0,7.0,6.0,3.0,8.0,2.0,8.0,11.0,11.0,12.0,3.0,8.0,3.0,5.0
I,1.0,6.0,0.0,4.0,1.0,7.0,7.0,2.0,7.0,7.0,6.0,8.0,0.0,8.0,2.0,8.0
N,9.0,11.0,14.56002,8.5752945,6.0,10.0,7.0,3.0,6.0,9.0,3.0,5.0,6.0,8.0,1.0,7.0
B,5.0,11.0,6.0,8.0,6.039568,8.0,7.0,6.0,7.0,6.0,7.0,7.0,2.0,9.0,7.0,9.0
R,4.0,7.0,7.0,5.0,6.0,5.0,7.0,3.0,4.0,7.0,6.0,9.0,5.0,10.0,7.0,4.0
Q,3.0,1.0,4.0,2.303127,2.0,7.0,9.0,4.0,2.0,7.0,8.0,9.0,3.0,8.0,4.0,8.0
Q,3.0,9.0,5.0,8.0,4.0,8.0,6.0,5.0,4.0,7.0,3.0,8.0,2.0,8.0,4.0,8.0
C,4.0,9.0,4.0,6.0,2.0,3.0,10.0,7.0,8.0,12.0,11.0,9.0,1.0,9.0,2.0,7.0
S,2.0,3.0,3.0,2.0,1.0,8.0,7.0,2.0,6.0,11.0,6.0,9.0,1.0,8.0,5.0,8.0
Y,7.0,10.0,7.0,7.0,4.0,6.0,6.0,4.0,3.0,8.0,11.0,6.0,4.0,10.0,4.0,5.0
N,4.0,5.0,6.0,2.0,1.0,10.0,6.0,3.0,4.0,10.0,3.0,6.0,4.0,8.0,0.0,7.0
P,7.0,10.0,6.0,5.0,4.0,5.0,10.0,5.0,2.0,11.0,5.0,4.0,5.0,9.0,5.0,7.0
D,5.0,9.0,8.0,8.0,8.0,7.0,7.0,5.0,7.0,7.0,5.0,8.0,5.0,6.0,9.0,5.0
N,3.0,6.0,4.0,4.0,3.0,6.0,8.0,5.0,5.0,9.0,7.0,8.0,5.0,8.0,1.0,8.0
Y,4.0,6.0,5.0,7.0,5.0,8.0,10.0,4.0,3.0,6.0,9.0,8.0,3.0,10.0,8.0,5.0
Q,4.0,8.0,6.0,6.0,6.0,8.0,4.0,7.0,4.0,7.0,5.0,8.0,3.0,8.0,7.0,9.0
A,3.0,8.0,6.0,6.0,4.0,11.0,3.0,1.0,3.0,8.0,2.0,9.0,3.0,5.0,2.0,8.0
B,3.0,8.0,5.0,6.0,4.0,7.0,7.0,4.0,6.0,10.0,6.0,6.0,2.0,8.0,6.0,8.0
Q,4.0,7.0,5.0,5.0,4.0,8.0,6.0,6.0,4.0,7.0,5.0,9.0,3.0,8.0,6.0,11.0
W,3.0,6.0,5.0,3.0,3.0,7.0,11.0,2.0,2.0,6.0,9.0,8.0,6.1267796,11.0,0.0,8.0
P,4.0,5.0,4.0,4.0,2.0,6.0,11.0,5.0,2.0,11.0,6.0,3.0,1.0,10.0,3.0,8.0
D,3.0,3.9939067,4.0,2.0,2.0,7.0,7.0,6.0,6.0,7.0,6.0,5.0,2.0,8.0,2.0,7.0
U,4.0,4.0,4.0,6.0,2.0,7.0,5.0,14.0,6.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0
A,2.0,7.0,3.0,4.0,2.0,8.0,5.0,3.0,0.0,7.0,0.0,8.0,2.0,7.0,1.0,8.0
Y,3.0,9.0,4.0,6.0,1.0,7.0,11.0,2.0,3.0,7.0,12.0,8.0,1.0,11.0,0.0,8.0
B,9.0,14.0,9.0,7.0,7.0,8.0,9.0,4.0,5.0,8.0,6.0,6.0,7.0,5.0,8.0,7.0
C,4.0,7.0,6.0,6.0,6.0,5.0,6.0,3.0,4.0,7.0,6.0,10.0,5.0,9.0,6.0,9.0
N,6.0,11.0,8.0,6.0,3.0,8.0,6.0,3.0,4.0,13.0,5.0,7.0,6.0,8.0,0.0,8.0
J,2.0,6.0,2.0,4.0,1.0,12.302266,2.0,8.0,4.0,13.0,5.0,10.0,1.0,7.0,0.0,8.0
R,4.0,7.0804863,5.0,5.0,2.0,5.0,9.0,8.0,3.0,7.0,5.0,8.0,3.0,7.0,6.0,11.0
E,5.0,11.0,7.0,8.0,7.0,7.0,7.0,7.0,3.0,7.0,6.0,11.473988,5.0,8.0,9.0,8.0
S,4.0,6.0,5.0,5.0,3.0,8.0,8.0,7.0,6.0,7.0,6.0,7.0,2.0,9.0,8.0,8.0
D,2.0,5.0,4.0,3.0,2.0,6.0,7.0,8.0,6.0,7.0,5.0,5.0,2.0,8.0,4.0,7.0
X,2.0,4.0,4.0,2.0,2.0,9.0,6.0,1.0,7.0,10.0,4.0,8.0,2.0,8.0,2.0,9.0
K,3.0,8.0,5.0,6.0,4.0,5.0,7.0,6.0,2.0,6.0,5.0,9.0,3.0,7.0,5.0,11.0
K,7.0,10.0,10.0,8.0,6.0,6.0,7.0,3.0,8.0,10.0,9.0,11.0,4.0,7.0,4.0,6.0
Y,3.0,10.0,5.0,7.0,3.0,8.0,9.0,1.0,6.0,5.0,11.0,8.0,1.0,11.0,2.0,8.0
B,5.0,11.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,5.0,8.0,8.0,10.0
N,2.0,5.0,3.0,2.0,2.0,8.0,7.0,9.0,1.0,6.0,6.0,8.0,3.0,8.0,0.0,8.0
C,5.0,10.0,7.0,8.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,12.0,5.0,10.0,5.0,8.0
Y,4.0,6.0,5.0,6.0,6.0,8.0,9.0,5.0,3.0,6.0,7.0,8.0,3.0,8.0,8.0,6.0
B,4.0,10.0,4.0,8.0,5.0,8.0,7.0,8.0,6.0,7.0,5.0,6.0,2.0,8.0,8.0,10.0
R,2.0,7.0,3.0,4.0,2.0,5.0,11.0,7.0,4.0,7.0,3.0,9.0,2.0,6.9005322,5.0,11.0
V,4.0,11.0,6.0,8.0,5.0,7.0,9.0,5.0,3.0,8.0,9.0,6.0,4.0,11.0,4.0,9.0
C,6.0,11.0,7.0,8.0,6.0,8.0,7.0,8.0,5.0,7.0,6.0,9.0,4.0,10.0,7.0,9.0
P,4.0,10.0,5.0,8.0,3.0,4.0,11.0,9.0,2.0,10.0,7.0,4.0,3.0,10.0,4.0,8.0
G,4.0,5.0,5.0,3.0,3.0,7.0,6.0,6.0,5.0,8.0,7.0,9.0,2.0,8.0,4.0,8.0
B,2.0,3.0,4.0,2.0,2.0,8.0,7.0,2.0,4.0,10.0,5.0,6.0,1.0,8.0,3.0,9.0
T,2.0,10.0,4.0,7.0,1.0,6.0,14.0,0.0,6.0,8.0,11.0,8.0,0.0,8.0,0.0,8.0
J,5.0,9.0,6.0,7.0,5.0,8.0,6.0,4.0,5.0,7.0,6.0,6.0,5.0,6.0,4.0,6.0
R,5.0,9.0,8.0,7.0,5.0,10.0,6.0,3.0,6.0,11.0,2.0,7.0,4.0,6.0,4.0,10.520885
C,3.0,4.0,4.0,3.0,2.0,6.0,8.0,7.0,7.0,7.0,7.0,13.0,1.0,8.0,4.0,10.0
Y,8.0,11.0,8.0,9.0,7.0,6.0,7.0,5.0,4.0,7.0,9.0,8.0,4.0,10.0,7.0,8.0
V,3.0,5.0,5.0,4.0,1.0,5.0,11.0,2.0,4.0,7.0,11.0,8.0,2.0,10.0,1.0,8.0
C,4.0,6.0,5.0,4.0,2.0,6.0,8.0,7.0,8.0,10.0,8.0,11.0,2.0,9.0,4.0,9.132866
U,4.0,5.0,5.0,4.0,2.0,6.0,8.0,6.0,9.0,9.0,10.0,8.0,3.0,9.0,1.0,7.0
G,4.0,8.0,5.0,5.0,2.0,7.0,6.0,5.0,4.0,7.0,7.0,8.0,3.0,8.0,4.0,8.0
X,3.0,6.0,4.0,5.0,3.0,7.0,7.0,3.0,6.0,7.0,7.0,8.0,3.0,8.0,5.0,8.0
Y,9.0,11.0,8.0,7.0,5.0,5.0,8.0,3.0,4.0,9.0,9.0,6.0,4.0,10.82833,4.0,5.0
K,3.0,7.0,4.0,5.0,3.0,3.0,6.0,6.0,4.0,7.0,7.0,12.0,3.0,8.0,4.0,10.0
T,5.0,6.0,5.0,4.0,2.0,5.0,12.0,3.0,6.0,11.0,9.0,4.0,3.0,10.0,2.0,5.0
U,6.0,9.0,7.0,7.0,5.0,4.0,8.0,6.0,8.0,9.0,8.0,10.0,4.0,8.0,4.0,4.0
E,2.0,4.0,3.0,4.0,2.0,4.0,8.0,5.0,9.133892,7.0,6.0,14.0,0.0,8.0,6.0,7.0
L,3.0,8.0,4.0,6.0,2.0,0.0,3.0,5.0,6.0,0.0,0.0,7.0,1.0,7.0,0.0,8.0
C,5.0,9.0,5.0,7.0,3.0,7.0,7.0,8.0,8.788275,10.0,5.0,8.0,2.0,9.0,4.0,9.0
O,4.0,3.0,4.0,4.0,3.0,7.0,8.0,8.0,5.0,7.0,7.0,8.0,3.0,8.0,3.0,8.0
L,2.0,6.0,4.0,4.0,2.0,6.0,4.0,2.0,8.0,7.0,3.0,8.0,1.0,7.0,3.0,7.0
Q,3.0,7.0,3.0,5.0,3.0,8.0,6.0,6.0,4.0,7.0,6.0,11.0,3.0,7.0,4.0,10.0
S,4.0,8.0,4.0,6.0,3.0,6.0,7.0,6.0,8.0,8.0,9.0,7.0,2.0,9.0,6.0,8.0
X,5.0,10.0,8.0,8.0,4.0,10.0,6.0,2.0,8.0,10.0,2.0,7.0,4.0,7.0,5.0,8.0
V,4.0,6.0,4.997937,4.0,3.0,4.0,11.0,2.0,3.0,9.0,11.0,8.0,2.0,11.0,1.0,8.0
F,3.0,3.0,3.0,5.0,1.0,0.0,13.0,4.2073903,4.0,11.0,9.0,6.0,0.0,8.0,3.0,6.0
E,3.0,3.0,3.0,2.0,2.0,7.0,7.0,5.0,8.0,7.0,7.0,8.0,2.0,8.0,5.0,9.0
J,6.0,10.0,5.0,8.0,4.0,8.0,9.0,3.0,5.0,12.0,5.0,5.0,3.0,9.0,7.0,10.0
K,5.0,4.0,5.0,6.0,2.0,4.0,7.0,9.0,2.0,7.0,6.0,11.0,3.0,8.0,2.0,11.0
Q,4.0,6.0,5.0,6.0,5.0,8.0,8.0,5.0,3.0,7.0,7.0,11.0,2.0,9.0,4.0,10.0
R,6.0,9.0,8.0,8.0,6.0,10.0,7.0,3.0,6.0,10.0,2.0,8.0,3.0,7.0,4.0,11.0
Y,7.0,8.0,7.0,6.0,3.0,3.0,11.0,3.0,6.0,13.0,11.0,5.0,1.0,11.0,2.0,5.0
N,5.0,9.0,8.0,8.0,7.0,8.0,8.0,5.0,5.0,7.0,7.0,6.0,6.0,11.0,5.0,4.0
W,4.0,6.0,5.0,4.0,3.0,8.0,8.0,3.0,1.0,7.0,8.0,8.0,7.0,10.0,0.0,8.0
I,6.0,11.0,5.0,6.0,3.0,8.0,7.0,3.0,6.0,12.0,4.0,6.0,3.0,8.0,5.0,10.0
P,4.0,3.0,4.0,3.0,2.0,4.0,12.0,6.0,2.0,10.0,7.0,4.0,1.0,10.0,4.0,8.0
U,4.0,10.0,5.0,8.0,5.0,8.0,7.0,5.0,5.0,7.0,7.0,8.0,6.0,8.0,2.0,8.0
K,7.0,11.0,9.0,8.0,8.0,8.0,6.0,3.0,5.0,8.0,5.0,8.0,6.0,8.0,6.0,11.0
U,4.0,10.0,6.0,8.0,5.0,6.0,8.0,4.0,6.0,7.0,8.0,9.0,3.0,9.0,1.0,8.0
C,4.0,7.0,4.0,4.0,2.0,5.0,8.0,4.0,4.0,10.0,8.0,10.0,3.0,10.0,6.0,8.0
J,3.0,6.0,4.0,4.0,2.0,7.0,6.0,4.0,6.0,13.0,7.0,12.0,1.0,6.0,1.0,7.0
M,7.0,10.0,11.179086,7.0,9.866866,8.0,7.0,2.0,4.0,9.0,5.0,8.0,8.0,6.0,2.0,8.0
I,2.0,9.0,2.0,6.0,2.0,7.0,7.0,1.0,8.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
F,7.0,10.0,9.0,8.0,6.0,6.0,10.0,1.0,7.0,13.0,7.0,5.0,1.0,10.0,2.0,7.0
D,4.0,8.0,5.0,6.0,4.0,8.0,6.0,5.0,6.0,10.0,4.0,6.0,3.0,8.0,3.0,8.0
E,4.0,9.0,6.0,6.0,7.0,7.0,9.0,5.0,6.0,6.0,6.0,10.0,5.0,8.0,7.0,8.0
V,6.0,8.0,6.0,6.0,3.0,3.0,12.0,2.0,3.0,9.0,11.0,8.0,3.0,10.0,1.0,7.0
N,3.0,3.0,4.0,5.0,2.0,7.0,7.0,13.0,2.0,6.0,6.0,8.0,5.0,8.0,0.0,8.0
L,3.0,10.0,4.0,8.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0
A,4.0,10.0,6.0,8.0,4.0,9.0,2.0,2.0,3.0,7.0,1.0,7.0,3.0,8.0,4.0,7.0
T,6.0,9.0,6.0,6.0,4.0,7.0,10.0,3.0,8.0,11.0,9.0,5.0,2.0,12.0,3.0,5.0
J,5.0,9.0,3.0,11.0,2.0,11.0,6.0,3.0,5.0,10.0,4.0,6.0,3.0,9.0,5.0,11.0
G,9.0,13.0,8.0,7.0,5.0,11.0,4.0,3.0,7.0,11.0,3.0,8.0,2.0,8.0,5.0,12.0
N,5.0,6.0,7.0,4.3992786,4.0,7.0,8.917392,6.0,6.0,7.0,6.0,5.0,6.0,9.0,2.0,6.0
O,4.0,5.0,5.0,4.0,3.0,7.0,7.0,6.0,5.0,8.0,6.0,7.0,2.0,8.0,3.0,8.0
J,0.0,0.0,1.0,1.0,0.0,12.0,3.0,5.0,4.0,12.0,4.0,11.0,0.0,7.0,0.0,8.0
N,7.0,11.0,9.0,8.0,4.0,7.0,7.0,3.0,4.0,10.0,5.0,8.0,6.0,7.0,1.0,7.0
O,4.0,11.0,6.0,8.0,5.400261,7.0,7.0,8.0,6.0,7.0,6.0,11.0,3.0,8.0,6.0,6.0
U,3.0,2.0,4.0,3.0,2.0,6.0,8.0,5.0,7.0,7.0,10.0,9.0,3.0,9.0,1.0,8.0
F,5.0,11.0,7.0,8.0,5.0,10.0,7.0,1.0,6.0,12.0,5.0,6.0,3.0,10.0,3.0,10.0
L,2.0,6.0,4.0,4.0,2.0,6.0,5.0,1.0,9.426117,7.0,3.0,11.0,0.0,8.0,3.0,8.0
F,4.0,6.0,4.0,4.0,2.0,4.0,12.0,4.0,4.0,12.0,9.0,5.0,1.0,10.0,2.0,6.0
J,2.0,6.0,3.0,8.0,4.0,9.0,7.0,3.0,2.0,9.0,4.0,6.0,3.0,8.0,6.0,7.0
E,4.0,8.0,7.0,6.0,6.0,7.0,8.0,4.0,4.0,7.0,6.0,8.0,4.0,10.0,8.0,8.0
S,4.0,7.0,6.0,5.0,4.0,8.0,8.0,3.0,6.0,10.0,4.0,7.0,3.0,6.0,4.0,8.0
G,1.0,0.0,1.0,0.0,0.0,8.0,6.0,5.0,5.0,6.0,5.0,9.0,2.0,7.0,5.0,10.0
N,1.0,1.0,2.0,2.0,1.0,8.0,7.0,10.0,0.0,6.0,6.0,8.0,4.0,8.0,0.0,8.0
E,4.0,9.0,6.0,7.0,4.0,9.0,7.0,2.0,8.0,11.0,4.0,8.0,2.0,8.0,4.0,11.0
B,4.0,7.0,4.0,5.0,4.0,6.0,9.0,8.0,5.0,7.0,5.0,7.0,2.0,8.0,7.0,10.0
N,5.0,6.0,6.0,4.0,3.0,7.0,8.0,2.0,5.0,10.0,8.0,8.0,5.0,8.0,1.0,8.0
F,4.0,10.0,6.0,8.0,6.0,3.0,10.0,3.0,4.0,11.0,10.0,6.0,2.0,10.0,2.0,6.0
R,4.0,5.0,5.0,4.0,3.0,8.0,8.0,3.0,5.0,7.0,4.0,8.0,3.0,6.0,4.0796237,8.0
U,6.0,9.0,5.0,4.0,3.0,7.0,6.0,5.0,6.0,1.0,8.0,7.0,5.0,10.0,2.0,7.0
X,2.0,3.0,3.0,2.0,1.0,7.0,7.0,3.0,8.0,7.0,5.0,8.0,2.0,8.0,4.0,8.0
Y,9.0,15.0,7.0,8.0,5.0,5.0,9.0,4.0,5.0,11.0,7.0,5.0,4.0,8.0,5.0,4.0
P,4.0,8.0,6.0,6.0,5.0,7.0,8.0,3.0,5.0,8.0,6.0,7.0,3.0,7.0,6.0,7.0
W,11.0,11.0,10.0,8.0,5.0,5.0,10.0,2.0,3.0,7.0,9.0,7.0,9.0,11.0,2.0,6.0
I,4.0,10.0,5.0,8.0,2.0,7.0,7.0,0.0,9.0,14.0,6.0,8.0,0.0,8.0,1.0,8.0
T,2.0,9.0,5.0,6.4285088,1.0,7.0,14.0,0.0,6.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
S,4.0,10.0,5.0,8.0,4.0,8.0,7.704299,6.0,7.0,7.0,6.0,7.0,2.0,8.0,7.0,8.0
D,6.0,11.0,6.0,8.0,4.0,5.0,7.0,7.328527,9.0,6.0,5.0,6.0,4.0,10.0,5.0,6.0
O,5.0,9.0,5.0,4.0,2.0,7.0,7.0,6.0,6.0,8.0,5.0,7.0,3.0,9.0,5.0,8.0
T,3.0,11.0,4.590824,7.0,2.0,7.0,14.667326,1.0,7.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
P,5.0,4.0,4.0,6.0,2.0,5.0,11.0,9.0,2.0,9.0,6.0,5.0,1.0,10.0,4.0,8.0
L,1.0,3.0,3.0,2.0,1.0,6.0,4.0,1.0,8.0,7.0,2.0,10.0,0.0,7.0,2.0,8.0
J,4.0,5.0,4.0,5.0,3.0,8.0,8.0,4.0,6.0,9.0,5.0,6.0,3.0,9.0,7.0,8.0
S,9.0,13.0,8.0,7.6032424,4.0,11.0,3.0,3.0,5.0,10.0,3.0,9.0,4.0,8.0,6.0,11.0
S,3.0,8.0,4.0,6.0,2.0,8.0,7.0,5.0,9.0,6.0,6.0,8.0,0.0,8.0,9.0,8.0
O,4.0,4.0,6.0,5.0,4.0,8.0,6.0,7.0,4.0,9.0,4.675264,8.0,3.0,8.0,4.0,7.0
K,4.0,7.0,4.0,5.0,2.0,4.0,7.0,8.0,2.0,7.0,6.0,11.0,3.0,8.0,2.0,11.0
C,7.0,11.0,5.0,7.0,3.0,9.471644,6.0,4.0,4.0,10.0,6.0,10.0,3.0,9.0,4.0,11.0
H,3.0,3.0,4.0,1.0,2.0,5.0,9.0,3.0,5.0,10.0,8.0,7.0,3.0,8.0,3.0,6.0
O,1.0,0.0,1.0,0.0,0.0,8.0,7.0,6.0,3.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0
M,4.0,11.0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,6.0,7.0,8.0,8.0,6.0,3.0,7.0
N,8.0,13.0,8.0,7.0,3.0,5.0,9.0,4.0,6.0,3.1397185,0.0,10.0,5.0,9.0,2.0,7.0
Z,4.0,7.0,6.0,5.0,3.0,8.0,6.0,2.0,9.053608,11.0,5.0,8.0,1.0,8.0,6.0,8.0
P,5.139617,10.0,8.0,8.0,6.0,7.0,10.0,5.0,4.0,11.0,4.0,3.0,1.0,10.0,3.0,8.0
Y,7.0,9.0,6.0,6.0,4.0,5.0,8.0,2.0,7.0,8.0,10.0,5.0,2.0,11.0,4.0,3.0
E,4.0,10.0,5.0,8.0,5.0,6.0,7.0,6.0,8.0,6.0,4.0,10.0,1.0,8.0,6.0,8.0
R,6.0,10.0,8.0,8.0,5.0,10.0,7.0,2.0,7.0,10.0,1.0,6.0,3.0,8.0,4.0,10.0
G,4.0,6.0,6.0,4.0,6.0,8.0,8.0,6.0,4.0,7.0,7.0,8.0,6.0,8.0,6.0,10.0
X,5.0,9.0,8.0,6.0,5.0,6.0,8.0,2.0,7.0,10.0,8.0,9.0,3.0,7.0,5.0,7.0
T,1.0,2.0,2.0,2.0,0.0,7.0,13.156052,0.0,4.0,7.0,10.0,8.0,0.0,8.0,0.0,8.0
X,2.0,1.0,3.0,3.0,1.0,7.0,7.0,3.0,6.0,7.0,6.0,8.0,2.0,8.0,4.0,8.0
V,2.0,0.0,2.0,0.0,0.0,7.0,8.0,4.0,2.0,7.0,13.0,8.0,2.0,11.0,0.0,8.0
P,2.0,3.0,2.0,2.0,1.0,5.0,10.0,4.0,4.0,10.0,8.0,4.0,1.0,9.0,3.0,7.0
P,2.0,1.0,2.0,0.0,0.0,5.0,9.0,4.0,3.0,9.0,8.0,5.0,1.0,9.0,3.0,7.0
L,4.0,5.0,4.226143,8.0,2.0,0.0,0.0,6.0,6.0,0.0,1.0,5.0,0.0,8.0,0.0,8.0
H,4.0,7.9223547,3.0,5.0,2.0,7.0,8.0,14.559229,1.2636079,7.0,5.0,8.0,3.0,8.0,0.0,8.0
X,3.0,4.0,4.0,4.0,1.0,7.0,7.0,4.0,7.0,7.0,6.0,8.0,3.0,8.0,5.0,8.0
Z,1.0,0.0,2.0,0.0,0.0,7.0,7.0,2.0,10.0,8.0,6.0,8.0,0.0,8.0,6.0,8.0
