lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
O,1.0,0.0,2.0,0.0,0.0,8.0,7.0,6.0,3.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0
H,5.0,5.0,7.0,6.0,7.0,7.0,9.0,3.0,4.0,7.0,7.0,9.0,5.0,7.0,9.0,6.0
S,7.0,13.0,7.0,8.0,4.0,9.0,7.0,5.0,7.0,11.0,3.0,8.0,3.0,8.0,6.0,9.0
S,2.0,3.0,3.0,7.0,2.0,9.0,7.0,6.0,8.0,5.0,6.0,8.0,0.0,8.0,9.0,8.0
G,5.0,10.0,6.0,8.0,4.0,5.0,6.0,8.0,7.0,10.0,6.0,12.0,3.0,9.0,5.0,10.0
V,3.0,8.0,5.0,6.0,1.0,7.0,9.0,3.0,3.0,9.0,13.0,8.0,3.0,10.0,0.0,8.0
O,4.0,8.0,7.0,6.0,4.0,11.0,6.0,3.0,6.0,11.0,3.0,6.0,2.0,8.0,4.0,10.0
T,5.0,10.0,5.0,5.0,3.0,6.0,10.0,2.0,7.0,11.0,7.0,5.0,1.0,10.0,4.0,4.0
W,5.0,10.0,8.0,8.0,5.0,7.0,8.0,5.0,2.0,7.0,7.0,8.0,10.0,9.0,0.0,8.0
T,6.0,10.0,8.0,8.0,4.0,6.0,9.0,4.0,8.0,9.0,6.0,5.0,3.0,12.0,4.0,5.0
O,4.0,7.0,6.0,6.0,6.0,7.0,9.0,5.0,4.0,7.0,7.0,7.0,4.0,8.0,4.0,7.0
K,6.0,10.0,6.0,5.0,4.0,6.0,7.0,4.0,6.0,7.0,6.0,10.0,8.0,10.0,4.0,8.0
S,4.0,5.0,6.0,4.0,3.0,9.0,8.0,3.0,7.0,10.0,4.0,7.0,2.0,8.0,5.0,9.0
H,3.0,5.0,6.0,3.0,3.0,7.0,7.0,4.0,7.0,7.0,5.0,7.0,3.0,8.0,4.0,8.0
Z,2.0,4.0,3.0,3.0,2.0,7.0,7.0,4.0,10.946289,7.0,6.0,8.0,0.0,8.0,7.0,7.0
Q,4.0,10.0,5.0,8.0,4.0,8.0,4.0,8.0,7.0,7.0,6.0,7.0,3.0,8.0,5.0,9.0
T,3.0,8.0,5.0,5.0,1.0,7.0,15.0,1.0,5.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0
F,5.0,7.0,5.0,4.0,2.0,7.0,10.0,3.0,5.0,12.0,6.0,5.0,3.0,8.0,4.0,7.0
T,4.0,9.0,6.0,7.0,4.0,9.0,11.819371,3.0,6.0,5.0,10.0,9.0,3.0,12.0,1.0,8.0
B,1.0,0.0,1.0,0.0,0.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,1.0,8.0,4.0,8.0
J,4.0,7.0,5.0,8.0,3.0,10.0,6.0,2.0,6.0,10.0,4.0,6.0,3.0,8.0,4.0,10.0
Y,8.0,12.0,8.0,9.0,3.0,3.0,11.0,3.0,8.0,13.0,13.303048,8.0,1.0,11.0,2.0,5.0
Q,2.0,3.0,3.0,5.0,2.0,8.0,7.0,5.0,3.0,8.0,6.0,10.0,2.0,10.0,4.0,8.0
W,5.0,9.0,7.0,7.799215,5.0,6.0,8.0,5.0,1.0,7.0,8.0,8.0,8.0,10.0,0.0,8.0
B,4.0,10.0,5.0,8.0,5.0,8.0,7.0,6.0,7.0,7.0,5.0,5.0,3.0,8.0,7.0,9.0
E,4.0,8.0,4.0,8.0,5.0,7.0,7.0,5.0,3.0,7.0,7.0,9.0,4.0,10.0,7.0,10.0
S,4.0,5.0,5.0,5.0,4.0,7.931122,7.0,5.0,6.0,7.0,7.0,7.0,2.0,9.0,9.0,9.0
F,6.0,11.0,5.0,5.0,3.9129868,4.0,9.0,3.0,5.0,10.0,8.0,8.0,3.0,7.0,5.0,5.0
C,2.0,4.0,3.0,3.0,1.0,4.820475,8.0,5.0,6.0,11.0,9.0,11.0,1.0,9.0,3.0,7.0
J,2.0,5.0,3.0,5.0,2.0,10.0,6.0,1.0,8.0,11.0,3.0,8.0,0.0,7.0,1.0,7.0
S,2.0,4.0,4.0,3.0,2.0,8.0,8.0,4.0,7.0,10.0,6.0,7.0,2.0,8.0,7.0,8.0
K,6.0,9.0,6.0,5.0,3.0,6.0,7.0,4.0,6.0,11.0,9.0,10.0,5.0,10.0,4.0,7.0
S,6.0,8.0,7.0,6.0,7.0,7.0,8.0,3.0,4.0,6.0,7.0,9.0,3.0,10.0,7.0,6.0
O,5.0,10.0,6.0,8.0,3.0,9.0,8.0,8.0,8.0,8.0,5.0,7.0,3.0,8.0,4.0,8.0
B,9.0,15.0,8.0,8.0,6.0,7.0,7.0,4.0,5.0,8.0,7.0,8.0,7.0,9.0,5.0,8.0
V,5.0,9.0,5.0,6.0,4.0,5.0,11.0,2.0,4.0,8.0,10.0,7.0,3.0,10.0,1.0,8.0
V,4.0,7.0,6.0,5.0,4.0,8.0,12.0,1.0,2.0,6.0,9.0,9.0,5.0,13.0,2.0,8.0
B,3.0,7.0,5.0,6.0,7.0,7.0,3.0,4.0,4.0,7.0,6.0,8.0,8.0,9.0,8.0,10.0
D,2.0,4.0,3.0,2.0,2.0,10.0,6.0,4.0,7.0,10.0,2.0,6.0,2.0,8.0,2.0,9.0
A,5.0,12.0,6.0,8.0,4.0,10.0,3.0,3.0,3.0,10.0,4.0,11.0,6.0,2.317588,6.0,10.0
G,4.0,8.0,6.0,7.0,6.0,7.0,8.0,6.0,3.0,7.0,6.0,9.0,7.0,8.0,9.0,3.0
K,3.0,5.0,4.0,4.0,2.0,5.1145186,7.0,5.0,6.0,7.0,5.0,10.0,3.0,7.0,4.0,10.0
O,2.0,4.0,4.0,3.0,2.0,7.0,7.0,7.0,2.0,8.0,5.0,8.0,2.0,8.0,0.0,8.0
V,6.0,12.0,6.0,8.0,4.0,7.0,8.0,5.0,4.0,7.0,8.0,5.0,6.0,11.0,2.0,5.0
S,2.0,2.0,3.0,2.0,1.0,6.0,7.0,3.0,4.0,7.0,5.0,6.0,2.0,6.475183,4.0,6.0
D,6.0,11.0,6.0,7.0,5.0,8.0,7.0,4.0,7.0,10.0,5.0,6.0,5.0,10.0,7.0,6.0
Y,3.0,3.0,4.0,2.0,1.0,3.0,11.0,3.0,6.0,11.0,11.0,5.0,2.0,10.0,2.0,5.0
N,3.0,4.0,5.0,3.0,2.0,7.0,8.0,3.0,5.0,10.0,6.0,7.0,6.0,8.0,1.0,8.0
N,3.0,4.0,4.0,3.0,2.0,4.0,10.0,4.0,3.0,10.0,10.0,8.0,4.0,8.0,1.0,7.0
U,5.0,11.0,6.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,8.0,10.0,4.0,9.63404,2.0,8.0
M,5.0,8.0,7.0,6.0,6.0,7.0,7.0,2.0,4.0,9.0,8.0,9.0,7.0,5.0,1.0,8.0
N,6.0,8.0,7.0,6.0,5.0,3.0,11.0,3.0,3.0,10.0,11.0,8.0,3.0,8.0,1.0,8.0
M,5.0,9.0,8.0,7.0,6.0,8.0,6.0,11.748127,0.0,7.0,7.0,8.0,9.922732,5.0,3.0,7.0
O,3.0,4.872685,4.0,5.0,2.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,2.0,8.0,4.0,8.0
B,3.0,7.0,4.0,5.0,4.0,7.0,8.0,6.0,5.0,7.0,6.0,5.0,2.0,8.0,7.0,8.0
E,4.0,9.0,5.0,5.0,3.0,7.0,9.0,2.0,8.0,11.0,6.0,8.0,2.0,8.0,4.0,8.0
C,6.0,10.0,6.0,7.0,3.0,8.0,7.0,7.0,10.0,9.0,6.0,12.0,2.0,10.0,4.0,10.0
Q,4.0,10.0,4.0,6.0,3.0,8.0,7.0,3.0,6.0,10.0,5.0,7.0,2.0,7.0,8.0,7.0
A,1.0,3.0,2.0,1.0,0.0,7.0,4.0,2.0,0.0,7.0,1.0,8.0,2.0,7.0,1.0,8.0
I,2.0,7.0,2.0,6.0,2.0,7.0,7.0,0.0,9.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
O,3.0,8.0,5.0,6.0,4.0,8.0,6.0,8.0,4.0,7.0,4.0,9.0,2.0,8.0,3.0,8.0
M,7.0,10.0,11.5573225,8.0,9.0,3.0,8.0,4.0,6.0,10.0,12.0,10.0,8.0,9.0,4.0,7.0179024
W,8.0,11.0,8.0,6.0,4.0,3.0,8.0,2.0,3.0,8.0,10.0,9.0,8.0,11.0,1.0,7.0
D,5.0,8.0,8.0,7.0,4.0,6.0,7.0,7.0,9.567368,7.0,7.0,6.0,3.0,7.6272902,3.0,8.0
Q,2.0,4.0,4.0,5.0,3.0,8.0,7.0,5.0,2.0,8.0,6.0,9.0,3.0,10.0,3.0,8.0
Q,3.0,5.0,4.0,6.0,5.0,7.0,8.0,6.0,3.0,4.0,6.0,10.0,3.0,9.0,4.0,9.0
O,3.0,6.0,3.0,4.0,2.0,7.0,7.0,7.0,4.0,7.0,5.0,8.0,3.0,8.0,3.0,8.0
H,4.0,5.0,6.0,4.0,5.0,7.0,7.0,4.0,7.0,8.0,6.0,9.0,5.0,8.0,3.0,8.0
A,4.0,9.0,6.0,7.0,5.0,11.0,2.7135358,3.0,2.0,10.0,1.0,8.0,2.0,6.0,3.0,9.0
Z,5.0,10.0,6.0,7.0,4.0,7.0,7.0,4.0,9.0,7.0,6.0,8.0,0.0,8.0,7.0,8.0
S,4.0,8.0,6.0,6.0,3.0,9.0,8.0,4.0,7.0,11.0,4.0,8.0,2.0,8.0,4.0,10.0
I,6.0,12.0,4.0,7.0,2.0,10.0,6.0,5.0,5.0,10.0,3.0,8.0,4.0,8.0,5.0,9.0
N,6.0,10.0,9.0,8.0,6.0,8.0,7.0,3.0,6.0,10.0,5.0,6.0,6.0,8.0,2.0,6.0
P,3.0,4.0,5.0,3.0,2.0,8.0,8.0,4.0,4.0,12.0,4.0,3.0,1.0,10.0,3.0,8.0
O,5.0,10.0,7.0,8.0,6.0,9.0,7.0,9.0,4.0,7.0,5.0,10.0,3.0,8.0,3.0,7.0
O,7.0,11.0,9.0,8.0,6.0,10.0,7.0,4.0,7.0,9.0,3.0,6.0,3.0,8.0,4.0,9.0
O,3.0,4.0,5.0,4.0,3.0,8.0,7.0,8.0,5.0,7.0,6.0,8.0,3.0,8.0,5.0,9.0
U,4.0,4.0,4.0,3.0,2.0,5.0,8.0,4.0,7.0,11.0,10.0,8.0,3.0,10.0,1.0,7.0
L,3.0,8.0,4.0,6.0,2.0,7.0,3.0,1.0,8.0,8.0,2.0,10.0,0.0,7.0,2.0,8.0
K,4.0,7.0,7.0,5.0,5.0,9.0,5.0,1.0,5.0,9.0,4.0,9.0,3.0,6.0,6.0,11.0
P,4.0,6.54338,6.0,8.0,5.0,7.0,10.0,6.0,2.0,10.0,5.9282756,4.0,2.0,10.0,5.0,8.0
G,5.0,9.0,7.0,7.0,7.0,8.0,8.0,4.0,4.0,7.0,6.093519,9.0,6.0,9.0,8.0,13.787304
Y,4.0,9.0,5.0,6.0,3.0,4.0,11.0,2.0,7.0,11.0,10.0,6.0,1.0,9.0,3.0,5.0
R,5.0,9.0,8.0,6.0,9.0,8.0,7.0,5.0,4.3895946,7.0,6.0,8.0,6.0,8.0,8.0,7.0
I,5.0,7.0,5.0,3.0,2.0,5.0,8.0,4.0,6.0,11.0,9.0,7.0,3.0,10.0,3.0,4.0
B,4.0,8.0,3.0,6.0,4.0,7.0,8.0,9.0,6.0,7.0,6.0,7.0,2.0,8.0,7.0,8.0
G,3.0,6.0,5.0,5.0,2.0,8.0,7.0,7.0,7.0,8.0,5.0,10.0,2.0,8.0,5.0,9.0
R,3.0,6.0,5.0,4.0,4.0,6.0,7.0,3.0,5.0,7.0,5.0,7.0,3.0,7.0,4.0,7.0
N,6.0,10.0,9.0,8.0,6.0,5.0,9.0,7.0,6.0,8.0,7.0,9.0,5.0,8.0,1.0,8.0
P,7.0,10.0,8.0,8.0,8.0,7.0,8.0,3.0,4.0,10.0,6.0,6.0,6.0,11.0,7.0,4.0
B,3.0,1.0,4.0,3.0,3.0,8.0,7.0,4.0,6.0,6.0,6.0,5.0,3.0,8.0,5.0,10.0
G,1.0,0.0,2.0,1.0,1.0,7.0,6.0,5.0,5.0,6.0,5.0,9.0,1.0,9.0,5.0,10.0
B,6.0,8.0,8.0,6.0,7.0,7.138881,8.0,5.0,6.0,10.0,5.0,6.0,3.0,9.0,6.0,10.0
F,4.0,9.0,4.0,7.0,2.0,2.0,13.735152,5.0,4.0,12.0,10.0,6.0,0.0,8.0,2.0,6.0
F,4.0,10.0,5.0,8.0,6.0,10.0,7.0,4.0,5.0,8.0,4.0,6.0,4.0,9.0,7.0,11.0
M,5.0,7.0,6.0,6.0,5.0,10.0,6.0,6.0,6.0,6.0,7.0,5.0,11.0,6.0,2.0,6.0
V,1.0,0.0,2.0,1.0,1.0,7.0,11.0,2.0,4.0,7.0,10.0,8.0,1.0,9.0,1.0,8.0
Z,4.0,11.0,5.0,7.0,2.0,8.0,3.0,4.0,7.0,10.774032,3.0,11.0,2.0,6.0,6.0,8.0
K,5.0,10.0,6.0,8.0,6.0,4.0,8.0,1.0,6.0,10.0,8.0,10.0,4.0,7.0,4.0,6.0
K,6.0,7.0,9.0,5.0,5.0,3.0,9.0,3.0,6.4901433,11.0,11.0,9.0,2.0,8.0,2.0,6.0
U,4.0,8.0,4.0,7.0,2.0,6.0,5.0,14.0,4.0,7.0,12.357538,8.0,3.0,9.0,0.0,8.0
I,2.0,4.0,3.0,4.0,1.0,6.0,8.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,7.0
J,2.0,4.0,5.0,3.0,1.0,7.0,7.0,4.0,6.0,15.0,6.0,10.0,1.0,6.0,1.0,6.0
W,5.0,9.0,6.0,6.0,5.0,3.0,10.0,3.0,3.0,9.0,10.0,9.0,6.0,10.0,1.0,7.0
F,4.0,7.0,5.0,6.0,3.0,8.0,8.0,2.0,7.0,13.0,6.0,5.0,1.0,10.0,1.0,8.0
X,4.0,7.0,6.0,5.0,3.0,4.0,8.0,2.0,9.0,10.0,12.0,10.0,3.0,7.0,3.0,4.0
J,2.0,5.0,4.0,5.0,2.0,13.0,6.0,2.0,6.0,13.0,2.0,8.0,0.0,7.0,0.0,8.0
U,4.0,9.0,5.0,7.0,3.0,7.0,2.0,2.0,5.0,8.0,2.0,8.0,2.0,6.0,4.0,8.0
Y,4.0,10.0,7.0,8.0,3.0,9.0,10.0,3.0,3.0,5.0,12.0,8.0,2.0,11.0,0.0,8.0
F,5.0,7.0,6.0,6.0,6.0,7.0,8.0,5.0,5.0,7.0,6.0,8.0,5.0,8.0,8.0,9.0
P,6.0,6.0,8.0,5.0,3.0,8.0,12.0,5.0,6.0,13.0,5.0,2.0,2.0,10.0,4.0,8.0
K,4.0,8.0,6.0,6.0,5.0,6.0,7.0,4.0,7.0,6.0,5.0,10.0,3.0,8.0,6.0,10.0
B,6.0,11.0,4.0,6.0,3.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,3.0,8.0,8.0,9.0
G,2.0,3.0,2.0,2.0,2.0,7.0,7.0,4.0,5.0,9.0,7.0,10.0,2.0,10.0,4.0,9.0
F,2.0,7.0,3.0,5.0,3.0,5.0,10.0,2.0,5.0,9.0,8.0,7.0,3.0,10.0,4.0,5.0
J,3.0,11.0,4.0,8.0,3.0,11.0,6.0,0.0,7.0,12.0,4.0,8.0,0.0,6.0,2.0,6.0
M,4.0,3.0,4.0,3.0,4.0,8.0,7.0,5.0,4.0,7.0,6.0,8.0,6.0,8.0,3.0,8.0
Y,3.0,8.0,5.0,6.0,2.0,8.0,10.0,4.0,2.0,6.0,13.0,8.0,2.0,11.0,0.0,8.0
Y,4.0,7.0,5.0,5.0,2.0,4.0,11.0,2.0,7.0,10.0,10.0,5.0,1.0,11.0,3.0,4.0
I,6.0,12.0,6.0,8.0,4.0,8.0,9.0,2.0,6.0,13.0,5.0,4.0,2.0,8.0,6.0,8.0
H,4.0,10.0,6.0,8.0,5.0,8.0,7.0,8.0,7.0,7.0,4.0,8.0,3.0,8.0,3.0,8.0
W,4.0,10.0,7.0,6.0,5.0,6.0,9.0,2.0,3.0,7.0,9.0,8.0,7.0,10.0,1.0,8.0
B,3.0,7.0,5.0,5.0,6.0,10.0,7.0,4.0,4.0,8.0,6.0,7.0,3.0,8.0,6.0,7.0
Y,6.0,10.0,5.0,11.988676,4.0,6.0,8.0,4.0,3.0,9.0,7.0,5.0,5.0,10.0,6.0,4.0
G,6.0,11.0,8.0,8.0,6.0,5.0,7.0,6.0,7.0,10.0,6.0,12.0,3.0,9.0,5.0,7.0
X,5.0,10.0,6.0,6.0,4.0,9.0,6.0,2.0,8.0,10.0,4.0,7.0,4.0,9.0,3.0,9.0
C,5.0,9.0,6.0,8.0,2.0,6.0,7.0,7.0,12.089647,9.0,6.0,12.0,1.0,9.0,4.0,8.0
R,6.0,9.0,7.0,8.0,8.0,7.0,8.0,4.0,5.0,7.0,6.0,9.0,5.0,10.0,6.0,11.0
D,5.0,8.0,6.0,7.0,4.0,7.0,7.0,14.616552,2.0,7.0,6.0,8.0,4.0,8.0,0.0,8.0
T,7.0,8.0,9.0,8.0,9.0,6.0,7.0,4.0,5.0,7.0,7.0,10.0,7.0,7.0,8.0,6.0
X,4.0,5.0,5.0,3.0,1.0,8.0,7.0,2.0,7.544812,10.0,6.0,8.0,2.0,8.0,1.0,8.0
U,7.0,10.0,6.0,7.0,5.0,6.0,5.0,11.0,4.0,7.0,12.0,8.0,3.0,8.0,0.0,8.0
F,3.0,7.0,4.0,5.0,1.0,1.0,13.907671,5.0,3.0,12.0,10.0,6.0,0.0,8.0,3.0,6.0
D,5.0,9.0,7.0,8.0,8.0,7.0,7.0,5.0,5.0,7.0,5.0,8.0,6.0,7.0,9.0,4.0
A,4.0,10.0,6.0,6.0,4.0,9.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,7.0,3.0,8.0
F,5.0,11.0,5.0,8.0,4.0,1.0,12.661309,5.0,4.0,12.0,10.0,7.0,0.0,8.0,3.0,6.0
P,7.0,12.0,7.0,7.0,3.0,6.0,10.0,5.0,5.0,14.0,5.0,4.0,3.0,10.0,4.0,8.0
D,3.0,9.0,4.0,7.0,4.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,3.0,8.0,3.0,7.0
F,4.0,7.0,5.0,4.0,2.0,7.0,8.0,3.0,7.0,11.0,7.0,6.0,3.0,8.0,4.0,6.0
U,7.0,9.0,7.0,8.0,4.0,3.0,9.0,4.0,7.0,10.0,11.0,9.0,3.0,8.0,2.0,6.0
B,6.0,11.0,7.0,8.0,11.0,8.0,7.0,5.0,4.0,9.0,7.0,8.0,3.0,8.0,6.0,8.0
W,6.0,8.0,8.0,6.0,4.0,4.0,11.0,3.0,5.0,10.0,11.0,9.0,7.0,10.0,2.0,8.0
Y,4.0,5.0,5.0,4.0,1.0,3.0,11.0,3.0,7.0,11.0,10.0,5.0,0.0,12.0,2.0,5.0
G,4.0,7.0,6.0,5.0,7.0,7.0,6.0,4.0,2.0,7.0,5.0,8.0,6.0,8.0,8.877078,8.0
M,4.0,3.0,6.0,2.0,3.0,6.0,7.0,2.0,6.0,9.0,8.0,8.0,6.0,8.0,2.0,8.0
X,3.0,3.0,4.0,3.0,2.0,7.0,7.0,4.0,9.0,6.286078,6.0,8.0,3.0,8.0,5.0,8.0
F,1.0,4.0,2.0,3.0,1.0,5.0,11.0,4.0,4.0,10.0,9.0,7.0,2.0,9.0,4.0,7.0
Y,6.0,9.0,5.0,6.0,3.0,5.8014555,9.0,1.0,9.0,9.0,9.0,4.0339594,2.0,10.0,5.0,4.0
P,6.0,11.0,7.0,8.0,4.0,5.0,11.0,7.0,4.0,13.0,6.0,4.0,2.0,10.0,4.0,8.0
L,3.0,7.0,5.0,4.0,3.0,4.0,4.0,2.0,8.0,6.0,2.0,9.0,0.0,7.0,2.0,7.0
O,2.0,3.0,3.0,3.0,2.0,7.0,7.0,3.0,5.0,10.0,6.0,8.0,3.0,8.0,2.0,8.0
Y,4.0,8.0,6.0,6.0,1.0,7.0,11.510252,3.0,2.0,7.0,12.0,8.0,2.0,10.0,0.0,8.0
F,5.0,10.0,6.0,8.0,4.0,3.0,11.0,3.0,7.0,11.0,11.0,6.0,1.0,10.0,3.0,5.0
Y,4.0,9.0,6.0,6.0,3.0,7.0,11.0,2.0,4.0,6.0,11.0,8.0,1.0,11.0,0.0,8.0
R,5.0,10.0,6.0,8.0,4.0,11.0,6.0,3.0,7.0,10.0,2.0,7.0,3.0,8.0,4.0,11.0
C,1.0,3.0,2.0,2.0,1.0,6.0,7.0,7.0,8.0,7.0,6.0,13.0,0.0,9.0,4.0,9.0
Q,3.0,7.0,4.0,8.0,6.0,8.0,7.0,5.4912167,2.0,6.0,7.0,8.0,3.0,9.0,6.0,9.0
H,3.0,0.0,4.0,2.0,2.0,7.0,7.0,5.0,5.0,7.0,5.0,8.0,3.0,8.0,1.0,8.0
Y,2.0,7.0,4.0,5.0,1.0,6.0,8.0,2.0,2.0,8.0,12.416822,8.0,2.0,11.0,0.0,8.0
U,6.0,11.0,7.0,8.0,5.0,8.0,6.0,6.0,6.0,5.0,7.0,9.0,5.0,7.0,4.0,10.0
V,3.0,4.0,5.0,4.0,2.0,8.0,9.0,4.0,1.0,6.0,13.0,8.0,2.0,11.0,0.0,8.0
R,3.0,8.0,4.0,5.0,3.0,6.0,11.0,8.0,4.0,7.0,3.0,9.0,2.0,7.0,5.0,11.0
G,5.0,10.0,6.0,8.0,4.0,4.0,7.0,6.0,6.0,10.0,9.0,10.0,2.0,8.0,4.0,10.0
F,5.0,10.0,7.0,8.0,8.0,7.0,7.0,5.0,6.0,7.0,6.0,6.0,3.0,10.0,7.0344195,11.0
T,5.0,7.0,6.0,5.0,3.0,5.0,11.0,1.0,9.0,11.0,10.0,5.0,2.0,11.0,2.0,4.0
H,3.0,5.0,5.0,4.0,4.0,7.0,7.0,7.0,6.0,7.0,5.0,8.0,3.0,8.0,3.0,8.0
X,4.0,8.0,5.0,6.0,4.0,7.0,6.0,4.0,8.0,6.0,6.0,8.0,3.0,8.0,5.0,8.0
L,5.0,11.0,8.0,9.0,5.0,7.0,6.0,2.0,8.0,7.0,3.0,9.0,0.0,6.0,5.0,8.0
D,4.0,6.0,4.0,5.0,4.0,7.0,8.0,6.0,6.0,7.0,7.0,5.0,3.0,8.0,2.0,7.0
A,4.0,4.0,6.0,5.0,1.0,7.0,5.0,3.0,1.0,7.0,0.0,8.0,2.0,7.0,2.0,8.0
Z,1.0,0.0,2.0,1.0,0.0,7.0,7.0,3.0,9.0,8.0,6.0,8.0,0.0,8.0,7.0,8.0
E,3.0,5.0,4.0,4.0,3.0,7.0,7.0,2.0,8.0,11.0,7.0,9.0,2.0,8.0,3.0,8.0
U,4.0,10.0,6.0,8.0,5.0,8.0,7.0,2.0,6.0,7.0,7.0,6.0,3.0,8.0,3.0,8.0
B,4.0,8.0,6.0,5.0,4.0,9.0,8.0,3.0,7.0,11.0,4.0,6.0,2.0,7.0,4.0,10.0
R,1.0,2.0,2.0,1.0,1.0,8.0,7.0,5.0,5.0,8.0,5.0,6.0,2.0,7.0,4.0,10.0
W,3.0,5.0,4.0,4.0,3.0,4.0,10.893878,3.0,2.0,10.0,9.0,8.0,6.0,11.0,1.0,7.0
Y,2.0,1.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,7.0,11.0,8.0,2.0,12.0,1.0,8.0
M,3.0,3.0,5.0,4.0,2.0,8.0,7.0,10.639106,1.0,6.0,9.0,8.0,8.0,6.0,0.0,8.0
W,8.0,9.0,8.0,7.0,8.0,6.0,11.0,3.0,2.0,8.0,8.0,7.0,8.0,11.0,3.0,6.0
G,5.0,9.0,6.0,7.0,5.0,9.0,4.0,3.0,5.0,9.0,5.0,9.0,3.0,8.0,5.0,11.0
Z,4.0,10.0,6.0,8.0,4.0,8.0,7.0,2.0,9.0,11.0,6.0,8.0,1.0,8.0,6.0,8.0
G,3.0,7.0,4.0,5.0,3.0,7.0,6.0,8.0,6.0,7.0,5.0,10.0,2.0,7.0,5.0,10.0
X,3.0,3.0,5.0,3.0,2.0,7.0,8.0,1.0,8.0,10.0,6.0,8.0,2.0,8.0,3.0,6.0
H,5.0,8.0,7.0,8.0,9.0,9.0,10.0,5.0,5.0,6.0,6.0,8.0,6.0,7.0,9.0,6.0
O,9.0,13.0,6.0,8.0,3.0,6.0,10.0,5.891215,4.0,10.0,6.0,5.0,4.0,9.0,5.0,7.0
D,4.0,7.0,6.0,5.0,4.0,10.0,6.0,4.0,7.0,10.0,3.0,6.0,3.0,8.0,3.0,10.0
T,6.0,10.0,6.0,8.0,3.0,5.0,9.0,0.0,7.0,11.0,8.0,7.0,0.0,11.0,3.0,5.0
X,4.0,7.0,6.0,4.0,5.0,11.0,6.0,2.0,7.0,10.0,2.0,6.0,3.0,8.0,3.0,10.0
T,4.0,7.0,5.0,5.768258,5.0,6.0,8.0,4.0,4.0,7.0,10.0,9.0,4.0,9.0,4.0,7.0
N,4.0,6.0,6.0,8.0,3.0,6.0,5.0,9.939576,7.0,4.0,4.0,5.0,3.0,7.0,2.0,6.0
A,1.0,4.0,2.0,2.0,1.0,10.0,3.0,3.0,2.0,10.0,2.0,9.0,1.0,6.0,1.0,8.0
C,2.0,5.0,2.6847725,3.0,1.0,5.0,8.0,6.0,6.0,10.0,8.0,13.0,1.0,9.0,3.0,9.0
O,8.0,9.0,6.0,5.0,3.0,5.0,7.0,4.0,6.0,10.0,8.0,8.0,3.0,9.0,3.0,7.0
L,3.0,0.0,3.0,2.80525,1.0,3.0,0.0,5.0,7.0,0.0,2.0,4.0,0.0,8.0,0.0,7.0
O,3.0,8.0,5.0,7.0,3.0,8.0,6.0,7.0,4.0,10.0,4.0,8.0,3.0,8.0,3.0,8.0
L,2.0,6.0,4.0,5.0,2.0,7.0,4.0,1.0,8.0,9.0,2.0,11.0,0.0,7.0,2.0,9.0
H,3.0,5.0,5.0,4.0,3.0,6.0,7.0,3.0,6.0,9.0,6.0,9.0,2.0,8.0,4.0,8.0
K,5.0,7.0,6.0,4.0,3.0,7.0,8.0,2.1895726,6.0,10.0,6.0,8.0,4.0,8.0,3.0,8.0
E,5.0,4.0,5.0,8.0,4.0,7.0,7.0,9.0,2.0,7.0,9.0,8.0,7.0,7.0,0.0,8.0
F,3.0,5.0,5.0,4.0,2.0,8.0,8.0,2.0,6.0,13.0,5.0,5.0,1.0,9.0,3.0,9.0
X,3.0,7.0,4.0,5.0,2.0,8.0,7.0,4.0,8.0,6.0,6.0,8.0,2.0,8.0,6.0,7.759467
M,5.0,5.0,7.0,6.0,8.0,7.0,7.0,4.0,3.0,7.0,5.0,8.0,14.655554,8.0,4.0,8.0
U,6.0,9.0,5.0,7.0,5.0,8.0,5.0,14.0,5.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0
Y,4.0,5.0,6.6611066,8.0,8.0,9.0,7.0,4.0,3.0,4.526063,8.0,8.0,4.0,11.0,8.0,10.0
L,5.0,9.0,4.0,8.0,3.0,0.0,1.1726224,4.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0
L,4.0,6.0,5.0,6.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0
Y,4.0,10.0,6.0,8.0,3.0,9.0,10.0,2.0,2.0,6.0,12.0,8.0,1.0,11.0,0.0,8.0
B,3.0,6.0,5.0,5.0,4.0,9.0,8.0,3.0,6.2045126,10.0,5.0,7.0,3.0,8.0,4.0,10.0
V,5.0,10.0,6.0,8.0,3.0,7.0,10.0,2.0,5.0,7.0,10.0,8.0,3.0,10.0,1.0,8.0
