lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
M,9.0,7.0,12.806088,7.0,12.0,6.0,8.353229,4.0,4.0,7.0,4.0,7.0,14.370024,8.0,7.0,4.0
Z,2.0,4.0,4.0,4.0,2.0,9.0,6.0,2.0,8.0,12.0,5.0,9.0,1.0,9.0,4.0,8.0
M,3.0,4.0,4.0,3.0,3.0,8.0,6.0,6.0,4.0,7.0,7.0,8.0,7.0,5.0,2.0,7.0
P,10.990204,15.0,9.0,8.0,5.0,9.0,7.0,6.0,5.0,14.0,3.0,4.0,6.0,10.0,5.0,8.0
D,2.0,5.0,4.0,3.0,2.0,8.0,8.0,3.0,5.0,11.0,5.0,6.0,3.0,7.0,2.0,8.0
M,3.0,5.0,4.0,4.0,3.0,6.42243,7.0,7.0,5.0,7.0,7.0,8.0,6.0,6.0,2.0,8.0
E,2.0,4.0,3.0,2.0,2.0,7.0,7.0,2.0,7.0,11.0,7.0,9.0,2.0,8.0,4.0,8.0
U,5.0,7.0,6.0,5.0,4.0,4.0,8.0,5.0,7.0,10.0,9.0,9.0,3.0,9.0,3.0,4.0
Q,5.0,7.0,7.0,6.0,6.0,8.0,4.0,5.0,5.0,6.0,5.0,8.0,5.0,5.0,5.0,7.0
B,5.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,7.0,5.0,10.0,6.0,9.0
Q,5.0,12.0,6.0,9.0,5.0,9.0,5.0,5.0,7.0,10.0,3.0,8.0,3.0,8.0,6.0,10.0
T,5.0,9.0,5.0,4.0,2.0,11.0,6.0,3.0,4.0,10.721943,6.0,9.0,3.0,10.0,3.0,9.0
F,3.0,4.0,4.0,2.0,2.0,7.0,10.0,2.0,6.0,12.0,7.0,3.0,1.0,10.0,2.0,6.0
U,4.0,8.0,6.0,6.0,8.0,7.0,4.0,5.0,3.0,6.0,6.0,8.0,11.0,9.0,5.0,9.0
G,6.0,9.0,5.0,5.0,4.0,7.0,6.0,4.0,3.0,7.0,6.0,8.0,4.0,8.0,7.0,7.0
K,6.0,10.0,10.0,7.0,5.0,7.0,7.0,1.0,8.0,10.0,5.0,9.0,3.0,8.0,3.5873144,8.0
H,3.0,1.0,4.0,4.0,2.0,6.0,6.0,4.0,5.0,7.0,5.0,8.0,3.0,7.0,4.0,8.0
H,4.0,9.0,5.0,6.0,5.0,6.0,7.0,6.0,5.0,7.0,6.0,9.0,3.0,8.0,5.0,10.0
N,3.0,4.0,4.0,2.0,2.0,6.0,9.0,2.0,4.0,10.0,7.0,7.0,5.0,8.0,1.0,8.0
A,3.0,7.0,5.0,5.0,3.0,13.0,4.0,4.0,2.0,11.0,0.0,9.0,2.0,6.0,2.0,9.0
E,4.0,9.0,4.0,7.0,5.0,7.0,7.0,6.0,6.0,7.0,6.0,10.0,3.0,8.0,6.0,9.0
O,3.0,6.0,4.0,4.0,3.0,7.0,6.0,7.0,6.0,9.0,5.0,8.0,5.0,7.0,4.0,7.0
J,2.0,8.0,2.0,6.0,1.0,14.975215,4.0,3.0,5.0,12.0,1.0,8.0,0.0,8.0,0.0,8.0
E,3.0,5.0,5.0,4.0,3.0,9.0,7.0,3.0,6.0,10.0,4.0,8.0,2.0,7.0,4.0,11.0
O,4.0,8.0,5.0,6.0,4.0,8.0,7.0,8.0,3.0,7.0,7.0,8.0,3.0,8.0,3.0,8.0
K,3.0,3.0,4.0,3.0,3.0,6.0,7.0,4.0,8.0,7.0,6.0,11.0,3.0,8.0,6.0,9.0
G,6.0,10.0,7.0,8.0,5.0,8.0,5.0,5.0,6.0,11.0,5.0,13.0,4.0,8.0,5.0,10.0
U,6.0,8.0,8.0,6.0,4.0,4.0,8.0,6.0,7.0,9.0,9.0,10.0,3.0,9.0,1.0,7.0
L,4.0,8.0,5.0,6.0,4.0,4.0,3.0,5.0,7.0,2.0,1.0,6.0,1.0,6.0,2.0,6.0
V,4.0,6.0,6.0,4.0,5.0,8.0,9.0,5.0,3.0,7.0,6.0,7.066471,6.0,8.0,6.0,6.0
A,2.0,4.0,3.0,2.0,1.0,8.0,4.0,3.0,0.0,7.0,1.0,8.0,2.0,6.0,2.0,8.0
Q,7.0,9.0,10.0,8.0,7.0,7.0,2.0,6.0,5.0,5.0,4.0,7.0,3.0,8.0,4.0,8.0
H,3.0,4.0,5.0,4.0,4.0,7.0,8.0,5.0,6.0,7.0,6.0,7.0,5.0,8.0,3.0,8.0
I,4.0,10.0,5.0,8.0,3.0,8.0,7.0,0.0,8.0,13.0,6.0,9.0,0.0,8.0,1.0,8.0
K,4.0,7.0,5.0,5.0,6.0,5.0,8.0,4.0,5.0,7.0,5.0,10.0,6.0,8.0,7.0,8.0
I,0.0,3.0,0.0,3.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
J,2.0,4.0,4.0,3.0,1.0,8.0,6.0,4.0,5.0,14.0,6.0,12.0,1.0,6.0,0.0,7.0
R,9.0,14.0,9.0,8.0,7.0,7.0,7.0,3.0,6.0,7.0,5.0,8.0,7.0,9.0,8.0,6.0
Y,6.0,10.0,7.0,8.0,4.0,3.0,10.0,2.0,6.0,10.0,11.0,8.0,2.0,11.0,3.0,6.0
O,4.0,8.770625,5.0,6.0,3.0,7.0,4.0,8.0,5.0,9.0,4.0,9.0,3.0,8.0,3.0,8.0
S,9.0,11.0,8.0,7.0,5.0,9.0,2.0,4.0,4.0,10.0,3.0,10.0,3.0,6.0,7.0,10.0
N,2.0,7.0,3.0,4.0,2.0,7.0,7.0,13.004397,2.0,6.0,6.0,8.0,5.0,8.0,0.0,8.0
F,4.0,6.0,6.0,4.0,4.0,5.0,9.0,4.0,4.0,10.0,9.0,7.0,5.0,10.0,3.0,7.0
H,1.0,2.0,2.0,1.0,1.0,7.0,7.0,11.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
C,3.0,7.0,4.0,5.0,2.0,7.0,8.0,7.0,6.0,11.0,8.0,10.0,2.0,11.0,3.0,8.0
Y,5.0,8.0,5.0,6.0,3.0,4.0,9.0,2.0,7.0,10.0,10.0,7.0,1.0,11.0,3.0,5.0
M,4.0,6.0,5.0,5.0,2.0,7.0,7.0,12.054672,1.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0
Z,4.0,5.0,5.0,3.0,2.0,6.0,9.0,3.0,9.0,11.0,9.0,7.0,2.0,8.0,5.0,6.0
Q,4.0,5.0,5.0,8.0,3.0,8.0,9.0,8.0,6.0,5.0,8.0,9.0,3.0,7.0,5.627788,10.0
H,6.0,10.0,9.0,8.0,8.0,7.0,7.0,4.0,6.0,8.0,6.0,6.0,6.0,7.0,4.0,6.0
Z,2.0,5.0,2.0,3.0,1.0,7.0,7.0,3.0,11.0,9.0,6.0,8.0,0.0,8.0,7.0,8.0
W,4.0,7.0,5.0,5.0,4.0,3.0,10.0,3.0,3.0,10.0,9.0,7.0,6.0,11.0,3.0,6.0
F,4.0,8.0,5.0,6.0,3.0,7.0,10.0,3.0,6.0,11.0,8.0,6.0,2.0,10.0,3.0,6.0
K,5.0,7.0,8.0,5.0,4.0,3.0,8.0,2.0,7.0,10.0,11.0,12.876554,4.0,7.0,4.0,5.0
B,2.0,4.0,2.0,2.0,1.0,7.0,7.0,8.0,5.0,7.0,6.0,7.0,2.0,8.0,6.0,9.0
A,3.0,8.0,4.0,6.0,3.0,11.0,2.0,2.0,2.0,9.0,2.0,8.0,3.0,7.0,3.0,8.0
W,3.0,7.0,5.0,5.0,3.0,8.0,8.0,4.0,1.0,7.0,7.0,8.0,8.0,9.0,0.0,8.0
Z,8.0,14.0,6.0,8.0,4.0,7.0,6.0,3.0,10.0,12.0,6.0,8.0,2.0,8.0,6.0,6.0
R,2.0,2.0,3.0,2.0,2.0,6.0,8.0,4.0,4.0,7.0,6.0,7.0,2.0,7.0,4.0,10.0
I,2.0,9.0,3.0,6.0,2.0,7.0,7.0,1.0,8.0,8.0,6.0,8.0,0.0,8.0,4.0,8.0
J,7.0,9.0,9.0,8.0,8.0,8.0,7.0,6.0,5.0,8.0,6.0,8.0,6.0,7.0,8.0,4.0
K,7.0,11.0,6.0,6.0,3.0,8.0,7.0,2.0,8.0,10.0,3.0,8.0,3.0,7.0,5.0,9.0
U,4.0,6.0,5.0,5.0,3.0,5.0,8.0,6.0,7.0,7.0,7.0,10.0,3.0,9.0,1.0,7.0
G,3.0,7.0,4.0,5.0,3.0,6.0,7.0,6.0,6.0,9.0,7.0,11.0,2.0,9.0,4.0,9.0
O,3.0,7.0,5.0,5.0,4.0,7.0,7.0,7.0,4.0,7.0,6.0,9.0,3.0,8.0,3.0,8.0
X,6.0,9.0,8.0,7.0,5.0,7.0,7.0,1.0,8.0,11.0,5.0,9.0,3.0,8.0,3.0,8.0
D,4.0,8.0,5.0,6.0,4.0,6.0,7.0,9.0,8.0,7.0,6.0,5.0,3.0,8.0,4.0,8.0
Z,2.0,8.0,4.0,6.0,3.0,7.0,7.0,5.0,10.0,6.0,6.0,9.0,1.0,8.0,8.0,8.0
Q,5.0,6.0,6.0,8.0,5.0,8.0,13.0,3.0,2.0,6.0,8.0,11.0,3.0,12.0,5.0,8.0
F,4.0,10.0,6.0,7.0,4.0,8.0,10.0,1.0,6.0,13.0,6.0,4.0,1.0,10.0,3.0,9.0
G,4.0,4.0,5.0,4.0,3.0,7.0,6.0,5.0,4.0,6.0,6.0,8.0,3.0,8.0,4.0,8.0
B,4.0,8.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,10.0,6.0,7.0,3.0,8.0,5.0,8.0
J,2.0,10.0,3.0,7.0,2.0,9.0,7.0,2.0,7.0,11.915217,2.0,7.0,0.0,6.2591085,1.0,7.0
M,2.0,3.0,4.0,2.0,2.0,8.0,7.0,3.0,4.0,7.0,6.0,7.0,6.0,5.110352,1.0,7.0
D,5.0,10.0,7.0,8.0,7.0,7.0,8.0,5.0,7.0,8.0,6.0,7.0,6.0,7.0,5.0,7.0
M,5.0,6.0,8.0,5.0,6.0,9.0,5.0,3.0,5.0,7.0,6.0,8.0,7.0,7.0,3.0,6.0
V,6.0,10.0,7.0,7.0,2.0,4.0,12.0,5.0,5.0,11.0,12.0,8.0,3.0,10.0,1.0,8.0
S,3.0,5.0,4.0,8.0,2.0,7.0,7.0,6.0,8.0,4.0,6.0,8.0,0.0,8.0,9.0,8.0
B,4.0,7.0,4.0,5.0,3.0,6.0,7.0,8.0,6.0,7.0,6.0,7.0,2.0,8.0,8.770428,10.0
I,7.0,8.0,6.0,11.0,5.0,8.0,6.0,3.0,4.0,7.0,7.0,7.0,3.0,9.0,6.0,7.0
Z,6.0,11.0,8.0,8.0,6.0,9.0,5.970445,3.0,9.0,11.0,4.0,7.0,1.0,8.0,6.0,9.121062
C,4.0,9.0,5.0,6.0,2.0,6.0,7.0,6.0,9.0,7.0,5.0,13.0,1.0,8.0,4.0,8.0
U,7.0,10.0,8.0,8.0,4.0,5.0,7.0,6.0,8.0,10.0,9.0,9.0,3.0,9.0,3.0,4.0
Z,1.0,1.0,1.0,1.0,0.0,8.0,7.0,2.0,9.0,7.0,6.0,7.0,0.0,8.0,5.0,7.0
V,5.0,9.0,6.0,8.0,4.0,5.0,12.0,1.0,3.0,7.0,10.0,8.0,3.0,11.0,1.0,7.0
Z,3.0,4.0,4.0,6.0,3.0,8.0,7.0,3.0,9.0,7.0,6.0,8.0,0.0,8.0,6.0,7.0
E,4.0,6.0,6.0,6.0,4.0,7.0,7.0,5.0,7.0,7.0,5.0,8.0,3.0,8.0,6.0,10.0
X,6.0,9.683382,7.0,8.0,6.0,8.0,8.0,3.0,8.0,7.0,6.0,8.0,3.0,8.0,7.0,8.0
D,5.0,7.0,6.0,6.0,5.0,6.0,8.0,6.0,6.0,7.0,5.0,5.0,5.0,8.0,8.0,7.0
U,5.0,6.0,5.0,4.0,2.0,4.0,8.0,5.6667633,8.0,10.0,10.0,9.0,3.0,9.0,2.0,5.0
J,2.0,8.0,4.0,6.0,2.0,8.0,6.0,4.0,5.0,13.410126,6.0,10.0,1.0,6.0,1.0,7.0
S,5.0,10.0,7.0,7.0,5.0,9.0,6.0,4.0,7.0,11.0,5.0,8.0,2.0,8.0,5.0,9.0
T,4.0,10.0,5.0,7.0,3.0,6.0,12.0,4.0,8.0,8.0,12.0,8.0,2.0,11.0,1.0,7.0
N,1.0,3.0,2.0,1.0,1.0,7.0,8.0,4.0,4.0,8.0,7.0,8.0,3.0,8.0,1.0,7.0
D,2.0,6.0,3.0,4.0,2.0,6.0,7.0,9.0,6.0,6.0,6.0,6.0,2.0,8.0,3.0,8.0
E,6.0,10.0,8.0,8.0,5.0,7.0,7.0,2.0,10.0,11.0,6.0,9.0,2.0,8.0,5.0,8.0
P,6.0,10.0,9.0,7.0,6.0,5.0,11.0,2.0,6.0,12.0,8.0,4.0,1.0,10.0,3.0,7.0
X,4.0,10.0,5.0,8.0,4.0,6.0,7.0,3.0,4.0,7.0,7.0,9.0,3.0,7.0,4.0,8.0
K,4.0,9.0,5.0,6.0,2.0,3.0151687,7.0,7.0,2.0,7.0,6.0,11.0,4.0,8.0,3.0,10.0
S,2.0,3.44117,4.0,3.0,2.0,8.0,7.0,3.0,7.0,10.0,6.0,8.0,1.0,9.0,4.0,8.0
N,4.0,5.0,5.0,8.0,3.0,5.0,8.0,8.0,3.0,7.0,5.0,8.0,4.0,8.0,1.0,10.0
Y,2.0,1.0,4.0,2.0,1.0,7.0,10.0,1.0,5.0,7.0,11.0,8.0,1.0,11.0,2.0,8.0
E,2.0,3.0,4.0,4.0,3.0,7.0,7.0,4.0,6.0,7.0,6.0,8.0,2.0,8.0,6.0,10.0
L,3.0,8.0,5.0,6.0,3.0,5.0,4.0,2.0,8.0,6.0,2.0,10.0,0.0,7.0,3.0,8.0
U,5.0,8.0,7.0,6.0,7.0,7.0,7.0,4.0,5.0,7.0,6.0,8.0,10.0,9.0,6.0,5.0
O,6.0,11.0,7.424049,8.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,8.0,3.0,7.0,3.0,9.0
V,3.0,7.0,5.0,5.0,2.0,7.0,7.0,5.0,3.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0
W,3.0,6.0,5.0,5.0,4.0,3.0,11.0,2.0,2.0,9.0,9.0,7.0,6.0,11.0,1.0,7.0
L,6.0,9.0,8.0,7.0,7.0,5.0,7.0,2.0,8.0,10.0,7.0,11.0,4.0,9.0,6.0,6.0
D,4.0,7.0,6.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,3.0,8.0,4.0,7.0
O,6.0,10.0,7.0,8.0,5.0,7.0,7.0,8.0,5.0,10.0,7.0,8.0,3.0,8.0,3.0,8.0
B,2.0,1.0,3.0,2.0,3.0,7.0,7.0,5.0,5.0,7.0,6.0,7.0,2.0,8.0,5.0,10.0
U,6.0,10.0,6.0,8.0,3.0,7.0,6.0,13.0,6.0,7.0,12.0,8.0,3.0,9.0,0.0,7.0
Y,4.0,10.0,5.0,7.0,4.0,7.0,9.0,2.0,6.0,7.0,11.0,8.0,2.0,10.0,3.0,8.0
W,8.0,9.0,9.0,8.0,11.357848,9.0,9.0,6.0,4.0,6.0,6.0,8.0,9.0,9.0,8.0,5.0
C,5.0,8.0,5.0,6.0,2.0,4.0,7.0,6.0,8.0,11.0,9.0,14.0,1.0,8.0,3.0,7.0
D,4.0,7.0,4.0,5.0,3.0,5.0,7.0,9.0,7.0,6.0,6.0,6.0,2.0,8.0,4.0,8.0
W,4.0,8.0,6.0,6.0,3.0,7.0,10.0,2.0,3.0,7.0,8.12002,8.0,8.0,11.0,1.0,8.0
X,6.0,9.0,6.0,5.0,2.0,7.0,7.0,2.0,8.0,10.0,6.0,8.0,4.0,9.0,4.0,7.0
L,5.0,9.0,7.0,7.0,4.0,7.0,4.0,2.0,8.789719,7.0,1.0,9.0,1.0,6.0,3.0,7.0
U,8.0,11.0,9.0,8.0,7.0,4.0,9.0,4.0,7.0,10.496191,10.0,9.0,5.0,9.0,3.0,6.0
Y,8.0,11.0,8.0,8.0,5.0,3.0,10.0,2.0,6.0,11.0,11.0,6.0,1.0,11.0,3.0,4.0
F,5.0,7.0,6.0,8.0,8.0,7.0,10.0,4.0,5.0,9.0,6.0,6.0,3.0,8.0,7.0,6.0
U,4.0,6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,6.0,8.0,7.0,8.0,5.0,9.0
R,6.0,10.0,5.0,6.0,5.0,6.0,9.0,8.0,5.0,7.0,6.0,9.0,3.0,8.0,6.0,10.0
D,2.0,3.0,4.0,2.0,2.0,7.0,7.0,4.0,6.0,10.0,5.0,7.0,2.0,8.0,3.0,8.0
R,5.0,11.0,6.0,8.0,4.0,6.0,9.0,10.0,5.0,6.0,5.0,8.0,2.0,8.0,7.0,11.0
Q,5.0,7.0,6.6373253,6.0,5.0,7.0,5.0,5.0,5.0,6.0,5.0,8.0,3.0,8.0,7.0,10.0
E,6.0,9.0,7.0,7.0,5.0,5.0,10.0,4.0,8.0,11.0,9.0,8.0,3.0,10.0,4.0,5.0
L,4.0,11.0,5.0,8.0,3.0,0.0,2.053967,3.0,6.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0
L,6.0,9.0,5.0,5.0,2.0,8.0,4.0,4.0,5.0,11.0,5.0,12.0,1.0,7.0,6.0,8.0
T,5.0,11.0,6.0,8.0,5.0,7.0,10.0,4.0,6.0,10.0,9.0,5.0,3.0,12.0,2.0,5.0
Z,4.0,7.0,5.0,5.0,3.0,7.0,7.0,3.0,12.163601,8.0,6.0,8.0,0.0,8.0,8.0,8.0
I,4.0,10.0,6.0,7.0,7.0,10.0,6.0,2.0,5.0,10.0,4.0,5.0,5.0,9.0,6.0,6.0
E,4.0,7.0,4.0,5.0,3.0,5.0,8.0,4.6394925,8.0,11.0,9.0,9.0,2.0,8.0,4.0,7.0
U,2.0,2.117034,4.0,2.0,1.0,7.0,8.0,4.0,8.0,10.0,9.0,8.0,3.0,9.0,1.0,7.0
Q,3.0,5.0,4.0,6.0,3.0,8.0,7.0,7.0,3.0,4.0,7.0,10.0,3.0,9.0,4.0,10.0
G,6.0,10.0,6.0,8.0,4.0,6.0,7.0,6.0,5.0,8.0,7.0,12.0,2.0,8.0,5.0,9.0
C,5.0,10.0,5.0,8.0,2.0,6.0,7.0,7.0618987,10.0,7.0,6.0,12.0,1.0,8.0,4.0,8.0
P,4.0,11.0,5.0,8.0,3.0,4.0,10.0,11.0,3.0,9.0,6.0,4.0,3.0,10.0,4.0,8.0
L,2.0,5.0,4.0,4.0,2.0,8.0,4.0,1.0,8.0,9.0,2.0,10.0,0.0,7.0,2.0,9.0
Z,1.0,0.0,2.0,1.0,0.0,7.0,7.0,2.0,11.598918,9.0,6.0,8.0,0.0,8.0,6.0,8.0
T,4.0,6.0,6.0,4.0,2.0,5.0,13.0,3.0,7.0,11.0,9.0,3.594101,1.0,11.0,2.0,5.0
O,5.0,11.0,3.0,6.0,3.0,8.0,7.0,6.0,4.0,9.0,4.0,6.0,4.0,8.0,5.0,8.0
M,7.0,8.0,9.0,7.0,10.0,7.0,8.0,4.0,4.0,7.0,6.0,7.0,10.0,7.0,4.0,5.0
W,6.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,4.0,6.0,6.0,8.0,8.0,8.0,7.0,12.0
L,6.0,11.0,6.0,8.0,3.0,6.0,8.0,0.0,8.0,8.0,6.0,8.0,0.0,8.0,2.0,8.0
N,3.0,8.0,3.0,6.0,3.0,8.0,7.0,12.362774,1.0,6.0,6.0,8.0,5.0,8.0,0.0,8.0
B,1.0,0.0,1.0,0.0,0.0,7.0,7.0,6.0,4.0,7.0,6.0,7.0,1.0,8.0,4.0,8.0
L,2.0,9.0,4.0,7.0,3.0,7.771896,4.0,2.0,7.0,7.0,1.0,8.0,1.0,6.0,2.0,8.0
J,5.0,9.0,6.0,6.0,3.0,8.0,3.0,4.0,4.0,13.0,6.0,12.8883295,1.0,6.0,1.0,7.0
Z,2.0,5.0,3.0,3.0,2.0,7.0,8.0,3.0,11.0,8.0,6.0,8.0,0.0,8.0,6.0,7.0
P,1.0,0.0,1.0,0.0,0.0,5.0,10.0,6.0,1.0,9.0,6.0,5.0,0.0,9.0,3.0,9.0
I,1.0,9.0,0.0,7.0,1.0,7.0,7.0,5.0,3.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
G,6.0,10.0,8.0,8.0,9.0,5.0,7.0,6.0,3.0,7.0,4.0,11.0,5.0,8.0,8.0,7.0
R,2.0,4.0,3.0,2.0,2.0,6.0,8.0,3.0,5.0,7.0,6.0,8.0,3.0,8.0,3.0,7.0
S,4.0,6.0,6.0,4.0,3.0,7.0,7.0,4.0,8.0,11.0,5.0,8.0,2.0,8.0,4.0,8.0
E,4.0,9.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,9.0,6.0,12.0,3.0,10.0,7.0,7.0
V,4.0,11.0,6.0,8.0,4.0,5.0,11.0,1.0,3.0,7.0,11.0,9.0,2.0,10.0,1.0,8.0
L,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,7.0,3.05796,2.0,5.0,1.0,7.0,1.0,6.0
Q,6.0,13.0,6.0,8.0,4.0,8.0,6.0,4.0,8.0,9.0,3.0,8.0,3.0,8.0,7.0,8.0
E,3.0,8.0,3.0,6.0,2.0,3.0,7.0,6.0,9.0,7.0,6.0,15.0,0.0,8.0,7.0,7.0
D,4.0,9.0,5.0,6.0,5.0,6.0,7.0,9.0,7.0,7.0,6.0,5.0,2.0,8.0,3.0,9.0
S,4.0,8.0,5.0,6.0,4.0,8.0,8.0,6.0,6.0,7.0,5.9132643,8.0,2.0,8.0,8.0,8.0
S,5.0,9.0,6.0,7.0,7.0,7.0,7.0,4.0,6.0,9.0,8.0,10.0,4.0,10.0,7.0,6.0
U,3.0,5.0,4.0,3.0,2.0,7.0,5.0,9.0,4.0,7.0,13.175237,8.0,3.0,9.0,0.0,7.0
O,2.0,2.0,3.0,3.0,2.0,7.0,7.0,7.0,3.0,8.0,5.0,7.0,2.0,8.0,3.0,7.0
H,3.0,6.0,4.0,4.0,4.0,8.0,7.0,5.072573,6.0,7.0,6.0,7.0,3.0,8.0,3.0,7.0
X,3.0,7.0,4.0,4.0,2.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
U,5.0,10.0,5.0,8.0,2.0,7.0,4.905895,15.0,5.0,7.0,13.906085,8.0,3.0,9.0,0.0,8.0
R,4.0,7.0,4.0,4.0,3.0,6.0,10.0,8.0,4.0,7.0,5.0,9.0,2.0,7.0,5.0,11.0
I,1.0,8.0,0.0,5.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
W,4.0,6.0,5.0,6.0,3.0,7.0,8.0,5.0,1.0,7.0,8.0,8.0,8.0,9.0,0.0,8.0
U,2.0,2.0,3.0,1.0,1.0,7.0,8.0,6.0,7.0,8.0,11.0,8.0,3.0,10.0,1.0,8.0
I,5.0,9.0,4.0,5.0,2.0,9.715096,6.0,5.0,4.0,13.0,5.0,9.0,2.0,8.0,4.0,9.0
U,4.0,9.0,4.0,6.0,4.0,8.0,6.0,13.0,4.0,6.0,12.0,8.0,3.0,9.0,0.0,8.0
L,3.0,5.0,4.0,4.0,2.0,9.0,6.0,2.0,7.0,10.0,4.0,8.0,2.0,8.0,4.0,10.0
R,4.0,9.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,10.0,5.0,8.0,7.0,8.0
R,3.0,5.0,4.0,3.0,3.0,7.0,9.0,6.0,5.0,7.0,4.0,8.0,3.0,7.0,5.0,11.0
Y,4.0,9.0,4.0,4.0,2.0,4.0,10.0,2.0,5.0,10.0,9.0,6.0,3.0,10.0,4.0,4.0
Y,4.0,6.0,5.0,5.0,2.0,5.0,10.0,3.0,2.0,9.0,13.0,8.0,2.0,11.0,0.0,8.0
X,5.0,9.0,8.0,7.0,4.0,9.0,8.0,1.0,8.0,11.0,4.0,5.0,2.0,8.0,3.0,9.0
S,2.0,3.0,3.0,2.0,1.0,7.0,8.0,2.0,5.0,10.0,7.0,9.0,2.0,9.0,4.0,8.0
T,5.0,6.0,5.0,4.0,2.0,5.0,12.0,3.0,6.0,12.0,9.0,4.0,2.0,11.0,1.0,5.0
C,7.0,11.0,9.0,8.0,8.0,9.0,5.0,6.0,5.0,10.0,6.0,9.0,5.0,8.0,3.0,8.0
J,4.0,9.0,6.0,6.0,4.0,10.0,5.0,4.0,6.0,13.103753,5.0,11.0,0.0,7.0,0.0,8.0
L,6.0,9.0,8.0,8.0,7.0,6.0,9.0,3.0,7.0,9.0,8.0,9.0,4.0,10.0,8.0,6.0
E,2.0,5.0,3.0,4.0,3.0,7.0,7.0,4.0,7.0,8.0,6.0,9.0,2.0,8.0,5.0,8.0
K,4.0,8.0,6.0,6.0,3.0,5.0,7.0,2.0,7.0,10.0,9.0,10.0,5.0,8.0,4.0,7.0
C,5.0,11.0,5.0,8.0,3.0,5.0,7.0,7.0,9.0,7.0,6.0,13.0,2.0,8.0,4.0,8.0
U,3.0,4.0,4.0,6.0,2.0,7.0,5.0,14.0,5.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0
C,6.0,8.0,6.0,6.0,3.0,6.0,7.0,6.0,8.0,9.0,7.0,13.0,3.0,8.0,5.0,8.0
B,3.0,6.0,5.0,4.0,5.0,8.0,7.0,4.0,3.0,6.0,6.0,7.0,3.0,8.0,7.0,6.0
H,4.0,8.0,5.0,5.0,2.0,7.0,5.0,15.0,1.0,7.0,8.0,8.0,3.0,8.0,0.0,8.0
W,6.0,11.0,6.0,8.0,5.0,3.0,9.0,3.0,3.0,10.0,10.0,9.0,6.0,10.0,2.0,6.0
U,9.0,13.0,9.0,8.0,5.0,8.0,5.0,7.0,6.0,6.0,8.0,7.0,5.0,8.0,3.0,5.0
U,4.0,7.0,5.0,5.0,2.0,8.0,4.0,14.0,5.0,7.0,14.590189,7.0,3.0,9.0,0.0,8.0
X,8.0,10.0,10.0,7.0,5.137602,5.0,8.0,2.0,9.0,11.0,10.0,10.0,3.0,8.0,4.0,6.0
U,5.0,11.0,5.0,8.0,4.0,3.0,8.0,5.0,6.0,9.0,9.0,10.0,3.0,9.0,1.0,6.0
P,5.0,7.0,7.0,5.0,3.0,8.0,11.0,4.0,4.0,12.0,4.0,3.0,3.0,9.0,3.0,8.0
R,4.0,9.0,5.0,7.0,3.0,7.0,10.0,9.0,5.0,7.0,5.0,8.0,3.0,7.0,6.0,10.0
B,3.0,7.0,3.0,5.0,3.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,2.0,8.0,8.0,10.0
M,3.0,10.0,4.0,8.0,6.0,7.0,6.0,11.0,2.0,7.0,9.0,8.0,6.0,6.0,0.0,8.0
K,4.0,5.0,6.0,4.0,3.0,7.0,7.0,2.0,7.0,9.0,6.0,11.0,3.0,8.0,4.0,9.0
A,2.0,3.0,4.0,1.0,1.0,7.0,4.0,2.0,0.0,6.0,2.0,8.0,2.0,6.0,2.0,8.0
F,4.0,8.0,5.0,5.0,3.0,6.0,10.0,4.0,6.0,13.0,9.0,6.0,2.0,10.0,2.0,8.0
P,6.0,8.0,6.0,6.0,5.0,6.0,12.0,4.0,5.0,11.0,7.0,4.0,5.0,11.0,4.0,5.0
P,1.0,1.0,2.0,1.0,0.0,4.0,11.0,4.0,3.0,10.0,7.0,5.0,0.0,9.0,2.0,7.0
S,6.0,11.0,6.0,6.0,3.0,12.0,3.0,3.0,5.0,13.0,2.0,9.0,2.0,8.0,3.0,11.0
