lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
P,3.0,7.0,5.0,5.0,3.0,5.0,10.0,6.0,4.0,10.0,8.0,4.0,2.0,10.0,3.0,7.0
X,6.0,12.0,7.0,6.0,4.0,8.0,8.0,2.0,7.0,11.0,6.0,7.0,4.0,12.0,3.0,8.0
V,4.0,9.0,6.0,7.0,7.0,8.0,7.0,4.0,2.0,7.0,6.0,8.0,6.0,9.943303,6.0,9.0
T,1.0,2.0,2.0,1.0,0.0,6.0,13.0,1.7947975,5.0,9.0,11.0,8.0,0.0,8.0,0.0,7.0
C,3.0,8.0,4.0,6.0,2.0,5.0,8.0,8.0,8.875388,8.0,8.0,12.0,2.0,9.0,4.0,10.0
H,4.0,8.0,5.0,6.0,7.0,7.0,6.0,4.0,3.0,7.0,6.0,8.0,7.0,8.0,6.0,7.0
R,7.0,11.0,9.0,8.0,9.0,8.0,7.0,5.0,4.0,7.0,6.0,9.0,9.0,8.0,7.0,10.0
T,3.0,10.0,5.0,8.0,2.0,7.0,12.615686,0.0,6.0,7.0,10.0,8.0,0.0,8.0,0.0,8.0
P,3.0,9.0,4.0,6.0,2.0,4.0,11.0,8.0,2.0,10.0,6.0,4.0,1.0,10.0,4.0,8.0
X,5.0,8.0,8.0,6.0,7.0,7.0,8.0,3.0,6.0,8.0,6.0,8.0,5.630573,6.0,8.0,7.0
N,6.0,9.0,8.0,7.0,9.0,7.0,8.0,3.0,4.0,8.0,7.0,8.0,7.0,9.0,6.0,4.0
S,4.0,7.0,5.0,5.0,4.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,2.0,8.0,5.0,8.0
L,1.0,4.0,3.0,3.0,1.0,6.0,5.0,2.0,7.0,7.0,2.0,10.0,0.0,7.0,2.0,8.0
W,3.0,4.0,5.0,3.0,3.0,9.0,11.0,2.0,2.0,6.0,9.0,8.0,6.0,10.0,0.0,8.0
F,3.0,5.0,5.0,3.0,2.0,6.0,10.0,3.0,6.0,13.0,7.0,4.0,1.0,10.0,2.0,7.0
V,7.0,10.0,9.0,8.0,6.0,9.0,11.0,6.0,4.0,6.0,8.0,8.0,6.0,11.0,6.0,5.0
A,3.0,10.0,4.0,8.0,4.0,11.0,3.0,1.0,2.0,8.0,2.0,9.0,2.0,6.0,3.0,8.0
D,3.0,6.0,3.0,4.0,3.0,5.0,7.0,8.0,7.0,7.0,7.0,6.0,2.0,8.0,3.0,8.0
X,3.0,6.0,5.0,4.0,4.0,6.0,7.0,3.0,6.0,7.0,6.0,8.0,3.0,8.0,6.0,6.0
E,5.0,7.0,8.0,5.0,4.0,7.0,8.0,2.0,9.0,11.0,6.0,8.0,2.0,8.0,4.0,8.0
A,5.0,9.0,9.0,8.0,6.0,11.746369,2.657917,1.0,2.0,8.0,2.0,9.0,4.0,6.0,3.0,8.0
V,3.0,8.0,4.0,6.0,3.0,4.0,11.0,4.0,4.0,9.0,12.0,8.0,2.0,10.0,1.0,8.0
G,7.0,9.0,8.0,8.0,8.737017,7.0,6.0,5.0,4.0,7.0,6.0,8.0,6.0,7.0,6.0,8.0
Q,2.0,2.0,3.0,3.0,2.0,8.0,8.0,5.0,1.0,5.0,7.0,9.0,2.0,9.0,5.0,9.0
X,8.0,15.0,7.0,8.0,4.0,8.0,7.0,2.0,8.0,10.0,4.0,7.0,5.0,5.0,4.0,8.0
C,2.0,1.0,3.0,2.0,1.0,6.0,7.0,6.0,9.0,7.0,6.0,14.0,0.0,8.0,4.0,9.0
E,3.0,7.0,4.0,5.0,4.0,7.0,7.0,5.0,4.0,7.0,6.0,9.0,5.0,9.0,7.0,9.0
V,3.0,5.0,5.0,4.0,2.0,8.0,12.0,2.0,3.0,5.0,10.0,8.0,2.0,10.0,1.0,8.0
J,7.0,11.0,7.0,8.0,7.0,6.0,6.0,4.0,5.0,10.0,7.0,11.0,4.0,6.0,7.0,6.0
L,3.0,0.0,5.0,4.0,1.0,4.0,0.0,10.0,7.0,0.0,1.0,1.4537996,0.0,7.0,1.0,6.0
R,4.0,8.0,5.0,5.0,3.0,4.0,11.0,8.0,3.0,7.0,3.0,9.0,3.0,7.0,6.0,11.0
X,4.0,8.0,6.0,6.0,4.0,10.0,7.0,1.0,7.0,10.0,3.0,7.0,2.0,8.0,3.0,9.0
Z,5.0,11.0,6.0,8.0,5.0,7.0,7.0,3.0,13.261836,9.0,6.0,8.0,0.0,8.0,8.0,8.0
W,8.0,11.0,8.0,8.0,7.0,6.0,11.0,3.0,3.0,8.0,7.0,6.0,10.0,11.0,4.0,4.0
D,3.0,11.0,6.0,8.0,5.0,8.0,7.0,7.0,8.0,7.0,6.0,4.0,3.0,7.0,4.0,8.0
E,2.0,5.0,4.0,3.0,2.0,8.0,7.0,1.0,8.0,11.0,4.0,8.0,2.0,8.0,4.0,10.0
G,3.0,7.0,4.0,5.0,2.0,6.0,6.0,6.0,6.0,9.0,6.0,11.0,2.0,9.0,4.0,9.0
L,2.0,6.0,4.0,4.0,3.0,6.0,5.0,0.0,7.0,7.0,3.0,11.0,0.0,7.0,2.0,7.0
R,7.0,10.0,9.0,8.0,9.0,8.0,7.0,5.0,5.0,8.0,5.0,8.0,4.0,8.0,6.0,11.0
I,3.0,8.0,4.0,6.0,2.0,6.0,8.0,0.0,7.0,13.0,7.0,8.0,0.0,8.0,1.0,7.0
Z,4.0,7.0,5.0,5.0,2.0,7.0,7.0,3.0,13.964466,9.0,6.0,8.0,0.0,8.0,8.0,8.0
T,5.0,9.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,4.0,8.0,7.0,10.0
M,1.0,1.0,2.0,2.0,1.0,7.0,6.0,11.49318,0.0,7.0,8.0,8.0,6.0,6.0,0.0,8.0
B,2.0,6.0,5.0,4.0,4.0,8.0,7.0,3.0,5.0,9.0,6.0,6.0,4.0,8.0,5.0,8.0
P,3.0,8.0,4.0,5.0,3.0,4.0,12.0,7.0,1.0,10.0,6.0,3.9083235,1.0,10.0,3.0,8.0
N,3.0,2.0,4.0,3.0,2.0,7.0,8.0,5.0,5.0,7.0,7.0,6.0,5.0,9.0,2.0,6.0
M,3.0,7.0,5.0,5.0,2.0,6.0,7.0,9.0,2.0,8.0,9.0,9.0,8.0,6.0,0.0,8.0
G,4.0,10.0,5.0,7.0,4.0,6.0,6.0,6.0,5.0,10.0,7.0,13.0,2.0,9.0,4.0,9.0
K,4.0,6.0,6.0,4.0,3.0,6.0,7.0,3.0,7.0,9.0,9.0,9.0,6.0,11.0,3.0,7.0
J,4.0,10.0,4.0,8.0,4.0,9.0,8.0,3.0,2.0,11.0,6.0,6.0,3.0,10.0,6.0,12.0
Z,5.0,9.0,6.0,7.0,3.0,7.0,7.0,2.0,9.0,12.0,6.0,8.0,2.0,7.0,6.0,7.0
R,7.0,10.0,6.0,6.0,4.0,8.0,8.0,5.0,5.0,9.0,5.0,8.0,6.0,5.0,6.0,10.0
J,3.0,7.0,5.0,5.0,2.0,9.0,7.0,2.0,6.0,14.005949,4.0,7.0,0.0,7.0,0.0,8.0
X,3.0,7.0,5.0,4.0,2.0,8.0,6.0,4.0,8.0,6.0,4.0,7.0,3.0,7.0,6.0,8.0
A,2.0,3.0,3.0,1.0,1.0,12.0,3.0,3.0,2.0,11.0,2.0,9.0,2.0,6.0,1.0,8.0
J,3.0,6.0,5.0,4.0,2.0,7.0,7.0,2.0,6.0,14.0,6.0,10.0,1.0,6.0,1.0,8.0
U,8.0,13.0,8.0,8.0,5.0,7.0,5.0,6.0,6.0,7.0,9.0,9.0,4.0,9.0,3.0,8.0
L,4.0,9.0,5.0,8.0,2.0,0.0,2.0,4.0,6.0,2.0,0.0,8.0,0.0,8.0,0.0,8.0
V,3.0,6.0,4.0,4.0,2.0,8.0,12.0,3.0,4.0,5.0,11.0,8.0,2.0,10.0,1.0,8.0
L,4.0,8.0,6.0,8.0,6.0,6.0,6.0,4.0,4.0,7.0,5.0,9.0,3.0,6.0,8.0,8.0
D,5.0,11.0,6.0,8.0,6.186969,7.0,7.0,8.0,7.0,7.0,6.0,5.0,3.0,8.0,3.0,6.0
Y,4.0,9.0,6.0,8.0,3.0,8.0,10.0,2.0,2.0,6.0,12.0,8.0,1.0,11.0,0.0,8.0
X,4.0,9.0,7.0,8.0,7.0,8.0,8.0,2.0,6.0,7.0,6.0,8.0,5.0,6.0,8.0,7.0
X,1.0,0.0,2.0,1.0,0.0,7.0,7.0,4.0,3.0,7.0,6.0,8.0,2.0,8.0,4.0,8.0
C,3.465556,7.0,5.0,5.0,2.0,3.0,8.0,6.0,8.0,10.0,11.0,13.0,2.0,9.0,3.0,6.0
N,7.0,11.0,9.0,8.0,5.0,7.0,10.0,4.0,6.0,7.0,6.0,8.0,7.0,8.0,1.0,7.0
I,3.0,11.0,3.0,8.0,2.0,7.0,7.0,0.0,8.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
L,5.0,11.0,6.0,8.0,5.0,4.0,4.0,4.0,9.0,3.0,0.0,7.0,0.0,7.0,2.0,6.0
M,1.0,3.0,3.2603283,2.0,2.0,7.0,7.0,2.9880712,3.0,8.0,6.0,8.0,5.0,7.0,1.0,8.0
P,2.0,3.0,4.0,2.0,2.0,7.0,10.0,4.0,3.0,11.0,5.0,3.0,1.0,10.0,2.0,8.0
H,6.0,10.0,8.0,8.0,8.0,5.0,9.0,3.0,6.0,10.0,9.0,8.0,7.0,8.0,7.0,6.0
R,4.0,5.0,5.0,5.0,5.0,6.0,7.0,4.0,5.0,7.0,5.0,8.0,6.0,8.0,6.0,6.0
I,5.0,11.0,3.0,6.0,3.0,9.0,6.0,5.0,5.0,13.0,4.0,6.0,2.0,8.0,5.0,8.0
V,7.0,10.0,7.0,8.0,3.0,3.0,12.0,4.0,4.0,11.0,13.0,8.0,2.0,9.0,1.0,8.0
W,6.0,10.0,9.0,8.0,5.0,7.0,8.0,5.0,2.0,7.0,8.0,8.0,9.0,9.0,0.0,8.0
C,2.0,4.0,4.0,4.0,2.0,6.0,8.0,7.0,7.0,9.0,7.0,13.0,1.0,9.0,4.0,10.0
N,4.0,9.0,4.0,6.0,3.0,7.0,7.0,15.0,2.0,5.0,6.0,8.0,6.0,8.0,0.0,8.0
U,4.0,6.0,5.0,4.0,3.0,4.0,9.0,5.0,7.0,11.0,9.0,9.0,3.0,9.0,2.0,7.0
D,4.0,7.0,5.0,5.0,3.0,7.0,6.0,2.0,6.0,8.0,4.0,7.0,3.0,8.0,3.0,8.0
D,3.0,7.0,5.0,5.0,4.0,8.0,6.0,4.0,6.0,7.0,6.0,5.0,3.0,8.0,3.0,7.0
L,2.0,8.0,4.0,6.0,2.0,6.0,4.0,1.0,8.0,7.0,2.0,9.0,0.0,7.0,2.0,8.0
V,3.0,1.0,5.0,2.0,1.0,6.0,12.0,2.0,2.0,8.0,11.0,7.0,2.0,11.0,1.0,8.0
Z,2.0,4.0,3.0,5.0,2.0,7.0,8.0,3.0,11.396634,9.0,6.0,8.0,0.0,8.0,7.0,7.0
Q,5.0,10.0,7.0,8.0,6.0,8.0,5.0,7.0,5.0,8.0,6.0,9.0,4.0,7.0,5.0,7.0
J,1.0,7.0,3.0,5.0,3.0,10.0,7.0,0.0,6.0,11.0,2.0,6.0,0.0,7.0,0.0,8.0
P,6.0,10.0,8.0,8.0,4.0,5.0,12.0,4.0,5.0,13.0,6.0,0.9767721,1.0,10.0,2.0,6.0
E,4.0,9.0,5.0,8.0,4.0,3.0,7.0,6.0,10.0,7.0,6.0,14.0,0.0,8.0,6.0,8.0
D,2.0,6.0,3.0,4.0,2.0,6.0,7.0,6.0,6.0,7.0,6.0,5.0,2.0,8.0,3.0,7.0
F,3.0,5.0,3.0,3.0,1.0,8.0,9.0,2.0,5.0,13.0,6.0,5.0,1.0,10.0,1.0,8.0
L,6.0,10.0,6.0,5.0,3.0,7.0,6.0,3.0,5.0,11.0,9.0,11.0,3.0,11.0,5.0,9.0
P,4.0,7.0,6.0,5.0,4.0,7.0,10.0,5.0,4.0,11.0,4.0,3.0,1.0,10.0,4.0,8.0
U,5.0,5.0,6.0,8.0,2.0,8.0,5.0,14.0,5.0,6.0,14.0,8.0,3.0,9.0,0.0,8.0
S,5.0,13.0,5.0,7.0,3.0,8.0,4.0,3.0,4.0,8.0,2.0,7.0,3.0,6.0,4.0,8.0
K,4.0,10.0,6.0,8.0,3.0,3.0,7.0,4.0,7.0,11.0,12.0,12.0,3.0,8.0,3.0,6.0
J,5.0,11.0,7.0,8.0,5.0,9.0,7.0,2.0,7.0,12.0,5.0,7.0,1.0,6.0,3.0,6.0
I,3.0,7.0,4.0,4.0,2.0,8.0,6.0,1.0,7.0,12.0,5.0,9.0,0.0,8.0,1.0005949,8.0
A,2.0,6.0,4.0,3.0,1.0,10.0,4.0,3.0,2.0,9.0,2.0,8.0,2.0,7.0,2.0,9.0
Y,4.0,7.0,6.0,9.0,8.0,9.0,8.0,5.0,3.0,6.0,7.0,8.0,8.0,12.0,8.0,4.0
F,4.0,6.0,6.0,4.0,5.0,7.0,8.0,5.0,5.0,8.0,6.0,8.0,5.0,10.0,8.0,11.0
Z,4.0,8.0,5.0,6.0,4.0,7.0,7.0,3.0,11.806585,9.0,6.0,8.0,0.0,8.0,7.4672155,8.0
T,3.0,8.0,4.0,5.0,2.0,8.0,11.0,4.0,5.0,6.0,11.0,7.0,2.0,11.0,0.0,7.0
R,3.0,8.0,5.0,6.0,4.0,9.0,8.0,3.0,7.0,9.0,2.0,8.0,3.0,6.0,3.0,11.0
P,5.0,10.0,7.0,8.0,7.0,5.0,8.0,7.0,5.0,8.0,7.0,9.0,2.0,9.0,7.0,9.0
M,6.0,8.0,9.0,6.0,6.0,8.0,6.0,2.0,5.0,9.0,6.0,8.0,8.0,7.0,2.0,7.0
H,2.0,4.0,4.0,2.0,2.0,5.0,9.0,3.0,5.0,10.0,9.0,9.0,3.0,8.0,1.0,8.0
Q,3.0,6.0,4.0,7.0,3.0,8.0,9.0,5.0,3.0,7.0,10.0,10.0,3.0,9.0,5.0,7.0
V,6.0,10.0,6.0,8.0,2.0,3.0,11.0,5.0,5.0,11.0,12.0,7.0,2.0,10.0,1.0,8.0
V,3.0,2.0,6.0,4.0,3.0,7.0,12.0,3.0,3.0,7.0,12.0,9.0,3.0,10.0,1.0,8.0
L,4.0,8.0,6.0,6.0,3.0,6.0,5.0,1.0,9.0,7.0,2.0,10.0,0.0,6.0,3.0,8.0
W,5.0,9.0,8.0,7.0,7.0,7.0,8.0,5.0,2.0,7.0,9.0,8.0,6.0,8.0,3.0,9.0
C,5.0,7.0,5.0,4.0,3.0,4.0,8.0,5.0,8.0,11.0,9.0,13.0,1.0,9.0,3.0,7.0
K,5.0,9.0,7.0,7.0,6.0,5.0,8.0,1.0,6.0,10.0,8.0,9.0,3.0,8.0,4.0,6.0
J,1.0,0.0,2.0,1.0,1.0,11.0,6.0,3.0,4.0,10.156974,4.0,9.0,0.0,7.0,0.0,8.0
Z,1.0,0.0,2.0,1.0,0.0,7.0,7.0,3.0,10.0,8.0,6.0,8.0,0.0,8.0,6.0,8.0
F,3.0,4.0,4.0,4.0,1.0,1.0,13.0,5.0,3.0,12.0,10.0,6.0,0.0,8.0,2.0,6.0
Y,9.0,11.0,8.0,8.0,6.0,6.0,5.0,5.0,5.0,9.0,9.0,6.0,4.0,11.0,4.0,4.0
Y,1.0,0.0,2.0,0.0,0.0,7.0,10.0,3.0,2.0,7.0,12.0,8.0,1.0,11.0,0.0,8.0
K,3.0,8.0,4.0,5.0,2.0,3.0,7.0,6.0,2.0,6.0,5.0,11.0,3.0,8.0,3.0,10.0
E,3.0,7.0,5.0,6.0,4.0,7.0,7.0,6.0,3.0,7.0,6.0,10.0,3.0,8.0,7.0,10.0
Y,3.0,4.0,4.0,3.0,2.0,8.0,11.0,1.0,7.0,5.0,11.0,8.0,1.0,11.0,1.0,9.0
Y,3.0,7.0,4.0,6.0,4.0,6.0,8.0,4.0,3.0,7.0,9.0,7.0,2.0,10.0,6.0,5.0
C,4.0,7.0,5.0,5.0,5.0,7.0,5.0,3.0,5.0,7.0,7.0,11.0,5.0,9.0,4.0,8.0
B,6.0,11.0,6.0,6.0,5.0,10.0,7.0,3.0,6.0,10.0,3.0,7.0,6.0,7.0,7.0,10.0
R,7.0,11.0,6.0,6.0,4.0,8.0,6.0,4.0,5.0,10.0,5.0,9.0,4.0,6.0,7.0,11.0
O,5.0,8.0,7.0,6.0,6.0,7.0,8.0,6.0,3.0,7.0,7.0,9.0,7.0,9.0,4.0,7.0
Y,6.0,9.0,6.0,7.0,4.0,4.0,11.0,6.0,7.0,13.0,10.0,5.0,2.0,9.0,2.0,5.0
D,3.0,1.0,3.0,3.0,2.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,2.0,8.0,3.0,7.0
O,5.0,9.0,6.0,6.0,4.0,7.0,6.0,8.0,5.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
H,2.0,3.0,2.0,1.0,2.0,7.0,7.0,5.0,5.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0
P,8.892145,11.0,6.0,6.0,4.0,6.0,11.0,5.0,3.0,11.0,5.0,5.0,4.0,9.0,4.0,8.0
R,4.0,8.0,5.0,6.0,4.0,5.0,10.0,7.0,5.0,6.0,3.0,9.0,3.0,6.0,5.0,8.0
A,3.0,8.0,5.0,5.0,2.0,8.0,3.0,2.0,2.0,7.0,1.0,8.0,3.0,7.0,3.0,8.0
N,4.0,5.0,6.0,4.0,5.5943685,7.0,8.0,5.0,4.0,7.0,4.0,7.0,6.0,9.0,5.0,4.0
B,5.0,11.0,8.0,8.0,8.198621,7.0,7.0,5.0,6.0,6.0,6.0,6.0,3.0,8.0,6.0,10.0
I,1.0,3.0,0.0,2.0,0.0,7.0,7.0,1.0,6.0,11.0,6.0,8.0,0.0,8.0,0.0,7.0
A,2.0,0.0,3.0,2.0,2.0,10.0,4.0,4.0,2.0,8.0,3.0,9.0,2.0,6.0,2.0,9.0
V,3.0,10.0,5.0,6.0,3.0,9.0,11.0,2.0,2.0,3.0,11.0,9.0,2.0,10.0,1.0,8.0
Q,3.0,5.0,4.0,6.0,3.0,8.0,6.0,7.0,2.0,5.0,6.0,9.0,3.0,8.0,5.0,10.0
M,1.0,0.0,2.0,0.0,1.0,7.0,6.0,9.0,0.0,7.0,8.0,8.0,5.0,6.0,0.0,8.0
H,7.0,10.0,8.0,7.0,4.0,7.0,8.0,3.0,5.0,10.0,8.0,8.0,5.0,8.0,4.0,7.0
L,3.0,7.0,4.0,5.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,8.0,0.0,8.0
D,2.0,0.0,2.0,1.0,1.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,2.0,8.0,3.0,8.0
F,5.0,8.0,6.0,7.0,6.0,8.0,7.0,6.0,5.0,6.0,6.0,8.0,3.0,9.0,10.0,6.0
S,2.0,6.0,3.0,4.0,1.0,7.0,7.0,2.0,5.0,13.0,6.0,8.0,0.0,7.0,0.0,8.0
J,8.268141,11.0,7.0,10.0,5.0,10.0,6.0,2.0,4.0,11.0,3.0,6.0,3.0,8.0,7.0,9.0
I,2.0,6.1582074,4.0,4.0,3.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
V,1.0,0.0,2.0,0.0,0.0,7.0,8.0,4.0,2.0,7.0,12.0,8.0,2.0,10.0,0.0,8.0
Z,5.0,8.0,6.0,6.0,4.0,7.0,8.0,2.0,8.0,11.0,6.0,8.0,2.0,8.0,6.0,7.0
F,3.0,4.0,4.0,4.0,2.0,6.0,10.0,4.0,6.0,10.0,9.0,5.0,1.0,10.0,3.0,6.0
J,2.0,8.0,4.0,6.0,4.0,8.0,7.0,2.0,4.0,9.0,5.0,7.0,1.0,6.0,4.0,4.0
W,3.0,8.0,6.0,6.0,9.0,8.0,5.0,5.0,1.0,7.0,6.0,8.0,8.0,10.0,3.0,8.0
P,8.0,15.0,7.0,8.0,4.0,6.0,10.0,5.0,4.0,12.0,5.0,4.0,5.0,9.0,4.0,7.0
P,4.0,9.0,5.0,6.0,3.0,6.0,11.0,7.0,2.0,11.0,5.0,3.0,1.0,10.0,3.0,8.0
U,4.0,7.0,5.0,5.0,3.0,6.0,8.0,7.0,8.0,9.0,10.0,9.0,3.0,9.0,1.0,8.0
S,4.0,6.0,4.0,4.0,2.0,8.0,7.0,5.0,8.0,5.0,6.0,8.0,0.0,8.0,9.0,7.0
S,7.0,10.0,9.0,8.0,5.0,10.0,8.0,4.0,8.0,12.0,4.0,5.0,2.0,10.0,5.0,9.0
F,8.0,15.0,7.0,8.0,4.0,7.0,9.0,3.0,7.0,13.0,4.0,6.0,2.0,7.0,6.0,7.0
E,4.0,9.0,6.0,8.0,7.0,8.0,7.0,5.0,4.0,7.0,6.0,9.0,3.0,8.0,7.0,8.0
Y,4.0,4.0,4.0,7.0,3.0,7.0,11.0,3.0,3.0,9.0,9.0,6.0,3.0,10.0,5.0,6.0
Y,4.0,6.0,5.0,8.0,6.0,9.0,8.0,5.0,2.0,6.0,8.0,7.0,7.0,11.0,6.0,5.0
Q,4.0,4.0,4.0,5.0,3.0,8.0,9.0,6.0,1.0,5.0,7.0,11.0,2.0,9.0,5.0,9.0
Q,4.0,6.0,5.0,7.0,5.0,8.0,6.0,7.0,5.0,6.0,4.0,8.0,3.0,9.0,4.0,7.0
X,6.0,9.0,9.0,7.0,5.0,8.0,6.0,1.0,8.0,10.0,5.0,8.0,3.0,8.0,4.0,8.0
W,5.0,7.0,7.0,5.0,6.0,8.0,8.0,5.0,3.8603396,6.0,7.0,8.0,8.0,8.0,6.0,6.0
Z,5.0,9.0,7.0,7.0,4.0,6.0,9.0,3.0,9.0,11.0,9.0,6.0,1.0,9.0,6.0,6.0
Q,2.0,3.0,3.0,4.0,3.0,8.0,8.0,6.0,1.0,5.0,7.0,10.0,2.0,9.0,5.0,10.0
E,2.0,3.0,3.0,5.0,2.0,3.0,8.0,6.0,11.0,7.0,6.0,14.0,0.0,8.0,7.0,8.0
M,14.289774,15.0,14.855541,8.0,6.0,10.0,1.0,5.0,3.0,10.0,2.0,10.0,8.0,0.37266892,1.0,8.0
H,6.0,7.0,8.0,9.0,8.0,8.0,10.0,4.0,1.0,7.0,6.0,8.0,4.0,10.0,10.0,6.0
D,3.0,7.0,5.0,5.0,3.0,8.0,7.0,4.0,7.0,11.0,5.0,6.0,3.0,8.0,4.0,9.0
D,6.0,10.0,9.0,8.0,6.0,9.0,8.0,4.0,6.0,10.0,4.0,5.0,5.6775017,8.0,3.0,9.0
P,2.0,4.0,4.0,3.0,2.0,9.0,8.0,2.0,5.0,13.0,4.0,4.0,1.0,10.0,2.0,9.0
R,4.0,6.0,6.0,4.0,5.0,9.0,7.0,3.0,6.0,10.0,3.0,8.0,3.0,6.0,3.0,10.0
R,5.0,10.0,5.0,6.0,3.0,7.0,8.0,5.0,5.0,9.0,5.0,8.0,6.0,6.0,7.0,10.0
B,5.0,11.0,7.0,8.0,6.0,9.0,7.0,3.0,6.0,10.0,5.0,6.0,3.0,7.0,5.0,10.0
D,4.0,8.0,6.0,6.0,5.0,7.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,8.0,3.0,7.0
S,4.0,7.0,6.0,5.0,2.0,7.0,7.0,2.0,7.0,10.0,5.0,9.0,1.0,8.0,5.0,8.0
D,4.0,6.0,5.0,4.0,4.0,8.0,7.0,4.0,6.0,9.0,4.0,6.0,3.0,8.0,4.0,9.0
Z,2.0,3.0,3.0,3.0,2.0,7.0,8.0,5.0,9.0,6.0,6.0,8.0,2.0,8.0,7.0,8.0
Z,4.0,7.0,5.0,6.0,4.0,8.0,9.0,4.0,4.0,7.0,5.0,7.0,2.0,8.0,9.0,6.0
G,3.0,7.0,4.0,6.0,2.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,2.0,7.0,6.0,11.0
Q,6.0,9.0,7.0,11.0,7.0,8.0,10.0,5.0,4.0,6.0,10.0,10.0,3.0,8.0,7.0,9.5794325
M,6.0,14.0,8.0,8.0,5.0,12.0,2.0,3.0,3.0,11.0,2.0,9.0,8.0,3.1670094,1.0,9.0
H,4.0,10.0,5.0,8.0,5.0,7.0,7.0,13.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0
O,5.0,8.0,6.0,6.0,5.0,6.0,8.0,7.0,4.0,7.0,5.0,9.0,4.0,8.0,4.0,7.0
O,3.0,8.0,4.0,6.0,2.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
R,4.0,7.0,5.0,5.0,6.0,7.0,7.0,3.0,5.0,6.0,6.0,9.0,5.0,9.0,6.0,6.0
G,3.0,7.0,5.0,6.0,3.0,6.0,6.0,7.0,7.0,7.0,5.0,11.0,2.0,10.0,4.0,8.0
X,6.0,9.0,9.0,7.0,3.0,8.0,8.0,2.0,9.0,10.0,6.0,9.0,3.0,7.0,5.0,8.0
K,3.0,7.0,4.0,4.0,2.0,5.0,7.0,7.0,2.0,7.0,6.0,10.971,3.0,8.0,2.0,12.0
Y,3.0,7.0,5.0,5.0,3.0,8.0,10.0,1.0,7.0,5.0,11.0,8.0,1.0,11.0,2.0,8.0
K,4.0,10.0,6.0,7.0,5.0,7.0,6.0,5.0,7.0,7.0,6.0,11.0,3.0,7.0,6.0,8.0
W,6.0,11.140886,7.0,8.0,8.0,4.0,9.0,2.0,3.0,10.0,8.0,8.0,8.0,11.0,2.0,6.0
A,5.0,10.0,8.0,7.0,6.0,11.0,4.0,1.0,5.0,10.0,1.0,5.0,2.0,7.0,4.0,9.0
O,5.0,10.0,6.0,8.0,5.0,8.0,7.0,8.0,5.0,8.0,5.0,7.0,3.0,8.0,3.0,7.0
I,5.0,7.0,7.0,6.0,5.0,9.0,8.0,3.0,6.0,10.0,5.0,6.0,3.0,8.0,6.0,10.0
Q,3.0,4.0,4.0,4.0,2.0,8.0,8.0,6.0,2.0,5.0,7.0,10.0,3.0,8.0,5.0,8.0
I,1.0,3.0,2.0,2.0,0.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,0.0,8.0
V,5.0,7.0,5.0,4.0,3.0,3.0,12.0,4.0,3.0,11.0,11.0,7.0,2.0,9.0,1.0,7.0
X,3.0,9.0,5.0,6.0,3.0,8.0,8.0,1.0,8.0,9.0,6.0,9.0,3.0,8.0,4.0,8.0
E,4.0,9.812747,6.0,6.0,5.0,10.0,6.0,1.0,7.0,11.0,4.0,8.0,4.0,8.0,4.0,12.0
A,2.0,3.0,4.0,2.0,2.0,9.0,1.7711308,2.0,1.0,8.0,2.0,9.0,2.0,7.0,2.0,8.0
Y,4.0,5.0,5.0,6.0,6.0,9.0,10.0,5.0,4.0,7.0,7.0,7.0,5.0,9.0,8.0,4.0
B,6.0,14.0,6.0,8.0,7.0,6.0,7.0,5.0,5.0,9.0,6.0,8.0,5.0,7.0,6.0,8.0
W,7.0,9.0,9.0,8.0,9.0,7.0,8.0,4.0,4.34349,6.0,7.0,10.0,8.0,8.0,5.0,9.0
A,3.0,9.0,5.0,7.0,3.0,6.0,5.0,3.0,1.0,6.0,0.0,8.0,2.0,7.0,2.0,7.0
V,2.0,3.0,4.0,2.0,1.0,6.0,12.0,3.0,3.0,7.0,11.0,9.0,2.0,11.0,1.0,8.0
V,3.0,6.0,5.0,4.0,2.0,7.0,10.0,4.0,3.0,7.0,12.0,8.0,3.0,10.0,0.0,8.0
N,2.0,4.0,4.0,2.0,2.0,7.0,8.0,4.0,5.0,10.0,7.0,8.0,3.0,9.0,2.0,7.0
