lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
O,6.0,9.0,6.0,8.0,3.0,8.0,6.0,8.0,8.887943,7.0,4.0,8.0,3.0,8.0,4.0,8.0
F,5.0,10.0,7.0,8.0,4.0,6.0,10.0,2.0,8.0,11.0,7.0,4.0,1.0,10.0,4.0,6.0
Y,6.0,8.0,7.0,6.0,4.0,4.0,8.0,1.0,8.0,10.0,10.0,6.0,1.0,11.0,3.0,5.0
N,5.0,11.0,7.0,9.0,5.0,6.0,8.0,3.0,7.0,10.0,9.0,9.0,3.0,8.0,4.0,5.0
J,3.0,6.0,4.0,4.0,1.0,9.0,7.0,1.0,6.0,13.0,5.0,7.0,0.0,8.0,0.0,7.0
Q,4.0,1.3429728,6.0,3.0,3.0,7.0,4.0,5.999722,4.0,7.0,6.0,8.0,5.0,7.0,3.0,8.0
I,3.0,9.0,4.0,7.0,2.0,6.0,8.0,0.0,7.0,14.0,6.0,7.0,0.0,8.0,1.0,7.0
P,9.0,11.0,8.0,6.0,3.0,7.0,9.128208,7.0,5.0,13.0,4.0,4.0,4.0,10.0,4.0,8.0
O,5.0,9.0,6.0,8.0,6.0,8.0,7.0,7.0,3.0,7.0,5.0,8.0,4.6420064,8.0,6.0,8.0
N,6.0,11.0,8.0,6.0,3.0,7.0,7.0,4.0,5.0,13.0,7.0,9.0,5.0,8.0,0.0,8.0
G,5.0,8.0,6.0,6.0,4.0,6.0,7.0,6.0,6.0,9.0,6.0,11.0,2.0,8.0,5.0,9.0
V,2.0,2.0,4.0,3.0,1.0,9.0,8.0,4.0,2.0,5.0,13.0,8.0,3.0,10.0,0.0,8.0
C,5.0,9.0,5.0,6.0,3.0,3.0,8.0,5.0,7.0,13.0,11.0,11.0,2.0,9.0,3.0,7.0
J,2.0,8.0,3.0,6.0,2.0,14.853836,3.0,4.0,5.0,12.0,1.0,8.0,0.0,7.0,0.0,8.0
Y,3.0,4.0,4.0,4.0,2.0,3.956448,10.0,2.0,7.0,10.0,10.0,5.0,2.0,11.0,3.0,4.0
W,6.0,7.0,8.0,5.0,8.0,8.0,7.0,4.0,4.0,7.0,6.0,7.0,10.0,10.0,4.0,7.0
J,4.0,9.0,4.0,6.0,2.0,12.0,2.0,6.0,5.0,14.0,2.0,11.0,0.0,7.0,0.0,8.0
A,8.0,12.0,7.0,7.0,4.0,10.0,2.0,4.0,1.0,10.0,4.0,12.0,6.0,0.581469,5.0,9.0
N,4.0,5.0,5.0,4.0,2.0,6.0,8.0,3.0,4.0,9.0,6.434178,7.0,5.0,9.0,1.0,7.0
J,2.0,4.0,3.0,5.0,1.0,11.0,2.0,8.0,4.0,14.0,5.0,13.0,1.0,6.0,0.0,8.0
N,3.0,9.0,3.0,6.0,2.0,7.0,7.0,12.958242,2.0,5.0,6.0,8.0,5.0,8.0,0.0,8.0
O,5.0,9.0,6.0,7.0,5.0,7.0,6.0,8.0,4.0,7.0,5.0,8.0,3.0,8.0,3.0,7.0
Y,3.0,3.0,6.0,5.0,1.0,7.0,10.0,2.0,2.0,7.0,13.0,8.0,2.0,11.0,0.0,8.0
D,3.0,7.0,5.0,5.0,3.0,7.0,7.0,9.0,7.0,6.0,6.0,5.0,3.0,8.0,4.0,8.0
J,5.0,10.0,7.0,8.0,3.0,8.0,5.0,4.0,7.0,15.0,6.0,12.0,0.0,7.0,0.0,8.0
K,2.0,3.0,2.7256005,3.0,2.0,4.0,7.0,7.0,2.0,7.0,6.0,11.0,3.0,8.0,2.0,10.0
R,4.0,9.0,5.0,8.0,4.0,5.0,11.0,8.0,4.0,7.0,3.2031226,9.0,3.0,7.0,7.0,11.0
W,1.0,7.0,0.0,5.0,1.0,7.0,7.0,6.0,2.0,6.0,7.0,8.0,2.0,8.0,0.0,8.0
J,2.0,3.0,2.0,4.0,1.0,11.623618,2.0,8.0,4.0,13.0,6.0,13.0,1.0,6.0,0.0,8.0
J,5.0,9.0,7.0,7.0,3.0,8.0,7.0,2.0,7.0,15.0,4.0,8.0,2.0,7.0,1.0,7.0
S,5.0,9.0,6.0,6.0,3.0,10.0,6.0,4.0,8.0,11.0,4.0,8.0,2.0,10.0,4.0,10.0
C,2.0,3.0,3.0,2.0,1.0,6.0,8.0,6.0,6.0,10.0,8.0,10.0,2.0,8.0,3.0,8.0
Q,3.0,4.0,4.0,6.0,3.0,7.0,9.0,4.0,3.0,7.0,9.0,11.0,2.0,9.0,5.0,7.0
N,4.0,4.0,5.0,3.0,2.0,7.0,8.18952,4.0,5.0,9.0,6.0,6.0,4.0,9.0,2.0,6.0
D,6.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,5.0,8.0,7.0,8.0,6.0,7.0,5.0,6.0
Y,6.0,9.0,6.0,7.0,2.0,4.0,12.0,3.0,7.0,12.0,11.0,4.0,1.0,11.0,2.0,5.0
I,1.0,7.0,2.0,5.0,1.0,7.0,7.0,0.0,7.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0
H,4.0,5.0,4.0,6.0,4.0,7.0,8.0,13.0,1.0,7.0,5.0,8.0,3.0,8.0,0.0,8.0
K,5.0,9.0,7.0,7.0,8.0,7.0,8.0,4.0,4.0,6.0,6.0,9.0,6.0,7.0,7.0,8.20096
G,5.0,10.0,6.0,8.0,4.0,5.0,8.0,5.0,5.0,8.0,10.0,8.0,2.0,9.0,3.0,8.0
F,5.0,9.0,6.0,7.0,6.0,7.0,8.0,5.0,4.0,8.0,6.0,8.0,2.339458,9.229644,8.0,11.0
W,5.0,7.0,6.0,6.0,3.0,6.0,8.0,4.0,2.0,7.0,9.0,8.0,8.0,9.0,0.0,8.0
W,4.0,9.0,6.0,7.0,3.0,10.0,8.0,5.0,2.0,7.0,8.0,8.0,7.0,9.0,0.0,8.0
A,4.0,10.0,5.0,6.0,4.0,11.026839,3.0,5.0,2.0,11.0,4.0,11.0,4.0,2.9153383,4.0,10.0
Z,5.0,10.0,7.0,7.0,5.0,7.0,8.0,2.0,9.0,11.0,8.0,7.0,1.0,9.0,6.0,6.0
S,2.0,4.0,3.0,3.0,2.0,8.0,7.0,2.0,6.0,10.0,7.0,8.0,1.0,9.0,5.0,8.0
Y,5.0,8.0,5.0,6.0,2.0,3.0,12.0,3.0,7.0,13.0,11.0,5.0,1.0,11.0,2.0,5.0
L,4.0,11.0,6.0,8.0,4.0,10.0,3.0,2.0,7.0,10.0,2.0,9.0,2.0,6.0,2.0,8.0
H,7.0,10.0,11.0,8.0,8.0,8.0,7.0,2.0,6.0,10.0,4.0,8.0,3.0,8.0,3.0,8.0
P,4.0,9.0,6.0,8.0,5.0,6.0,10.0,5.0,5.0,10.0,7.0,4.0,1.0,10.0,3.0,8.0
D,4.0,7.0,6.0,5.0,4.0,8.0,7.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,3.0,8.0
J,1.0,9.0,2.0,6.0,0.0,13.0,3.0,7.0,4.0,12.0,4.0,10.0,0.0,7.0,0.0,8.0
Q,2.0,3.0,3.0,4.0,2.0,8.0,7.0,5.0,3.0,7.0,7.0,8.0,3.0,8.0,5.0,8.0
X,5.0,8.0,8.0,6.0,4.0,6.0,8.0,2.0,7.0,10.0,9.0,8.0,3.0,7.0,4.0,6.0
B,9.0,14.132714,7.0,9.0,5.0,8.0,8.0,5.0,6.0,10.0,6.0,7.0,4.0,7.0,8.0,8.0
L,3.0,4.0,4.0,3.0,1.0,5.0,6.0,4.0,8.0,7.0,3.80716,8.0,1.0,8.0,4.0,8.0
C,3.0,9.0,5.0,7.0,2.0,5.0,8.0,7.0,9.0,6.0,7.0,13.732522,1.0,8.0,4.0,10.0
A,4.0,9.0,7.0,7.0,5.0,8.0,3.0,1.0,4.0,7.0,2.0,7.0,5.0,6.0,5.0,7.0
M,7.0,12.0,9.384173,8.0,6.0,12.0,4.0,4.0,3.0,10.0,2.0,7.0,7.0,5.0,1.0,8.0
Z,2.0,5.0,3.0,4.0,3.0,7.0,7.0,6.0,9.0,6.0,6.0,8.0,2.0,8.0,8.0,8.0
F,3.0,3.0,3.0,2.0,2.0,6.0,11.0,3.0,7.0,10.0,8.0,5.0,1.0,10.0,3.0,6.0
C,2.0,5.0,3.0,3.0,1.0,6.0,8.0,6.0,7.0,9.0,8.0,13.0,1.0,9.0,4.0,10.0
X,7.0,11.373695,7.0,8.0,4.0,6.0,7.0,3.0,8.0,9.0,9.0,8.0,3.0,8.0,4.0,7.0
I,4.0,10.0,4.0,5.0,2.0,11.0,5.0,4.0,5.0,12.0,2.0,7.0,1.0,8.0,3.0,11.0
N,6.0,10.0,6.0,6.0,5.0,8.0,8.0,3.0,4.0,9.0,5.0,6.0,3.0,10.0,9.0,9.0
U,5.0,6.0,6.0,5.0,3.0,5.0,8.0,5.0,7.0,10.0,10.0,8.0,3.0,9.0,1.0,8.0
A,3.0,6.0,5.0,5.0,2.0,7.0,4.0,3.0,1.0,7.0,1.0,8.0,2.0,7.0,3.0,7.0
U,7.0,11.0,8.0,9.0,5.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,4.0,8.0,4.0,3.3198962
Z,7.0,10.734009,6.0,6.0,4.0,8.0,7.0,2.0,8.0,11.0,6.0,8.0,3.0,6.0,8.0,8.0
M,5.0,11.0,6.0,8.0,3.0668316,8.0,7.0,12.717536,2.0,7.0,9.0,8.0,8.0,7.0,0.0,8.0
H,5.0,9.0,8.0,7.0,6.0,9.0,7.0,4.0,6.0,10.0,5.0,7.0,3.0,8.0,3.0,8.0
K,3.0,1.0,4.0,3.0,3.0,6.0,7.0,5.0,7.0,7.0,6.0,10.0,3.0,8.0,5.0,8.0
U,7.0,9.0,6.0,5.0,3.0008252,7.0,6.0,6.0,5.0,6.0,9.0,8.0,4.0,8.0,2.0,8.0
I,4.0,9.0,6.0,6.0,3.0,7.0,7.0,2.0,7.0,7.0,6.0,9.0,0.0,8.0,4.0,8.0
K,4.0,8.0,6.0,6.0,6.8658752,8.0,7.0,3.0,5.0,6.0,6.0,9.0,5.0,6.0,7.0,8.0
Q,4.0,6.0,5.0,8.0,3.0,8.0,7.0,8.0,5.0,7.0,6.0,10.0,3.0,8.0,6.0,10.0
I,1.0,5.0,3.0,3.0,2.0,8.0,7.0,2.0,7.0,7.0,6.0,8.0,0.0,8.0,6.0,7.0
O,5.0,9.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0
D,3.0,8.0,5.0,6.0,3.0,8.0,6.0,0.0,7.0,11.0,6.0,8.0,2.0,7.0,3.0,8.0
Z,3.0,6.0,4.0,7.0,2.0,7.0,7.0,3.0,12.0,9.0,6.0,8.0,0.0,8.0,8.0,8.0
Y,8.369698,10.808188,8.0,8.0,3.0,3.0,11.454773,5.0,7.0,14.0,12.0,6.0,2.0,11.0,2.0,5.0
D,2.0,3.0,3.0,1.0,2.0,8.0,6.0,3.0,6.0,10.0,4.0,6.0,2.0,8.0,3.0,8.0
R,3.0,7.0,4.0,5.0,4.0,8.0,7.0,4.0,5.0,8.0,5.0,8.0,5.0,7.0,5.0,7.0
X,6.0,11.0,9.0,8.0,7.0,7.0,7.0,2.0,8.0,7.0,6.0,8.0,5.0,9.0,7.0,7.0
M,3.0,3.0,5.0,2.0,2.0,8.0,6.0,4.0,4.0,9.0,6.0,8.0,8.0,6.0,2.0,8.0
D,4.0,10.0,5.0,7.0,4.0,9.0,7.0,7.0,9.0,10.0,3.0,5.0,3.0,8.0,4.0,9.0
X,4.0,5.0,6.0,4.0,3.0,10.0,7.0,2.0,8.0,10.0,3.0,7.0,2.0,8.0,3.0,9.0
V,7.0,11.0,8.0,7.0,4.0,3.0,10.0,3.0,4.0,8.0,11.0,8.0,3.0,10.0,1.0,8.0
F,4.0,11.0,5.0,8.0,3.0,0.0,12.0,4.0,4.0,8.0,8.0,7.0,0.0,8.0,1.0,6.0
V,6.0,8.0,8.0,8.0,7.0,8.0,10.0,4.0,5.0,7.0,7.0,8.0,5.0,10.0,7.0,8.0
S,3.0,3.0,4.0,4.0,2.0,8.0,7.0,3.0,8.0,10.0,6.0,8.0,2.0,7.0,5.0,8.0
Q,3.0,7.0,4.0,7.0,3.0,7.0,7.0,8.0,5.0,6.0,6.0,8.0,2.0,8.0,4.0,8.0
X,4.0,9.0,4.0,5.0,2.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
D,5.0,7.0,7.0,6.0,7.0,8.0,8.0,5.0,3.0,7.0,7.0,9.0,5.0,7.0,8.0,6.0
G,3.0,7.0,4.0,5.0,3.0,5.0,7.0,6.0,6.0,6.0,6.0,9.0,2.0,8.0,4.0,9.0
Y,5.0,9.0,6.0,7.0,3.0,3.0,10.0,3.0,6.0,12.0,12.0,8.0,2.0,11.0,2.0,6.0
U,4.0,8.0,6.0,6.0,3.0,8.0,8.0,5.0,6.0,0.0,8.0,8.0,4.0,8.0,2.0,7.0
P,5.0,10.0,5.0,6.0,4.0,4.0,12.0,8.0,2.0,9.0,6.0,4.0,1.0,10.0,3.0,8.0
O,4.0,7.0,5.0,5.0,4.0,8.0,7.0,8.0,4.0,7.0,6.0,10.0,3.0,8.0,3.0,8.0
K,6.0,9.0,7.0,7.0,7.0,8.0,7.0,2.0,5.0,8.0,4.0,8.0,6.0,7.0,6.0,11.0
D,3.0,4.0,4.0,5.0,2.0,5.0,7.0,10.0,8.0,6.0,6.0,5.0,2.0,8.0,3.0,8.0
Y,2.0,1.0,4.0,2.0,0.0,8.0,10.0,3.0,1.0,6.0,13.0,8.0,2.0,11.0,0.0,8.0
F,6.0,8.0,6.0,4.0,3.0,10.0,3.0,4.0,5.0,10.0,3.0,8.0,3.0,6.0,2.0,8.0
Q,7.0,9.0,7.0,11.0,8.0,7.0,9.0,5.0,3.0,7.0,9.0,10.0,4.0,9.0,8.0,8.0
X,4.0,8.0,6.0,6.0,6.0,9.0,8.0,3.0,5.0,7.0,6.0,6.0,5.0,9.0,9.0,8.0
H,4.0,8.0,6.0,6.0,4.0,9.0,6.0,3.0,6.0,10.0,4.0,7.0,4.0,8.0,5.0,9.0
N,5.0,13.0,6.0,8.0,4.0,4.0,9.0,2.0,4.0,12.0,11.0,10.0,5.0,8.0,0.0,8.0
M,4.0,3.0,4.0,5.0,2.0,7.0,7.0,13.0,1.0,7.0,8.0,8.0,7.0,6.0,0.0,8.0
W,4.0,9.0,6.0,7.0,3.0,5.0,8.0,5.0,2.0,7.0,8.0,8.0,8.0,9.0,0.0,8.0
E,1.0,0.7637738,2.0,1.0,1.0,4.0,7.0,5.0,8.0,7.0,6.0,13.0,0.0,8.0,6.0,9.0
M,3.0,5.0,5.0,3.0,3.0,7.0,6.0,6.0,4.0,7.0,7.0,8.0,6.0,5.0,1.0,8.0
F,5.0,9.0,6.0,6.0,3.0,1.6307445,11.0,4.0,6.0,11.0,10.0,8.0,0.0,8.0,2.0,6.0
U,4.0,7.0,4.0,5.0,1.7074786,7.0,5.0,14.0,5.0,7.0,13.637235,8.0,3.0,9.0,0.0,8.0
F,2.0,5.0,4.0,4.0,3.0,5.0,10.0,3.0,4.0,11.0,9.0,6.0,2.0,10.0,3.0,5.6409707
W,9.0,11.0,9.0,6.0,5.0,4.0,9.0,2.0,3.0,8.0,9.0,8.0,9.0,10.0,2.0,5.002767
C,6.0,11.0,8.0,8.0,3.0,6.0,7.0,7.0,10.0,6.0,6.0,14.0,1.0,8.0,4.0,9.0
K,2.0,3.0,3.0,2.0,1.0,5.0,8.0,3.0,6.0,9.0,8.0,10.0,3.0,9.0,2.0,8.0
C,5.0,5.0,6.0,7.0,2.0,6.0,7.0,7.0,11.0,7.0,6.0,13.0,2.0,8.0,4.0,8.0
Z,2.0,4.0,4.0,3.820556,2.0,8.0,7.0,3.0,9.0,11.0,5.0,8.0,1.0,8.0,6.0,8.0
J,4.0,10.0,6.0,8.0,3.0,6.0,8.0,2.0,7.0,14.0,6.0,8.0,2.0,8.0,1.0,7.0
J,3.0,4.0,4.0,3.0,1.0,5.0,8.0,5.0,6.0,13.0,10.779142,12.0,0.0,8.0,0.0,7.0
F,3.0,6.0,3.0,4.0,2.0,5.0,12.0,3.0,5.0,11.0,9.0,4.0,1.0,10.0,3.0,6.0
F,3.0,5.0,4.0,4.0,3.0,7.0,8.35069,2.0,6.0,12.0,6.0,6.0,1.0,10.0,3.0,8.0
J,2.0,7.0,2.0,5.0,1.0,14.425005,4.0,4.0,4.0,13.563768,2.0,8.0,0.0,7.0,0.0,8.0
T,6.0,10.0,5.0,8.0,5.0,7.0,8.0,4.0,8.0,9.0,8.0,8.0,3.0,8.0,6.0,7.0
X,3.0,8.0,4.0,7.0,2.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0
E,3.0,6.0,4.0,4.0,4.0,7.0,7.0,5.0,8.0,7.0,5.0,9.0,3.0,8.0,6.0,8.0
L,4.0,6.0,5.0,5.0,3.0,5.0,5.0,4.0,8.0,5.0,2.0,6.0,0.0,7.0,1.0,6.0
Z,6.0,9.0,5.0,11.5303755,5.0,7.0,8.0,4.0,3.0,11.0,6.0,7.0,3.0,9.0,10.0,6.0
I,2.0,6.0,3.0,4.0,1.0,8.0,7.0,0.0,7.0,13.164617,6.0,8.0,0.0,8.0,1.0,8.0
Z,5.0,9.0,8.0,6.0,4.0,7.0,8.0,2.0,10.0,12.0,6.0,7.0,2.0,7.0,7.0,7.0
H,4.0,6.0,5.0,7.0,2.0,7.0,8.0,15.0,2.0,7.0,4.0,8.0,3.0,8.0,0.0,8.0
A,4.0,8.556296,7.0,6.0,4.0,10.0,2.0,1.0,2.0,8.0,2.0,9.0,5.0,5.0,3.0,8.0
E,4.0,9.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0,7.0,6.0,10.0,3.0,8.0,6.0,9.0
E,3.0,7.0,5.0,5.0,4.0,7.0,8.0,6.0,9.0,7.0,8.0,10.0,3.0,9.0,7.0,8.0
V,5.0,10.0,5.0,7.0,2.0,4.0,12.0,6.0,5.0,12.0,11.0,6.0,3.0,10.0,1.0,8.0
Q,4.0,5.0,5.0,6.0,5.0,9.0,9.0,6.0,1.0,5.012675,7.0,11.0,3.0,9.0,5.0,10.0
K,4.0,6.0,6.0,4.0,4.0,7.0,7.0,2.0,6.0,10.0,4.0,9.0,3.0,8.0,3.0,8.0
X,4.0,5.0,6.0,4.0,3.0,6.0,8.0,1.0,8.0,10.0,9.0,9.0,2.0,9.0,2.0,7.0
R,3.0,5.0,6.0,4.0,3.0,9.0,8.0,4.0,6.0,10.0,3.0,7.0,3.0,6.0,4.0,10.0
V,5.0,7.0,6.0,5.0,3.0,7.0,11.0,2.0,2.0,7.0,10.0,8.0,4.0,12.0,1.0,8.0
U,3.0,6.0,4.0,3.0,2.0,7.0,10.0,7.0,8.0,8.0,10.0,9.0,3.0,10.0,1.0,8.0
K,4.0,7.0,6.0,5.0,6.0,7.0,8.0,4.0,3.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0
K,6.0,11.0,8.0,8.0,5.0,6.0,7.0,2.0,7.0,9.0,6.0,8.0,4.0,7.0,4.0,7.0
U,3.0,3.0,4.0,2.0,2.0,6.0,8.0,5.0,8.0,10.0,9.0,8.0,3.0,9.0,1.0,8.0
N,4.0,7.0,4.0,5.0,1.0,7.0,7.0,13.0,2.0,5.0,6.0,8.0,6.0,8.0,0.0,8.0
J,3.0,8.0,4.0,6.0,2.0,10.0,6.0,2.0,7.0,14.0,3.0,8.0,0.0,7.0,1.0,7.0
Z,1.0,0.0,2.0,0.0,1.0,7.0,7.0,5.0,8.0,7.0,6.0,8.0,0.0,8.0,6.0,8.0
A,6.0,11.0,7.0,8.0,4.0,7.0,3.0,2.0,4.0,6.0,1.0,7.0,2.0,7.0,4.0,7.0
D,3.0,2.0,4.0,2.0,3.0,8.0,7.0,4.0,7.0,10.0,4.0,5.0,2.0,9.0,3.0,8.0
I,1.0,10.0,0.0,8.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0
D,4.0,8.0,5.0,6.0,5.0,7.0,7.0,8.0,7.0,6.0,6.0,4.0,3.0,8.0,4.0,9.0
P,3.0,4.0,2.0,2.0,1.0,4.0,12.0,7.0,2.0,11.0,6.0,4.0,0.0,10.0,3.0,8.0
B,3.0,6.0,4.0,5.0,3.0,9.0,7.0,5.0,5.0,7.0,5.0,6.0,2.0,7.0,7.0,9.0
R,3.0,5.0,5.0,4.0,3.0,9.0,7.0,3.0,5.0,10.0,4.0,7.0,2.0,7.0,3.0,11.0
M,6.0,9.0,9.0,7.0,7.0,6.0,7.0,4.0,5.0,8.0,9.0,8.0,9.034958,9.0,3.0,6.956108
O,6.0,10.0,8.0,8.0,4.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,3.0,8.0,5.0,8.0
K,5.0,10.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,6.0,6.0,8.0,6.0,8.0,7.0,9.0
F,3.0,9.0,3.0,6.0,1.0,1.0,11.0,5.0,6.0,11.0,11.0,10.0,0.0,8.0,2.0,6.0
T,3.0,7.0,5.0,5.0,3.0,7.0,11.0,2.0,6.0,9.0,11.0,7.0,2.0,10.0,1.0,7.0
L,4.0,4.0,4.0,6.0,1.0,0.0,1.0,6.0,9.0,0.0,0.0,6.0,0.0,8.0,0.0,8.0
V,5.0,7.0,5.0,5.0,2.0,4.0,11.0,3.0,3.0,10.0,10.0,6.0,2.0,10.0,1.0,8.0
Y,2.0,2.0,3.0,2.0,1.0,4.0,11.0,2.0,6.0,10.0,10.0,6.0,1.0,11.0,2.0,5.426717
F,2.0,2.0,2.0,3.0,2.0,6.0,10.0,4.0,6.0,10.0,9.0,5.0,2.0,9.0,3.0,6.0
X,3.0,6.0,4.0,3.0,2.0,9.0,8.0,1.0,8.0,9.0,4.0,7.0,3.0,8.0,3.0,8.0
Y,6.0,8.0,6.0,6.0,3.0,3.0,9.0,2.0,7.0,10.0,11.0,6.0,2.0,12.0,3.0,5.0
D,2.0,4.0,3.0,2.0,2.0,8.0,7.0,3.0,5.0,9.0,4.0,6.0,2.0,8.0,3.0,8.0
Q,3.0,3.0,4.0,4.0,3.0,8.0,8.0,6.0,2.0,6.0,7.0,9.0,3.0,9.0,5.0,8.0
H,3.0,5.0,4.0,5.0,5.0,8.0,6.0,3.0,2.0,7.0,6.0,8.0,5.0,8.0,6.0,10.0
Q,5.0,8.0,5.0,9.302946,5.0,8.0,6.0,7.0,5.0,9.0,7.0,8.0,3.0,9.0,6.0,8.0
C,7.0,10.0,7.0,8.0,5.0,4.0,8.0,6.0,7.0,13.0,9.0,11.0,2.0,11.0,3.0,7.0
D,5.0,8.0,5.0,5.0,5.0,6.0,8.0,9.0,6.0,7.0,6.0,6.0,3.0,8.0,3.0,8.0
L,4.0,7.0,5.0,6.0,3.0,7.0,6.0,2.0,8.0,7.0,2.0,10.0,2.0,6.0,5.0,7.0
V,2.0,6.0,4.0,4.0,1.0,9.0,8.0,4.0,2.0,7.0,13.036825,8.0,3.0,10.0,0.0,8.0
A,2.0,7.0,4.0,4.0,2.0,11.0,4.0,3.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0
Q,7.0,11.0,6.0,6.0,3.0,10.0,4.0,4.0,8.0,11.0,3.0,9.0,3.0,7.0,5.333149,10.0
O,9.0,15.0,6.0,8.0,4.0,7.0,6.0,6.0,5.0,8.0,4.0,8.0,6.0,7.0,5.0,8.0
B,3.0,7.0,4.0,4.0,4.0,7.0,7.0,8.0,5.0,7.0,7.0,7.0,2.0,9.0,7.0,8.0
N,4.0,8.0,5.0,7.0,4.0,8.0,7.0,6.0,7.0,6.0,5.0,7.0,8.0,8.0,3.0,7.0
D,4.0,8.0,6.0,6.0,2.0,6.0,8.0,10.0,9.0,7.0,7.0,6.0,3.0,8.0,4.0,8.0
Z,6.0,11.0,8.0,8.0,8.0,9.0,7.0,6.0,5.0,7.0,5.0,7.0,5.0,9.0,10.177113,4.0
R,10.120971,15.0,8.0,8.0,6.0,9.0,7.0,6.0,5.0,10.0,4.0,8.0,8.0,6.0,7.0,11.818284
E,4.0,8.0,5.0,6.0,5.0,6.0,7.0,6.0,8.933487,7.0,6.0,10.0,3.0,8.0,5.0,9.0
F,4.0,7.0,5.0,5.0,3.0,5.0,10.0,4.0,5.0,10.0,9.0,6.0,2.0,10.0,3.0,6.0
V,6.0,9.0,6.0,7.0,4.0,4.0,10.0,2.0,2.0,8.0,10.0,8.0,3.0,10.0,2.0,8.0
Q,3.0,3.0,4.0,4.0,3.0,7.0,8.0,5.0,1.0,7.0,8.0,10.0,3.0,9.0,3.0,8.0
G,6.0,10.0,5.0,6.0,3.0,7.0,7.0,5.0,6.0,9.0,5.0,7.0,3.0,9.0,8.0,8.0
T,4.0,7.0,5.0,5.0,2.0,4.1449475,12.0,4.0,7.0,11.0,9.0,4.0,1.0,11.0,2.0,5.0
I,2.0,8.0,3.0,6.0,1.0,7.0,8.0,0.0,8.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
V,2.0,3.0,3.0,2.0,1.0,5.0,12.0,3.0,2.0,10.0,11.0,7.0,3.0,11.0,1.0,8.0
H,4.0,7.0,5.0,5.0,4.0,6.0,9.0,4.0,5.0,10.0,8.0,9.0,3.0,8.0,3.0,7.0
Q,3.0,4.0,4.0,6.0,2.0,8.0,8.0,7.0,6.0,6.0,8.0,9.0,3.0,8.0,5.0,9.0
U,4.0,7.0,5.0,5.0,3.0,6.0,8.0,6.0,7.0,7.0,8.0,9.0,3.0,10.0,2.0,7.0
C,3.0,7.0,5.0,4.0,3.0,6.0,8.0,6.0,7.0,6.0,8.0,13.0,1.0,9.0,3.0,9.0
W,5.0,8.0,6.0,5.0,4.0,7.0,11.0,2.0,2.0,8.0,7.0,7.0,6.0,12.0,1.0,7.0
X,5.0,8.0,7.0,6.0,5.0,7.0,8.0,2.0,6.0,8.0,7.1154947,8.0,5.0,11.0,7.0,6.0
E,6.0,10.0,7.0,7.0,8.0,7.0,7.0,5.0,5.0,7.0,7.0,10.0,7.0,9.876644,10.0,10.0
Q,5.0,7.0,6.0,9.0,6.0,8.0,7.0,7.0,4.0,10.0,6.0,8.0,5.0,9.0,6.0,7.0
T,4.0,11.0,6.0,8.0,4.0,9.0,11.0,2.0,9.0,5.0,12.0,8.0,1.0,11.0,1.0,8.0
Q,5.0,10.0,6.0,11.0,8.0,9.0,7.0,7.0,3.0,5.0,5.0,8.0,3.0,8.0,7.0,9.0
F,5.0,8.0,6.0,6.0,3.0,4.0,12.0,4.0,6.0,12.459762,9.0,5.0,2.0,10.0,3.0,5.0
L,2.0,7.0,4.0,5.0,3.0,7.0,5.0,1.0,7.0,8.0,3.0,11.0,0.0,7.0,3.0,9.0
B,5.0,8.0,7.0,9.94042,7.0,8.0,6.0,5.0,4.0,9.0,6.0,7.0,6.0,8.0,9.0,5.0
T,3.0,7.0,4.0,5.0,4.0,8.0,10.0,5.0,7.0,5.0,8.0,9.0,3.0,11.0,7.0,7.0
T,3.0,7.0,4.0,5.0,2.0,7.0,13.500612,0.0,5.0,8.0,10.0,8.0,0.0,8.0,0.0,8.0
A,1.0,1.0,2.0,1.0,0.0,7.0,4.0,2.0,0.0,7.0,2.0,8.0,2.0,7.0,1.0,8.0
K,5.0,11.0,8.0,8.0,9.0,7.0,7.0,3.0,7.0,7.0,6.0,10.0,6.0,9.0,7.0,6.0
B,4.0,8.0,5.0,5.0,4.0,6.0,6.0,9.0,7.0,7.0,7.0,7.0,2.0,8.0,9.0,8.0
N,5.0,11.0,6.0,8.0,4.0,7.0,7.0,14.390248,2.0,6.0,6.0,8.0,7.0,8.0,0.0,8.0
