rowid_test,type,feature,value,approach,dataset_name,syn_name,run_model,model_name,timestamp
796,syn,finance,-0.0513566981538188,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
818,syn,finance,-0.0119723586893675,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
901,syn,finance,0.014743078409094,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
937,syn,finance,-0.0359128090163753,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
948,syn,finance,-0.0238291311043797,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1084,syn,finance,-0.0232217197343916,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1104,syn,finance,0.0236668614400441,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1120,syn,finance,-0.0162509478278055,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1139,syn,finance,-0.0171116054439711,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1142,syn,finance,-0.0299942018893935,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1177,syn,finance,-0.0183139424524078,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1180,syn,finance,-0.026318881200697,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1272,syn,finance,-0.0303488673466447,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1327,syn,finance,0.0318419034914384,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1333,syn,finance,-0.0243258805272909,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1342,syn,finance,-0.0203242379118773,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1351,syn,finance,0.0160460154315591,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1354,syn,finance,-0.0149083064415212,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1428,syn,finance,-0.0181140033285373,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1462,syn,finance,-0.0159644775558392,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1514,syn,finance,-0.0434506292032985,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1518,syn,finance,-0.0244029931565252,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1572,syn,finance,-0.0417297069047193,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1576,syn,finance,0.0125497503144871,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1586,syn,finance,-0.0272750328140046,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1620,syn,finance,-0.0268413103461694,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1743,syn,finance,0.0198832900333459,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1760,syn,finance,-0.0197927417884949,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1797,syn,finance,-0.0186177583829878,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1815,syn,finance,-0.0152277116269511,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1831,syn,finance,-0.0153898286582601,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1846,syn,finance,0.0243434093897569,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1858,syn,finance,-0.0334113086670525,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1885,syn,finance,-0.0202014696208824,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1938,syn,finance,0.0121614781294886,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1948,syn,finance,-0.0422274078010037,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1969,syn,finance,0.0129822704331808,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1989,syn,finance,-0.0231455500914324,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2049,syn,finance,0.0405128411375762,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2066,syn,finance,0.0199263018563721,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2067,syn,finance,-0.018635902578647,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2168,syn,finance,0.0189790596400903,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2228,syn,finance,-0.0244852031237849,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2336,syn,finance,0.0331447353546183,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2515,syn,finance,-0.0151316564504947,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2555,syn,finance,-0.0208343820932012,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2585,syn,finance,-0.0339357247556983,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2604,syn,finance,-0.0319273900034665,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2611,syn,finance,-0.0117610490143788,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2623,syn,finance,-0.033716511266766,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2644,syn,finance,0.0115591541128567,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2738,syn,finance,-0.0287391556765735,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2774,syn,finance,-0.0153890979101352,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2842,syn,finance,-0.0157343180229273,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2887,syn,finance,-0.0121032813601613,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2916,syn,finance,0.0144237402718508,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2917,syn,finance,-0.0123785331797644,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2951,syn,finance,-0.025615729445655,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3111,syn,finance,-0.0177638384990071,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3137,syn,finance,-0.01417325468052,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3158,syn,finance,-0.014414805012116,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3243,syn,finance,-0.0162548773714679,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3265,syn,finance,-0.00439925279799966,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3306,syn,finance,-0.0202549345389415,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3320,syn,finance,0.0120327998013372,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3335,syn,finance,-0.0262478480694472,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3399,syn,finance,-0.0177832188378836,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3403,syn,finance,0.0119580705051799,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3571,syn,finance,-0.0213817299593111,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3603,syn,finance,-0.0240362862683199,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3641,syn,finance,-0.0153475583811599,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3645,syn,finance,0.0248673848473423,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3680,syn,finance,0.0189750637768934,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3681,syn,finance,-0.00857776290074749,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3692,syn,finance,-0.0139368070069724,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3706,syn,finance,-0.0088431445305569,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3716,syn,finance,-0.0144528502806185,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3751,syn,finance,0.0176269206339845,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3779,syn,finance,-0.0180310291213751,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3809,syn,finance,-0.0126069979025987,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3822,syn,finance,-0.0234541303057986,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3832,syn,finance,-0.0226909879304601,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3841,syn,finance,-0.0192474753322834,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3872,syn,finance,-0.0158168234687683,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3887,syn,finance,-0.028194149749377,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
8,syn,social,-0.0440010180827227,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
61,syn,social,-0.0503143662999687,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
99,syn,social,-0.0482148546195463,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
184,syn,social,-0.0658426388066401,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
311,syn,social,-0.0664860120819322,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
327,syn,social,-0.088089505811431,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
382,syn,social,0.04882908615458,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
410,syn,social,-0.0693526976047323,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
454,syn,social,-0.0869546500970297,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
502,syn,social,-0.0133239979520407,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
561,syn,social,-0.0789935788917995,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
571,syn,social,-0.0955060264179425,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
595,syn,social,-0.0596545861838677,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
598,syn,social,-0.0599046723200604,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
763,syn,social,-0.0543592648427475,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
796,syn,social,-0.00105600908463508,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
818,syn,social,-0.0665929392891991,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
901,syn,social,-0.0777608457803901,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
937,syn,social,0.0280133526877151,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
948,syn,social,0.0369120934281323,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1084,syn,social,0.0392087989662154,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1104,syn,social,-0.0501419769848084,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1120,syn,social,-0.0442845293843409,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1139,syn,social,-0.0457063142158767,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1142,syn,social,-0.0665426736880226,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1177,syn,social,-0.0627299147908119,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1180,syn,social,0.0414475472382226,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1272,syn,social,-0.0738697233427251,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1327,syn,social,-0.0670438851471127,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1333,syn,social,-0.0125465528013595,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1342,syn,social,-0.0582424765862953,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1351,syn,social,-0.0803815497825379,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1354,syn,social,-0.0486120621704943,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1428,syn,social,-0.0534782633520975,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1462,syn,social,-0.0474372953419492,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1514,syn,social,0.0445440686981233,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1518,syn,social,-0.0319787099774847,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1572,syn,social,0.0384983075969471,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1576,syn,social,-0.067108944674593,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1586,syn,social,-0.0346597297827641,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1620,syn,social,-0.0643952724378384,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1743,syn,social,-0.0571937389869501,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1760,syn,social,-0.0549335854611264,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1797,syn,social,-0.0443237967101471,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1815,syn,social,-0.063664270727501,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1831,syn,social,-0.0818659025105351,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1846,syn,social,0.038633906264376,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1858,syn,social,-0.00302889479495392,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1885,syn,social,-0.037853089491548,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1938,syn,social,-0.0645185305466499,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1948,syn,social,-0.0414130641280321,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1969,syn,social,-0.0601965363482202,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1989,syn,social,-0.0515839836055195,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2049,syn,social,-0.0743438615781425,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2066,syn,social,-0.0602327954896642,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2067,syn,social,-0.0306037539749326,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2168,syn,social,-0.0500600067555132,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2228,syn,social,-0.0591873212725898,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2336,syn,social,-0.0872175332878723,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2515,syn,social,-0.0696151748194927,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2555,syn,social,-0.0344359166599839,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2585,syn,social,0.0300218168638692,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2604,syn,social,-0.0153562130495564,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2611,syn,social,-0.0493469215363913,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2623,syn,social,0.0507514704566513,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2644,syn,social,-0.0762320985979719,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2738,syn,social,-0.0367263891921492,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2774,syn,social,-0.0381759584937717,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2842,syn,social,-0.0513072838022782,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2887,syn,social,-0.0624863554924473,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2916,syn,social,-0.0836564061839154,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2917,syn,social,-0.0680721476534742,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2951,syn,social,-0.0269807785326712,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3111,syn,social,-0.0557577925563006,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3137,syn,social,-0.048380141955317,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3158,syn,social,-0.0344744828130114,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3243,syn,social,-0.0433182883846147,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3265,syn,social,-0.067555487881353,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3306,syn,social,0.0382661824244602,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3320,syn,social,-0.0820010944660008,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3335,syn,social,0.0353487680817128,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3399,syn,social,-0.047309970438764,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3403,syn,social,-0.0763625944266456,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3571,syn,social,-0.0547182603048189,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3603,syn,social,-0.0479483817037128,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3641,syn,social,-0.049056301284037,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3645,syn,social,-0.0590509172862643,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3680,syn,social,-0.0738224710579444,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3681,syn,social,-0.0688154815067138,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3692,syn,social,-0.0607803193103704,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3706,syn,social,-0.0820989932438218,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3716,syn,social,-0.0675039581291548,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3751,syn,social,-0.0773469247428371,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3779,syn,social,-0.0556524557066025,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3809,syn,social,-0.0632468997263943,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3822,syn,social,-0.0592343885621526,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3832,syn,social,-0.0318755674295365,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3841,syn,social,-0.0544673117031812,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3872,syn,social,-0.0459203757723577,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3887,syn,social,-0.0626978851168658,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
8,syn,health,-0.0677097452711544,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
61,syn,health,-0.0587914960762472,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
99,syn,health,-0.0618992142169296,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
184,syn,health,-0.0597249984362312,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
311,syn,health,-0.115693046998905,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
327,syn,health,-0.110243648525237,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
382,syn,health,-0.04541324721635,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
410,syn,health,-0.0752009834830362,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
454,syn,health,-0.105498303256538,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
502,syn,health,-0.0221114620441864,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
561,syn,health,-0.0916943789190447,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
571,syn,health,-0.0964970762074201,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
595,syn,health,-0.0636990710510797,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
598,syn,health,-0.071003346510456,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
763,syn,health,-0.0480340639762851,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
796,syn,health,-0.0268959087972305,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
818,syn,health,-0.0777717768580283,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
901,syn,health,-0.0865381896510675,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
937,syn,health,-0.0537480910843178,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
948,syn,health,-0.045078610157474,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1084,syn,health,-0.0431347123859689,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1104,syn,health,-0.0775007255707339,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1120,syn,health,-0.0549296038739077,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1139,syn,health,-0.0438308939777886,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1142,syn,health,-0.059206165152178,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1177,syn,health,-0.0605619311141219,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1180,syn,health,-0.0545129715356981,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1272,syn,health,-0.0970485619222994,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1327,syn,health,-0.0714259062246394,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1333,syn,health,-0.0229454657506205,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1342,syn,health,-0.0739442237330997,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1351,syn,health,-0.0904819781065883,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1354,syn,health,-0.0604540289258889,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1428,syn,health,-0.0471780375143286,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1462,syn,health,-0.0830527893298469,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1514,syn,health,-0.026634456474038,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1518,syn,health,-0.017839443450626,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1572,syn,health,-0.0766545400373821,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1576,syn,health,-0.0721666969375452,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1586,syn,health,0.00541791956786796,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1620,syn,health,-0.058495443556585,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1743,syn,health,-0.0544225261209416,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1760,syn,health,-0.0655859594814552,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1797,syn,health,-0.0571085281812884,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1815,syn,health,-0.0596351130304775,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1831,syn,health,-0.0944030819261298,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1846,syn,health,-0.0913274163177333,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1858,syn,health,-0.0179020226521713,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1885,syn,health,-0.0513661245859054,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1938,syn,health,-0.0745911035146842,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1948,syn,health,0.00310891802740825,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1969,syn,health,-0.0902925126478933,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
1989,syn,health,-0.0591854416101601,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2049,syn,health,-0.0920553524238055,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2066,syn,health,-0.0878059600045016,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2067,syn,health,-0.0393716124330154,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2168,syn,health,-0.0743008871630486,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2228,syn,health,-0.0591573483872791,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2336,syn,health,-0.111347336798082,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2515,syn,health,-0.0879671554932409,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2555,syn,health,0.00177052937989385,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2585,syn,health,-0.0537247882327976,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2604,syn,health,-0.029848387656161,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2611,syn,health,-0.0615632373386492,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2623,syn,health,-0.0392285942041222,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2644,syn,health,-0.0902119878126935,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2738,syn,health,0.00353827026364879,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2774,syn,health,-0.0446592349452134,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2842,syn,health,-0.0803060848588262,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2887,syn,health,-0.0619291693638632,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2916,syn,health,-0.096067900620999,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2917,syn,health,-0.0837031335783768,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
2951,syn,health,-0.0228840491955478,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3111,syn,health,-0.0486549856785575,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3137,syn,health,-0.0616594553879537,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3158,syn,health,-0.0475921371361003,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3243,syn,health,-0.0717070451094501,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3265,syn,health,-0.111299795006167,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3306,syn,health,-0.0420797125458435,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3320,syn,health,-0.0897623036482423,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3335,syn,health,-0.076030987042221,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3399,syn,health,-0.0669922799083595,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3403,syn,health,-0.0802371472535585,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3571,syn,health,-0.0637683895419459,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3603,syn,health,-0.0590276356984635,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3641,syn,health,-0.0575004558712672,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3645,syn,health,-0.0776419433361251,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3680,syn,health,-0.0846926340125928,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
3681,syn,health,-0.0855526548432134,independence,nursery,CTGAN,8,xgboost,2025-02-25 10:52:30
